id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1163520	1163520	urn:lsid:Aphid.speciesfile.org:TaxonName:15920	1163518	1163212	Lachnus fasciatus	Shinji. 1922. New species of Japanese Aphididae. Dobutsugaku Zasshi (Zoological Magazine) 34(405):531-534	species	Shinji, 1922	junior synonym	invalidum		2015-12-02T11:29:00
1163521	1163521	urn:lsid:Aphid.speciesfile.org:TaxonName:15915	1163521	1163212	Cinara (Cinara) similis	van der Goot. 1917. Notes on some Indian Aphides. Records of the Indian Museum 13:175-183	species	(van der Goot, 1917)	valid		Described from a single alate with no recorded host; hence, not treated in Aphids on the World's Plants.	2015-12-02T11:29:00
1163522	1163522	urn:lsid:Aphid.speciesfile.org:TaxonName:15913	1163522	1163212	Cinara (Cinara) sitchensis	Hottes. 1958. A new species of Cinara (Aphidae) from Sitka spruce. Proceedings of the Biological Society of Washington 71:61-62	species	Hottes, 1958	valid			2015-12-02T11:29:00
1163523	1163523	urn:lsid:Aphid.speciesfile.org:TaxonName:15912	1163523	1163212	Cinara (Cinara) smaragdina		species		valid		Cinara smaragdina Pashtshenko 1988	2015-12-02T11:29:00
1163524	1163524	urn:lsid:Aphid.speciesfile.org:TaxonName:15909	1163524	1163212	Cinara (Cinara) solitaria	Gillette & Palmer. 1924. New Colorado Lachnini. Annals of the Entomological Society of America 17(1):1-57	species	(Gillette & Palmer, 1924)	valid			2015-12-02T11:29:00
1163525	1163525	urn:lsid:Aphid.speciesfile.org:TaxonName:15907	1163525	1163212	Cinara (Cinara) sonata	Hottes. 1955. Three new species of Cinara (Aphidae). Proceedings of the Biological Society of Washington 68:197-203	species	Hottes, 1955	valid			2015-12-02T11:29:00
1163526	1163526	urn:lsid:Aphid.speciesfile.org:TaxonName:15905	1163526	1163212	Cinara (Cinara) soplada	Hottes. 1956. A new species of Cinara from Maine (Aphidae). Proceedings of the Biological Society of Washington 69:65-67	species	Hottes, 1956	valid			2015-12-02T11:29:00
1163527	1163527	urn:lsid:Aphid.speciesfile.org:TaxonName:15903	1163527	1163212	Cinara (Cinara) sorini	Inouye. 1970. Revision of the conifer aphid fauna of Japan (Homoptera, Lachnidae). Bulletin of the Government Forest Expereriment Station 228:57-102	species	Inouye, 1970	valid			2015-12-02T11:29:00
1163528	1163528	urn:lsid:Aphid.speciesfile.org:TaxonName:15901	1163528	1163212	Cinara (Cinara) spiculosa	Bradley. 1956. Three new species of the genus Cinara Curtis (Homoptera: Aphididae) from Larix spp. The Canadian Entomologist 88(8):492-495	species	Bradley, 1956	valid			2015-12-02T11:29:00
1163529	1163529	urn:lsid:Aphid.speciesfile.org:TaxonName:15898	1163529	1163212	Cinara (Cinara) splendens	Gillette & Palmer. 1924. New Colorado Lachnini. Annals of the Entomological Society of America 17(1):1-57	species	(Gillette & Palmer, 1924)	valid			2015-12-02T11:29:00
1163530	1163530	urn:lsid:Aphid.speciesfile.org:TaxonName:15893	1163530	1163212	Cinara (Cinara) strobi	Fitch. 1851. Catalogue with references and descriptions of the insects collected and arranged for the State Cabinet of Natural History. Family Aphidae. Annual Report of the New York State Cabinet of Natural History Fourth Report:42-69	species	(Fitch, 1851)	valid			2015-12-02T11:29:00
1163531	1163531	urn:lsid:Aphid.speciesfile.org:TaxonName:15892	1163531	1163212	Cinara (Cinara) subapicula	Zhang, Guangxue. 1981. In Zhang, Guangxue & Tiesen Zhong. Homoptera: Aphidoidea. In Huang, F. [Ed.]. Insects of Xizang (Tibet), Science Press, Beijing Volume 1	species	Zhang, 1981	valid			2015-12-02T11:29:00
1163532	1163532	urn:lsid:Aphid.speciesfile.org:TaxonName:15890	1163532	1163212	Cinara (Cinara) subterranea	Bradley. 1956. Three new species of the genus Cinara Curtis (Homoptera: Aphididae) from Larix spp. The Canadian Entomologist 88(8):492-495	species	Bradley, 1956	valid			2015-12-02T11:29:00
1163533	1163533	urn:lsid:Aphid.speciesfile.org:TaxonName:15888	1163533	1163212	Cinara (Cinara) taedae	Tissot. 1932. Six new aphids from Florida with descriptions of the sexual forms of another species. Florida Entomologist 16(1):1-13	species	Tissot, 1932	valid			2015-12-02T11:29:00
1163534	1163534	urn:lsid:Aphid.speciesfile.org:TaxonName:15885	1163534	1163212	Cinara (Cinara) taiwana	Takahashi, R. 1925. Aphididae of Formosa, Part 4. Report of the Department of Agriculture Government Research Institute Formosa 16:65 pp	species	(Takahashi, 1925)	valid			2015-12-02T11:29:00
1163535	1163535	urn:lsid:Aphid.speciesfile.org:TaxonName:15882	1163535	1163212	Cinara (Cinara) tanneri	Knowlton. 1930. Notes on Utah Lachnea (Aphididae). The Canadian Entomologist 62(7):152-161	species	(Knowlton, 1930)	valid			2015-12-02T11:29:00
1163536	1163536	urn:lsid:Aphid.speciesfile.org:TaxonName:15876	1163536	1163212	Cinara (Cinara) terminalis	Gillette & Palmer. 1924. New Colorado Lachnini. Annals of the Entomological Society of America 17(1):1-57	species	(Gillette & Palmer, 1924)	valid			2015-12-02T11:29:00
1163537	1163537	urn:lsid:Aphid.speciesfile.org:TaxonName:15879	1163536	1163212	Cinara nitidula	Hottes. 1954. Descriptions and notes on some species of Cinara (Aphidae). Proceedings of the Biological Society of Washington 67:251-261	species	Hottes, 1954	junior synonym			2015-12-02T11:29:00
1163538	1163538	urn:lsid:Aphid.speciesfile.org:TaxonName:15874	1163538	1163212	Cinara (Cinara) thatcheri	Knowlton & C.F. Smith. 1938. Notes on western conifer aphids (Homoptera: Aphididae). Entomological News 49(3):65-69	species	Knowlton & Smith, 1938	valid			2015-12-02T11:29:00
1163539	1163539	urn:lsid:Aphid.speciesfile.org:TaxonName:15871	1163539	1163212	Cinara (Cinara) thunbergii	Wilson, H.F. 1919. Some new lachnids of the genus Lachniella (Homoptera - Hemiptera). The Canadian Entomologist 51(1):18-22	species	(Wilson, 1919)	valid			2015-12-02T11:29:00
1163540	1163540	urn:lsid:Aphid.speciesfile.org:TaxonName:15870	1163540	1163212	Cinara (Cinara) tibetapini	Zhang, Guangxue. 1981. In Zhang, Guangxue & Tiesen Zhong. Homoptera: Aphidoidea. In Huang, F. [Ed.]. Insects of Xizang (Tibet), Science Press, Beijing Volume 1	species	Zhang, 1981	valid			2015-12-02T11:29:00
1163541	1163541	urn:lsid:Aphid.speciesfile.org:TaxonName:15869	1163541	1163212	Cinara (Cinara) tistaensis		species		valid			2015-12-02T11:29:00
1163542	1163542	urn:lsid:Aphid.speciesfile.org:TaxonName:15864	1163542	1163212	Cinara (Cinara) todocola	Inouye. 1936. Two new species of Aphididae from Hokkaido. Insecta Matsumurana 10(4):128-134	species	(Inouye, 1936)	valid			2015-12-02T11:29:00
1163543	1163543		1163542	1163212	Cinara (Cinara) todoe		species		junior synonym		Cinara todoe Shinji 1941	2015-12-02T11:29:00
1163544	1163544	urn:lsid:Aphid.speciesfile.org:TaxonName:15863	1163544	1163212	Cinara (Cinara) togyuensis		species		valid			2015-12-02T11:29:00
1163545	1163545	urn:lsid:Aphid.speciesfile.org:TaxonName:15861	1163545	1163212	Cinara (Cinara) tonaluca	Hottes & Wehrle. 1951. Two new species of Lachnini (Aphididae) from Arizona. Proceedings of the Biological Society of Washington 64:43-46	species	Hottes & Wehrle, 1951	valid			2015-12-02T11:29:00
1163546	1163546	urn:lsid:Aphid.speciesfile.org:TaxonName:15859	1163546	1163212	Cinara (Cinara) tsugae	Bradley. 1960. A new species of the genus Cinara Curtis (Homoptera: Aphididae) from Tsuga heterophylla (Raf.) Sarg. The Canadian Entomologist 92(8):605-608	species	Bradley, 1960	valid			2015-12-02T11:29:00
1163547	1163547	urn:lsid:Aphid.speciesfile.org:TaxonName:15856	1163547	1163212	Cinara (Cinara) utahensis	Knowlton & C.F. Smith. 1938. Notes on western conifer aphids (Homoptera: Aphididae). Entomological News 49(3):65-69	species	Knowlton & Smith, 1938	valid			2015-12-02T11:29:00
1163548	1163548	urn:lsid:Aphid.speciesfile.org:TaxonName:15854	1163548	1163212	Cinara (Cinara) vagabunda	Hottes & Essig. 1953. Four new species of Cinara (Aphidae). Proceedings of the Biological Society of Washington 66:205-210	species	Hottes & Essig, 1953	valid			2015-12-02T11:29:00
1163549	1163549	urn:lsid:Aphid.speciesfile.org:TaxonName:15850	1163549	1163212	Cinara (Cinara) vandykei	Wilson, H.F. 1919. Some new lachnids of the genus Lachniella (Homoptera - Hemiptera). The Canadian Entomologist 51(1):18-22	species	(Wilson, 1919)	valid			2015-12-02T11:29:00
1163550	1163550	urn:lsid:Aphid.speciesfile.org:TaxonName:26392	1163550	1163212	Cinara (Cinara) wahhaka	Hottes. 1951. A new juniper aphid from western Colorado. Proceedings of the Biological Society of Washington 64:145-146	species	Hottes, 1951	valid			2015-12-02T11:29:00
1163551	1163551	urn:lsid:Aphid.speciesfile.org:TaxonName:26394	1163550	1163212	Cinara (Cinara) wahhaca	Remaudière, G. & M. Remaudière. 1997. Catalogue of the World’s Aphididae, INRA, Paris 473 pp	species	Remaudière & Remaudière, 1997	synonym		not actually a misspelling, but an alternate original spelling	2015-12-02T11:29:00
1163552	1163552	urn:lsid:Aphid.speciesfile.org:TaxonName:15848	1163550	1163212	Cinara wahnaka	Eastop & Hille Ris Lambers. 1976. Survey of the World’s Aphids, Dr. W. Junk, The Hague 573 pp	species	Eastop & Hille Ris Lambers, 1976	synonym			2015-12-02T11:29:00
1163553	1163553	urn:lsid:Aphid.speciesfile.org:TaxonName:15843	1163553	1163212	Cinara (Cinara) wahluca	Hottes. 1952. Two new species of Lachnini (Aphididae) from Colorado. Great Basin Naturalist 12:57-61	species	Hottes, 1952	valid			2015-12-02T11:29:00
1163554	1163554	urn:lsid:Aphid.speciesfile.org:TaxonName:15841	1163554	1163212	Cinara (Cinara) wahsugae	Hottes. 1960. A new conifer feeding aphid from Washington. Proceedings of the Biological Society of Washington 73:197-198	species	Hottes, 1960	valid			2015-12-02T11:29:00
1163555	1163555	urn:lsid:Aphid.speciesfile.org:TaxonName:15836	1163555	1163212	Cinara (Cinara) wahtolca	Hottes. 1953. Notes on some species of Cinara, with descriptions of two new species from piñon pine (Aphidae). Proceedings of the Biological Society of Washington 66:153-158	species	Hottes, 1953	valid			2015-12-02T11:29:00
1163556	1163556	urn:lsid:Aphid.speciesfile.org:TaxonName:15838	1163555	1163212	Cinara wahtolca curtiwahtolca	Hottes. 1955. Three new subspecies and figures of five previously unfigured species of Cinara (Aphidae). Proceedings of the Biological Society of Washington 68:101-104	subspecies	Hottes, 1955	junior synonym			2015-12-02T11:29:00
1163557	1163557	urn:lsid:Aphid.speciesfile.org:TaxonName:15833	1163557	1163212	Cinara (Cinara) wanepae	Hottes. 1933. Descriptions of Aphiidae from western Colorado. Proceedings of the Biological Society of Washington 46:1-23	species	Hottes, 1933	valid			2015-12-02T11:29:00
1163558	1163558	urn:lsid:Aphid.speciesfile.org:TaxonName:15831	1163558	1163212	Cinara (Cinara) watanabei	Inouye. 1970. Revision of the conifer aphid fauna of Japan (Homoptera, Lachnidae). Bulletin of the Government Forest Expereriment Station 228:57-102	species	Inouye, 1970	valid			2015-12-02T11:29:00
1163559	1163559	urn:lsid:Aphid.speciesfile.org:TaxonName:15828	1163559	1163212	Cinara (Cinara) watsoni	Tissot. 1939. Notes on the Lachnini of Florida with descriptions of two new species (Homoptera: Aphiidae). Florida Entomologist 22(3):33-48	species	Tissot, 1939	valid			2015-12-02T11:29:00
1163560	1163560	urn:lsid:Aphid.speciesfile.org:TaxonName:24368	1163559	1163212	Cinara watansoni	Zhang, Guangxue, Wanyu Zhang & Tiesen Zhong. 1993. Studies on Chinese species of Cinara Curtis and descriptions of new species (Homoptera: Lachnidae). Sinozoologia 10:121-141	species	Zhang, Zhang & Zhong, 1993	synonym			2015-12-02T11:29:00
1163561	1163561	urn:lsid:Aphid.speciesfile.org:TaxonName:15826	1163561	1163212	Cinara (Cinara) westi	Tissot & Pepper. 1967. Two new species of Cinara (Homoptera: Aphididae) associated with pine rust lesions. Florida Entomologist 50(1):1-10	species	Tissot & Pepper, 1967	valid			2015-12-02T11:29:00
