uid	|	name	|	type	|	rank	|	
1160145	|	Callaphidini	|	synonym	|		|	
1160145	|	Callaphidinae	|	synonym	|		|	
1160145	|	Callaphidae	|	synonym	|		|	
1160165	|	Callipterus robinae	|	synonym	|		|	
1160169	|	Gentnera oregona	|	synonym	|		|	
1160167	|	Oniscomyzus	|	synonym	|		|	
1160167	|	Gentnera	|	synonym	|		|	
1160173	|	Oniscomyzus bramstedti	|	synonym	|		|	
1160176	|	Melanocallis fumipennella	|	synonym	|		|	
1160176	|	Myzocallis (Tinocallis) caryfoliae	|	synonym	|		|	
1160180	|	Aphis caryella costalis	|	synonym	|		|	
1160180	|	Aphis marginella	|	synonym	|		|	
1160188	|	Monellia caryeae	|	synonym	|		|	
1160199	|	Tinocallaides	|	synonym	|		|	
1160201	|	Tuberdefectus eastopi	|	synonym	|		|	
1160199	|	Tuberdefectus	|	synonym	|		|	
1160206	|	Takecallis bambusae	|	synonym	|		|	
1160208	|	Myzocallis bambucifoliae	|	synonym	|		|	
1160208	|	Takecallis arundianariae	|	synonym	|		|	
1160208	|	Myzocallis bambusifoliae	|	synonym	|		|	
1160208	|	Takecallis takahashii	|	synonym	|		|	
1160213	|	Therioaphis tectae	|	synonym	|		|	
1160215	|	Takecallis sasacola	|	synonym	|		|	
1160218	|	Takecallis affinis himalayensis	|	synonym	|		|	
1160222	|	Callipterus kohawaluokalani	|	synonym	|		|	
1160222	|	Sarucallis lythrae	|	synonym	|		|	
1160222	|	Neotherioaphis chhenafuli	|	synonym	|		|	
1160222	|	Sarucallis lagerstroemiae	|	synonym	|		|	
1160221	|	Neotherioaphis	|	synonym	|		|	
1160228	|	Neocalaphis	|	synonym	|		|	
1160231	|	Chromaphis peglandicola	|	synonym	|		|	
1160231	|	Callipterus juglandicola	|	synonym	|		|	
1160234	|	Chromacallis	|	synonym	|		|	
1160237	|	Chromocallis pumili	|	synonym	|		|	
1160240	|	Sinotherioaphis	|	synonym	|		|	
1160242	|	Sinotherioaphis pterothorax	|	synonym	|		|	
1160245	|	Myzocallis bambucicola	|	synonym	|		|	
1160250	|	Daysaphis	|	synonym	|		|	
1160250	|	Echinaphis	|	synonym	|		|	
