uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1159372	|	1159326	|	Adelges (Sacchiphantes) kitamiensis	|	species	|		|	
1159373	|	1159295	|	Adelges (Gilletteella)	|	subgenus	|		|	
1159375	|	1159373	|	Adelges (Gilletteella) cooleyi	|	species	|		|	
1159376	|	1159373	|	Adelges (Gilletteella) coweni	|	species	|		|	
1159377	|	1159373	|	Adelges (Gilletteella) glandulae	|	species	|		|	
1159378	|	1159295	|	Adelges (Dreyfusia)	|	subgenus	|		|	
1159379	|	1159378	|	Adelges (Dreyfusia) schneideri	|	species	|		|	
1159380	|	1159378	|	Adelges (Dreyfusia) todomatsui	|	species	|		|	
1159381	|	1159378	|	Adelges (Dreyfusia) piceae	|	species	|		|	
1159385	|	1159378	|	Adelges (Dreyfusia) joshii	|	species	|		|	
1159386	|	1159378	|	Adelges (Dreyfusia) knucheli	|	species	|		|	
1159387	|	1159378	|	Adelges (Dreyfusia) merkeri	|	species	|		|	
1159388	|	1159378	|	Adelges (Dreyfusia) nebrodensis	|	species	|		|	
1159389	|	1159378	|	Adelges (Dreyfusia) nordmannianae	|	species	|		|	
1159393	|	1159378	|	Adelges (Dreyfusia) pindrowi	|	species	|		|	
1159394	|	1159378	|	Adelges (Dreyfusia) prelli	|	species	|		|	
1159395	|	1159295	|	Adelges (Cholodkovskya)	|	subgenus	|		|	
1159396	|	1159395	|	Adelges (Cholodkovskya) viridanus	|	species	|		|	
1159397	|	1159395	|	Adelges (Cholodkovskya) viridulus	|	species	|		|	
1159399	|	1159395	|	Adelges (Cholodkovskya) oregonensis	|	species	|		|	
1159400	|	1159295	|	Adelges (Aphrastasia)	|	subgenus	|		|	
1159402	|	1223801	|	Adelges (Annandina) tsugae	|	species	|		|	
1159403	|	1159400	|	Adelges (Aphrastasia) pectinatae	|	species	|		|	
1159404	|	1159403	|	Adelges (Aphrastasia) pectinatae ishiharai	|	subspecies	|		|	
1159405	|	1159403	|	Adelges (Aphrastasia) pectinatae pectinatae	|	subspecies	|		|	
1159407	|	1159214	|	Mesozoicaphididae	|	family	|		|	
1159408	|	1159407	|	Mesozoicaphis	|	genus	|		|	
1159409	|	1159408	|	Mesozoicaphis canadensis	|	species	|		|	
1159410	|	1159408	|	Mesozoicaphis tuberculata	|	species	|		|	
1159411	|	1159408	|	Mesozoicaphis parva	|	species	|		|	
1159412	|	1159408	|	Mesozoicaphis electri	|	species	|		|	
1159413	|	1159407	|	Calgariaphis	|	genus	|		|	
1159414	|	1159413	|	Calgariaphis unguifera	|	species	|		|	
1159415	|	1159407	|	Albertaphis	|	genus	|		|	
1159416	|	1159415	|	Albertaphis longirostris	|	species	|		|	
1159417	|	1159407	|	Campaniaphis	|	genus	|		|	
1159418	|	1159417	|	Campaniaphis albertae	|	species	|		|	
1159419	|	1159214	|	Elektraphididae	|	family	|		|	
1159420	|	1159419	|	Schizoneurites	|	genus	|		|	
1159421	|	1159420	|	Schizoneurites obliquus	|	species	|		|	
1159423	|	1159420	|	Schizoneurites fossilis	|	species	|		|	
1159424	|	1159420	|	Schizoneurites robustus	|	species	|		|	
1159425	|	1159420	|	Schizoneurites similis	|	species	|		|	
1159426	|	1159420	|	Schizoneurites electri	|	species	|		|	
1159427	|	1159420	|	Schizoneurites brevirostris	|	species	|		|	
1159429	|	1159420	|	Schizoneurites polykrypta	|	species	|		|	
1159431	|	1159420	|	Schizoneurites zherichini	|	species	|		|	
1159432	|	1159420	|	Schizoneurites lindrothi	|	species	|		|	
