id	isExtinct	livingPeriod
1159854	FALSE	
1159855	FALSE	
1159856	FALSE	
1159857	FALSE	
1159858	FALSE	
1159859	FALSE	
1159860	FALSE	
1159861	FALSE	
1159862	FALSE	
1159863	FALSE	
1159864	FALSE	
1159865	FALSE	
1159866	FALSE	
1159867	FALSE	
1159868	FALSE	
1159869	FALSE	
1159870	FALSE	
1159871	FALSE	
1159872	FALSE	
1159873	FALSE	
1159874	FALSE	
1159875	FALSE	
1159876	FALSE	
1159877	FALSE	
1159878	FALSE	
1159879	FALSE	
1159880	FALSE	
1159881	FALSE	
1159882	FALSE	
1159883	FALSE	
1159884	FALSE	
1159885	FALSE	
1159886	FALSE	
1159887	FALSE	
1159888	FALSE	
1159889	FALSE	
1159890	FALSE	
1159891	FALSE	
1159892	FALSE	
1159893	FALSE	
1159894	FALSE	
1159895	FALSE	
1159896	FALSE	
1159897	FALSE	
1159898	FALSE	
1159899	FALSE	
1159900	FALSE	
1159901	FALSE	
1159902	FALSE	
1159903	FALSE	
1159904	FALSE	
1159905	FALSE	
1159906	FALSE	
1159907	FALSE	
1159908	FALSE	
1159909	FALSE	
1159910	FALSE	
1159911	FALSE	
1159912	FALSE	
1159913	FALSE	
1159914	FALSE	
1159915	FALSE	
1159916	FALSE	
1159917	FALSE	
1159918	FALSE	
1159919	FALSE	
1159920	FALSE	
1159921	FALSE	
1159922	FALSE	
1159923	FALSE	
1159924	FALSE	
1159925	FALSE	
1159926	FALSE	
1159927	FALSE	
1159928	FALSE	
1159929	FALSE	
1159930	FALSE	
1159931	FALSE	
1159932	FALSE	
1159933	FALSE	
1159934	FALSE	
1159935	FALSE	
1159936	FALSE	
1159937	FALSE	
1159938	FALSE	
1159939	FALSE	
1159940	FALSE	
1159941	FALSE	
1159942	FALSE	
1159943	FALSE	
1159944	FALSE	
1159945	FALSE	
1159946	FALSE	
1159947	FALSE	
1159948	FALSE	
1159949	FALSE	
1159950	FALSE	
1159951	FALSE	
1159952	FALSE	
1159953	FALSE	
1159954	FALSE	
1159955	FALSE	
1159956	FALSE	
1159957	FALSE	
1159958	FALSE	
