uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1220266	|	1220130	|	Chlumia obesa	|	species	|		|	
1220268	|	1220131	|	Euremisca elegans	|	species	|		|	
1220269	|	1220043	|	Espira	|	genus	|		|	
1220270	|	1220136	|	Jablonia aestiva	|	species	|		|	
1220271	|	1220138	|	Chelopterum peregrinum	|	species	|		|	
1220272	|	1220139	|	Neprotembia truncata	|	species	|		|	
1220273	|	1220139	|	Neprotembia complicata	|	species	|		|	
1220274	|	1220141	|	Permula tshekardensis	|	species	|		|	
1220275	|	1220141	|	Permula minor	|	species	|		|	
1220276	|	1220141	|	Permula lebachensis	|	species	|		|	
1220277	|	1220145	|	Sojanopermula edemskii	|	species	|		|	
1220278	|	1220142	|	Kazanalicula reducta	|	species	|		|	
1220279	|	1220143	|	Tshepanichoptera lacera	|	species	|		|	
1220280	|	1220144	|	Mezenalicula connata	|	species	|		|	
1220282	|	1220145	|	Sojanopermula rasnitsyni	|	species	|		|	
1220283	|	1220145	|	Sojanopermula lucida	|	species	|		|	
1220284	|	1220146	|	Elmopterum rotundum	|	species	|		|	
1220285	|	1220147	|	Demopterum gracile	|	species	|		|	
1220290	|	1220151	|	Sheimia tshekardensis	|	species	|		|	
1220291	|	1220152	|	Parasheimia truncata	|	species	|		|	
1220292	|	1220152	|	Parasheimia rotundata	|	species	|		|	
1220293	|	1220153	|	Pseudosheimia caudata	|	species	|		|	
1220294	|	1220157	|	Bardapteron ovale	|	species	|		|	
1220295	|	1220062	|	Oborella	|	genus	|		|	
1220296	|	1220062	|	Quercopterum	|	genus	|		|	
1220297	|	1220062	|	Sharovipterum	|	genus	|		|	
1220299	|	1220158	|	Lemmatophora	|	genus	|		|	
1220300	|	1220158	|	Lisca	|	genus	|		|	
1220301	|	1220158	|	Artinska	|	genus	|		|	
1220302	|	1220159	|	Culiciforma	|	genus	|		|	
1220303	|	1220062	|	Torrentopterum	|	genus	|		|	
1220304	|	1220062	|	Maculopterum	|	genus	|		|	
1220305	|	1220062	|	Villopterum	|	genus	|		|	
1220306	|	1220159	|	Sylvaprisca	|	genus	|		|	
1220307	|	1220159	|	Paraprisca	|	genus	|		|	
1220308	|	1220159	|	Lecorium	|	genus	|		|	
1220309	|	1220160	|	Euryptilodes commatulus	|	species	|		|	
1220310	|	1220162	|	Kishertia tricubitalis	|	species	|		|	
1220311	|	1220225	|	Grylloblattina djakonovi djakonovi	|	subspecies	|		|	
1220312	|	1220225	|	Grylloblattina djakonovi kurentzovi	|	subspecies	|		|	
1220313	|	1220245	|	Grylloblatta campodeiformis campodeiformis	|	subspecies	|		|	
1220314	|	1220245	|	Grylloblatta campodeiformis nahanni	|	subspecies	|		|	
1220315	|	1220245	|	Grylloblatta campodeiformis athapaska	|	subspecies	|		|	
1220316	|	1220295	|	Oborella matura	|	species	|		|	
1220317	|	1220295	|	Oborella rusticana	|	species	|		|	
1220318	|	1220295	|	Oborella inexpectata	|	species	|		|	
1220319	|	1220296	|	Quercopterum decussatum	|	species	|		|	
1220320	|	1220297	|	Sharovipterum alatum	|	species	|		|	
1220321	|	1220295	|	Oborella rotunda	|	species	|		|	
1220322	|	1220295	|	Oborella oviformis	|	species	|		|	
1220323	|	1220295	|	Oborella falsa	|	species	|		|	
1220324	|	1220299	|	Lemmatophora typa	|	species	|		|	
1220325	|	1220301	|	Artinska infigurabilis	|	species	|		|	
