id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1172262	1172262	urn:lsid:Embioptera.speciesfile.org:TaxonName:795	1172262	1172261	Eosembia apterosa	Poolprasert & Edgerly. 2011. A New Species of Eosembia Ross (Embiodea: Oligotomidae) from Northern Thailand. Journal of the Kansas Entomological Society 84(1):12-21	species	Poolprasert & Edgerly, 2011	valid			2015-12-02T11:40:00
1172263	1172263	urn:lsid:Embioptera.speciesfile.org:TaxonName:796	1172263	1172261	Eosembia lamunae	Poolprasert, Sitthicharoenchai, Lekprayoon & Butcher. 2011. Two remarkable new species of webspinners in the genus Eosembia Ross, 2007 (Embioptera: Oligotomidae) from Thailand. Zootaxa 2967:1-11	species	Poolprasert, Sitthicharoenchai, Lekprayoon & Butcher, 2011	valid			2015-12-02T11:40:00
1172264	1172264	urn:lsid:Embioptera.speciesfile.org:TaxonName:797	1172264	1172261	Eosembia paradorni	Poolprasert, Sitthicharoenchai, Lekprayoon & Butcher. 2011. Two remarkable new species of webspinners in the genus Eosembia Ross, 2007 (Embioptera: Oligotomidae) from Thailand. Zootaxa 2967:1-11	species	Poolprasert, Sitthicharoenchai, Lekprayoon & Butcher, 2011	valid			2015-12-02T11:40:00
1172265	1172265	urn:lsid:Embioptera.speciesfile.org:TaxonName:209	1172265	1172261	Eosembia aequicercata	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172266	1172266	urn:lsid:Embioptera.speciesfile.org:TaxonName:208	1172266	1172261	Eosembia auripecta	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172267	1172267	urn:lsid:Embioptera.speciesfile.org:TaxonName:207	1172267	1172261	Eosembia laotica	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172268	1172268	urn:lsid:Embioptera.speciesfile.org:TaxonName:206	1172268	1172261	Eosembia malaya	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172269	1172269	urn:lsid:Embioptera.speciesfile.org:TaxonName:205	1172269	1172261	Eosembia myanmara	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172270	1172270	urn:lsid:Embioptera.speciesfile.org:TaxonName:204	1172270	1172261	Eosembia nepalica	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172271	1172271	urn:lsid:Embioptera.speciesfile.org:TaxonName:203	1172271	1172261	Eosembia spatha	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172272	1172272	urn:lsid:Embioptera.speciesfile.org:TaxonName:201	1172272	1172261	Eosembia thoracica	Davis. 1940. Taxonomic notes on the order Embioptera. XVIII. The genus Oligotoma Westwood. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:362-387	species	(Davis, 1940)	valid			2015-12-02T11:40:00
1172273	1172273	urn:lsid:Embioptera.speciesfile.org:TaxonName:198	1172273	1172261	Eosembia varians	Navás. 1922. Algunos insectos del Museo de París. Revista de la Academia de Ciencias Exactas Fisico-Quimicas y Naturales de Zaragoza (Rev. Acad. Cienc. Zaragoza) 7:15-51	species	(Navás, 1922)	valid			2015-12-02T11:40:00
1172274	1172274	urn:lsid:Embioptera.speciesfile.org:TaxonName:195	1172274	1172223	Bulbosembia	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	genus	Ross, 2007	valid			2015-12-02T11:40:00
1172275	1172275	urn:lsid:Embioptera.speciesfile.org:TaxonName:196	1172275	1172274	Bulbosembia thailandica	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172276	1172276	urn:lsid:Embioptera.speciesfile.org:TaxonName:193	1172276	1172223	Lobosembia	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	genus	Ross, 2007	valid			2015-12-02T11:40:00
1172277	1172277	urn:lsid:Embioptera.speciesfile.org:TaxonName:194	1172277	1172276	Lobosembia mandibulata	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172278	1172278	urn:lsid:Embioptera.speciesfile.org:TaxonName:181	1172278	1172223	Aposthonia	Krauss. 1911. Monographie der Embien. Zoologica 60:1-78	genus	Krauss, 1911	valid			2015-12-02T11:40:00
1172279	1172279	urn:lsid:Embioptera.speciesfile.org:TaxonName:191	1172279	1172278	Aposthonia ceylonica	Enderlein. 1912. Embiiden. Catalogue systématique et Descriptif des collections Zoologiques du Baron Edmond de Selys Longchamp (Collect. Selys Cat.) 3	species	(Enderlein, 1912)	valid			2015-12-02T11:40:00
1172280	1172280	urn:lsid:Embioptera.speciesfile.org:TaxonName:189	1172280	1172278	Aposthonia minuscula	Enderlein. 1912. Embiiden. Catalogue systématique et Descriptif des collections Zoologiques du Baron Edmond de Selys Longchamp (Collect. Selys Cat.) 3	species	(Enderlein, 1912)	valid			2015-12-02T11:40:00
