uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1171930	|	1171927	|	Metoligotoma reducta acuta	|	subspecies	|		|	
1171931	|	1171899	|	Metoligotoma rileyi	|	species	|		|	
1171934	|	1171736	|	Condylopalma	|	genus	|		|	
1171935	|	1171934	|	Condylopalma agilis	|	species	|		|	
1171936	|	1171736	|	Sinembiidae	|	family	|		|	
1171937	|	1171936	|	Sinembia	|	genus	|		|	
1171938	|	1171937	|	Sinembia rossi	|	species	|		|	
1171939	|	1171936	|	Juraembia	|	genus	|		|	
1171940	|	1171939	|	Juraembia ningchengensis	|	species	|		|	
1171941	|	1171736	|	Clothodidae	|	family	|		|	
1171942	|	1171941	|	Antipaluria	|	genus	|		|	
1171943	|	1171942	|	Antipaluria aequicercata	|	species	|		|	
1171944	|	1171942	|	Antipaluria panamensis	|	species	|		|	
1171945	|	1171942	|	Antipaluria urichi	|	species	|		|	
1171946	|	1171942	|	Antipaluria intermedia	|	species	|		|	
1171947	|	1171942	|	Antipaluria silvestris	|	species	|		|	
1171948	|	1171942	|	Antipaluria caribbeana	|	species	|		|	
1171949	|	1171942	|	Antipaluria marginata	|	species	|		|	
1171950	|	1171941	|	Chromatoclothoda	|	genus	|		|	
1171951	|	1171950	|	Chromatoclothoda elegantula	|	species	|		|	
1171952	|	1171950	|	Chromatoclothoda aurata	|	species	|		|	
1171953	|	1171950	|	Chromatoclothoda albicauda	|	species	|		|	
1171954	|	1171950	|	Chromatoclothoda nigricauda	|	species	|		|	
1171955	|	1171950	|	Chromatoclothoda nana	|	species	|		|	
1171956	|	1171941	|	Cryptoclothoda	|	genus	|		|	
1171957	|	1171956	|	Cryptoclothoda spinula	|	species	|		|	
1171958	|	1171941	|	Clothoda	|	genus	|		|	
1171959	|	1171958	|	Clothoda nobilis	|	species	|		|	
1171960	|	1171958	|	Clothoda longicauda	|	species	|		|	
1171962	|	1171736	|	Embiidae	|	family	|		|	
1171963	|	1171962	|	Apterembia	|	genus	|		|	
1171965	|	1171963	|	Apterembia cercocyrta	|	species	|		|	
1171966	|	1171963	|	Apterembia rimskyi	|	species	|		|	
1171967	|	1171963	|	Apterembia capensis	|	species	|		|	
1171968	|	1171962	|	Metembia	|	genus	|		|	
1171969	|	1171968	|	Metembia ferox	|	species	|		|	
1171970	|	1171968	|	Metembia fraterna	|	species	|		|	
1171971	|	1171962	|	Pseudembia	|	genus	|		|	
1171972	|	1171971	|	Pseudembia flava	|	species	|		|	
1171973	|	1171971	|	Pseudembia immsi	|	species	|		|	
1171974	|	1171971	|	Pseudembia paradoxa	|	species	|		|	
1171975	|	1171971	|	Pseudembia truncata	|	species	|		|	
1171976	|	1171971	|	Pseudembia setosa	|	species	|		|	
1171977	|	1171971	|	Pseudembia simplex	|	species	|		|	
1171978	|	1171962	|	Berlandembia	|	genus	|		|	
