uid	|	parent_uid	|	name	|	rank	|	
7045ce61-b4b3-40ec-8548-f22de4bd5c64	|	6517ef26-6928-4ed5-b395-72301aaee0f9	|	Sorangineae	|	suborder	|	
704a1999-a75b-4b3c-a3c3-0606ab97e2e9	|	16456466-0d10-4e4c-93bb-be578c9ff6b2	|	Hapalogenyidae	|	family	|	
704afb68-9a32-4252-89ef-7fbc1198c7f5	|	33fd548a-0f37-474d-b4e9-59313c2bc5bf	|	Necopinatidae	|	family	|	
7050f2e4-a040-450b-b515-4723df959d4d	|	07308042-f2e0-4dfe-9e25-598b4998f80b	|	Desulfurobacteriaceae	|	family	|	
7051b7d6-996f-4492-aff1-ebe9b2536a57	|	f67ca529-20e8-49df-9a6b-a2029fa0d171	|	Teleotanaidae	|	family	|	
7054580e-b48f-4292-8d50-45706093ca40	|	112927c6-ea2d-406f-9945-da25efc78994	|	Pediomyidae	|	family	|	
705e4a07-168a-4bec-92c4-55fffbc8c8da	|	db6fa763-2d44-4ce1-ac6d-8227c63c7fc4	|	Gehringiinae	|	no rank	|	
705e9763-4ae4-48f1-b5bc-8388c0254fed	|	d3a19d55-7b4e-485e-a29c-6972b9755cb2	|	Longidoridae	|	family	|	
705f2cb6-5df5-4a34-9784-173f47850425	|	29d4c648-3c9f-4cfa-85f0-20da7b2d3e17	|	Dicteroidae	|	family	|	
705fefca-85d3-441f-a7e6-02747afb3e14	|	ec1f7384-18d0-411a-9fa9-082f4d82cdb6	|	Oxydiridae	|	family	|	
7064c072-6e6e-4956-ae58-f50f33d9715e	|	d30886c7-3af2-4ca0-bb32-0c4496bbc19e	|	Erythrosquillidae	|	family	|	
7067b9f6-5024-4779-ad97-58e05406aa06	|	eefd664c-f8e7-4a46-b4a6-f1aeff006725	|	Creolimacidae	|	family	|	
7067e1f6-6285-47f6-8b00-6db5521cb473	|	c26bd9f7-8b98-4b23-ade7-1379f549dda5	|	Periptychidae	|	family	|	
706826eb-8036-4aaa-8f87-a44c143781d5	|	deb843eb-48ba-4312-8128-28389611134b	|	Chthamalidae	|	family	|	
7068abc9-fd25-4cea-a3f5-4112567769b5	|	0c551b48-39d5-4580-a40f-ea2123035c1f	|	Characeae	|	family	|	
7068d157-b63e-45b7-977a-46b0c08f41ea	|	cb78c717-2fd0-419d-8936-36e15d91dde6	|	Thelephorales	|	order	|	
7069414f-a476-490e-8c37-48344fe1d42a	|	9814ad1d-ac70-4f5a-9742-d4e1008793a5	|	Plasmodiophorida	|	order	|	
70746677-164e-476b-9696-bafb752728ac	|	4af28b84-45e9-458f-9d30-1d7d90e97b8a	|	Xenellidae	|	family	|	
707932de-3e8a-4fd2-b82e-b5e00e2103e0	|	e930190b-f1cc-4bf8-84ad-e16e329d24cf	|	Aplocheiloidei	|	suborder	|	
707a38be-0c7c-40e9-b181-2ad55fc62192	|	cb01cdcc-6537-46d2-9a12-0747e0d09ea9	|	Hapithinae	|	subfamily	|	
707c990e-0a9d-4f76-8044-d66be77feaaa	|	2a094ff6-2123-4dbb-9909-3ec6fd52cd76	|	Arctotideae	|	tribe	|	
70800752-9e68-4e79-a4fa-7c26a8584ae4	|	bdf1b299-f6b5-4bc7-a435-d2e686ab170a	|	Koinocystididae	|	family	|	
7082f7b1-b633-4e4a-86e6-0e786ab8e1fa	|	9f225418-0d3d-42c9-bbd5-f506b4d12554	|	Aulopa	|	section	|	
708c17b6-c385-4dad-ac27-222618c6550d	|	828735e5-11fc-4ac0-bf92-31c9716b24a4	|	Tsukubamonadidae	|	family	|	
708cec27-79a3-4ca7-84bc-183dd5d5ce85	|	fd108f3e-2944-4767-81eb-90cc085841e0	|	Odontoceridae	|	family	|	
708d9ea7-e17e-4062-870f-757b7a79ed11	|	e951c758-2a3b-4f0d-b256-6f379a42a42e	|	Anormochoristidae	|	family	|	
708f3f2a-2046-48be-bb04-027cbe3b3678	|	003ed485-acb7-4a17-a586-b062dc51a245	|	Dulichieae	|	tribe	|	
7091122b-c151-4a9a-8d13-af01ab95988a	|	dfae9456-7587-4de1-b52a-c2a3440cf489	|	Orthalicidae	|	family	|	
709ac8a0-1782-4669-9228-2618ccd11ba6	|	e4d80779-321d-4b9c-b329-8d5cdb72edf7	|	Sibyllidae	|	family	|	
709c4a37-bf62-430a-b852-e26cc8047adc	|	6a86f075-a8dd-4ded-879e-8d6b631bb356	|	Lenacanthidae	|	family	|	
70a67ffa-956a-4912-bf1e-1ae06c9de0a6	|	099da988-7107-40ee-ab40-7f3fa8cfb23d	|	Syringostromellidae	|	family	|	
70a8155a-fd33-4331-b1db-7669f83ef66c	|	696bdddf-4894-4351-af8a-6921f51b8820	|	Aphidomorpha	|	infraorder	|	
70b30116-7bf9-43db-bc1c-3fd7ac3d0ba4	|	a1e2ca81-0033-4d18-9f22-48038c913e20	|	Pimplini	|	tribe	|	
70b4ff8a-5d07-45bc-a5a8-57011a59a01e	|	acb23519-5fac-4c41-a4aa-880f410d9d24	|	Brachymyrmecini	|	tribe	|	
70b76709-9a0d-45e3-9d88-c132bdecbf54	|	dbe46d92-c4fb-4f52-91ce-b5b58d61f4b4	|	Tabellariaceae	|	family	|	
70bbe29f-4080-4a98-8b36-89450594b310	|	4488283f-d32f-4554-a194-38d32e4096aa	|	Metasuchia	|	clade	|	
70c0e605-977c-4d5e-a654-68d0375357e9	|	878e4afe-a813-4b4d-8374-cf70c6fec67d	|	Haloragales	|	order	|	
70c332c9-dfa5-444b-b371-a98afe8152b5	|	139d0b7d-8dfa-48eb-8c59-bad248f676de	|	Calyptratae	|	clade	|	
70c437e9-7313-4177-89c5-b16cb6bdcf71	|	f13a95ba-94d5-4a8e-84a8-ad4d681fbca8	|	Crowsoniellidae	|	family	|	
70c45fa8-b990-48ad-8a12-17bfc3b75edb	|	6a9aeaf9-b469-4956-85d5-f34d9b9d88cf	|	Cheliferoidea	|	superfamily	|	
70c46aba-fa98-4e11-8fc1-124b80f6fff8	|	9a2c7e55-cd50-455a-bab4-1f5958765b5b	|	Ulidiinae	|	subfamily	|	
70c5f394-64e9-4bd3-8af5-a288eeefc081	|	de88c631-8e57-4586-a0f0-e0d58f29e252	|	Proseriata	|	order	|	
70c60934-83a8-43f5-b939-5ad2561c0db1	|	e14e1538-0893-46b8-b726-225be992c3ea	|	Odontopleurida	|	order	|	
70c77678-646c-4e2b-844f-99498de01250	|	f37c5046-f79c-45d2-8eb2-dbe0715e32b6	|	Saldoidea	|	superfamily	|	
70c9443e-6198-4247-b52b-fcaba706e642	|	e0c073f0-8d25-4616-a405-dd9b46829b46	|	Thermosbaenidae	|	family	|	
70cb1e77-06ca-4539-a6b3-8ead02a31412	|	8aae1020-496d-4539-9828-ab0bbf902c16	|	Myodocopa	|	subclass	|	
70cf076d-1647-406c-83bc-b92bed9009b9	|	d2fd14b3-6cff-455d-af86-5d89395a2443	|	Hydraenidae	|	family	|	
70d12fb5-a9c6-40bd-aa04-2a4acddd3102	|	39f9015f-4bf3-4d2e-aaa5-09a79e3bee21	|	Dendrobranchiata	|	suborder	|	
70d769b5-3c4d-4b9c-ba22-557a1a7a7158	|	3a26242c-6a37-4805-aa9e-db63c542940f	|	Opisthocomidae	|	family	|	
70d7fc63-1e31-480e-806f-e3d1f701cc04	|	459065a7-f0ae-415b-8d18-8e0d0f19ca34	|	Heterocongrinae	|	subfamily	|	
70da339d-22ed-4944-b924-bc4cecf9802c	|	05161167-cda8-42a9-98a2-bf3a2917d0d5	|	Pseudostomidae	|	family	|	
70dd9b06-0947-4414-b031-a68faa63d578	|	4d2a350f-1ee9-462d-a575-e86fd5d29b6d	|	Methanothermaceae	|	family	|	
70ddeec5-c587-4d7a-8a9f-a7ebaf5c95e5	|	d4ee4e0c-1dbe-4877-9fe2-5af6b578049f	|	Sisymbrieae	|	tribe	|	
70df27bf-201c-4b7b-ab6b-de6bbc5ef516	|	d86e684a-0cf3-450c-adbb-424058403f03	|	Pygmaellidae	|	family	|	
70e8bab7-b4b1-4b29-8879-2573fa3b89a2	|	ee5ee11e-8203-46cc-91a1-b04317f29165	|	Lemniscaterina	|	order	|	
70e90ddf-5f6e-414c-997c-e900d0902421	|	f14d9bad-1efe-4d00-ae61-f8f6a638a082	|	Spiruroidea	|	superfamily	|	
70e9fb66-9419-4829-819e-28f82265ed68	|	ffaebedf-f53c-4a8f-a5d5-937d5c8e5971	|	Myrmosinae	|	subfamily	|	
70f09c9b-8e36-4374-a40e-051c42019115	|	08f630e9-dcbb-4311-b01e-2ec56f40b6c2	|	Mesostigmatales	|	order	|	
70f1411e-d7f1-4877-ae2c-9b280dc4d95c	|	2eae9645-36c4-48ed-a54b-6c16c5a71877	|	Mastigophoraceae	|	family	|	
70f685a0-87e7-4547-a639-7637dfb525cf	|	40aaf854-d33a-497e-8c0b-36c81146fe7b	|	Trachytidae	|	family	|	
70f69646-92b2-4ec9-98ea-4ee8c9f0fda2	|	fd2cf9b3-8ab9-484b-81dd-3ad075474935	|	Pentaphylacaceae	|	family	|	
70f8a373-eaf2-4b86-827c-76977e454c8f	|	ff32c6f7-9bce-407a-b5c7-a62dc4bc1662	|	Cepheidae	|	family	|	
70ff18ac-6cf0-4e67-bf3e-3543c286bec8	|	61024526-cf3f-46c7-ac26-60082f62f525	|	Cranaidae	|	family	|	
70fff710-716f-45f2-809f-3223dd70e6de	|	d83d2848-7997-49a1-9c55-37505914cc5a	|	Herpetosiphonaceae	|	family	|	
710239e6-1b2e-47fa-b0af-456fb9e5ea73	|	01e41f69-4e8d-422e-b017-c2773de9be41	|	Theonellidae	|	family	|	
7102b2bc-5d8d-406a-a789-a1eb6cccd310	|	086a9c9f-822c-48d2-bfc3-26cd3d87ef40	|	Montiaceae	|	family	|	
7108c12b-d991-487e-a2ee-4c63bc4005d7	|	9b37bf81-754b-45d1-9aad-a60ffea9120a	|	Glumini	|	tribe	|	
710ffeb5-257b-408c-817f-968dfaffc73e	|	65addd45-7c60-4aca-9eb5-b39bbe0384a9	|	Thracioidea	|	superfamily	|	
71102ccf-e790-4a28-a681-94ad9d2afe40	|	5bd4042c-7cba-4198-8100-23185d4a5270	|	Dactylogyridea	|	order	|	
71174840-0290-4bcc-9ac2-265ae4b45206	|	75afaa53-6593-440b-838a-861391ea49cc	|	Atyoidea	|	superfamily	|	
7117dc91-47cf-4def-a310-564a65c9f092	|	f94b0696-56a1-4c10-a588-58c690cad540	|	Hymenosomatidae	|	family	|	
711b49a4-8f06-48f4-838f-3732e6cddbcf	|	47f156ae-235b-4b12-aa28-b39738bd12b4	|	Obolidae	|	family	|	
711bef97-5552-4cd8-a45b-a7cb7023baf4	|	593470a7-a0f8-43e5-b87c-d4bab2be8e4c	|	Gryllacrididae	|	family	|	
711ed36e-2029-4fa9-95c5-d2c21a48217a	|	0bb5b1ab-90d3-4cb2-8cfb-94947fae57b0	|	Xystodesmini	|	tribe	|	
711f0fcf-0749-47bc-a717-a8c27e4b664f	|	91fde999-91c0-4736-be03-e2756506ad2a	|	Typhlochactidae	|	family	|	
71227da4-919b-40fe-bf01-4dedc8156c60	|	a8cb3127-9293-4d95-964e-dd74e5659bb2	|	Hystrignathidae	|	family	|	
7123497f-0f76-48b2-a21c-084ada297384	|	c74f4510-50ff-4177-ae5a-be0e4755bba0	|	Hydrocenoidea	|	superfamily	|	
712506fa-b4f0-41b0-a340-8dba40f28a8c	|	25b5bb6d-1cf3-4809-8417-a32fa6804cde	|	Clavidae	|	family	|	
7128b2a9-0b15-4d68-9eca-0396645107ee	|	a3c32613-5214-48d6-9c00-17380cc1260e	|	Rhipidiales	|	order	|	
712d16d6-815a-482b-8fc1-d1849b21356f	|	03e35948-5525-456f-94cd-75ba80b332b9	|	Aspidochirotida	|	order	|	
712d472f-583d-4090-9f20-efefead451e1	|	44723561-359e-48c5-9e9b-cb87698776bf	|	Plateilemina	|	subtribe	|	
713131e3-58ee-46e4-b409-7c1ee6080909	|	64b8b325-c90d-4734-aaec-c300ad77f324	|	Shuotheriidae	|	family	|	
713435dd-d194-4c8a-b485-87489589842b	|	d6aa6bc6-1631-46e2-99bc-b1b08d104104	|	Culicinae	|	subfamily	|	
7137233b-90d6-4cb6-89a9-dd3bb4d05c11	|	1543b95b-8e99-429f-b39f-1328962e70d1	|	Carabhydrini	|	tribe	|	
7139a0e4-23e8-4a6a-8ffc-46101ab53a18	|	8eceee96-e215-4868-9262-76cc137ffc11	|	Microphysidae	|	family	|	
713ca532-a158-4354-acd1-47a3b573e5b6	|	9d5a416b-aad1-4b28-acb6-9e7ea0bf608b	|	Rhizosoleniaceae	|	family	|	
71406ab8-2f28-49c1-ba57-c4349d7501f5	|	4857aac8-5d41-4484-883c-34f121bb1761	|	Marrellidae	|	family	|	
7140d120-82e8-42f8-9a6b-7b85a23cd141	|	c16e4075-476e-4265-b000-8202cdbab636	|	Ariolimacidae	|	family	|	
71439e42-2d8e-4515-9810-bcacc9486f89	|	2cdbfcb8-5e6d-4991-b59e-9c6ef86b34cc	|	Enchelyidae	|	family	|	
714826f4-4b6b-4644-b252-a62b582855c9	|	43754cae-daf6-406a-9471-dd6ad32e6366	|	Chrysomerophyceae	|	class	|	
71512c42-af37-4b58-bafe-0167c785c74b	|	1c808993-cfc9-4eff-9618-1f5b6b30f868	|	Eiconaxiopsididae	|	family	|	
71566980-5f1d-4010-896a-9f71dd2dd4e9	|	6c8c11ff-78ff-4b8b-810d-1978212cb2e5	|	Aytoniaceae	|	family	|	
71569d38-51d8-4235-9342-c0ceba4cce48	|	13f7f551-be86-4e41-8e6e-50fbc4e5bde2	|	Liceidae	|	family	|	
715b0f11-d15f-4e7e-b9dc-aa4a6e6acb74	|	63ea685c-81cb-431a-bde5-3e4f43f38a4e	|	Oxynopterinae	|	subfamily	|	
715bc057-a0b4-4a5b-bdff-1a25ff09c7d9	|	d6d77342-3c17-4dc9-889c-1b4c18ab9e71	|	Megacephalini	|	tribe	|	
71650fca-822d-42e5-9a89-0710b0b60f64	|	a4914923-ee62-4eaa-b530-d489cfcf0b3e	|	Paratanaoidea	|	superfamily	|	
7165a4ea-d113-4cae-b6d7-034cfe74e167	|	59117ce7-aceb-4568-b32b-7b7a7b94e08f	|	Elythidae	|	family	|	
71664a5a-9d19-4cb3-8ac8-c480af02781c	|	1d8828d7-1048-45f1-92a9-3b98417282b8	|	Teuchoporidae	|	family	|	
716a2f95-f0f6-4962-a64f-7619743b063a	|	5edd74e6-ebd3-443d-853d-eba0ed5b2b21	|	Brandoniidae	|	family	|	
716b5137-471c-4c9c-92fc-26cde928b21b	|	bdfbfc34-8799-4e09-8611-1b2d5dc96a8e	|	Meristocotylidae	|	family	|	
716e49f2-9cd5-4f7a-a9fc-92372ed928f6	|	3ed67011-80aa-4db4-9b3c-191b7b3ecf43	|	Belgrandiinae	|	subfamily	|	
7171ba30-7b09-4f48-812c-785b79eba2c5	|	b1e8d657-7e56-403c-8621-c274a403beb0	|	Parhypochthonioidea	|	superfamily	|	
7179de99-1111-4de0-b805-2fa31e6bf2f2	|	e05d0666-8e65-41b9-8ccf-cc4d7fe5cbda	|	Aldisidae	|	family	|	
717a5d56-3c23-428b-b7d0-a0c6e25110a0	|	1efa18b6-ce8a-4bc2-9e65-51355670ac3d	|	Agaricomycetes	|	class	|	
717dadfd-d7aa-493b-ba3d-9daa22f92b3d	|	a47ddec9-3395-4545-b0b4-bb407c2cf400	|	Spintheridae	|	family	|	
717e130a-ce03-4f00-845f-42824ecc4736	|	43720d4a-e401-45ba-8a9e-f31fbede0611	|	Bivesiculidae	|	family	|	
71805b09-4f46-47be-817f-90e36a69eb54	|	79011029-8e44-446c-98cb-4f479ffbb178	|	Entomopoxvirinae	|	subfamily	|	
718233cc-467b-4fe0-8878-32d96c331937	|	eb5344a9-519a-48d5-a6e5-f5bb79959b41	|	Amblemidae	|	family	|	
7183aa2d-4def-4470-b547-4d636cc59fbe	|	29768e61-6613-416b-a0c6-c5e56a3b47ad	|	Polymorphidae	|	family	|	
71847ea3-9403-4b32-b167-51f1c7d26596	|	6329b97e-5a4c-4914-938a-f0a50a57c95a	|	Vaginicolidae	|	family	|	
7186adae-2c8a-4ef4-804d-a77f5533d455	|	a77dc40a-04bb-4c6c-9157-34644e30e885	|	Chresmodidae	|	family	|	
7188aad8-a74e-4be6-a620-162eb73f28b5	|	05e6eb3c-90e6-4d7b-9204-dde20c745911	|	Aphthonina	|	subtribe	|	
7190ed11-6a49-4169-90a1-337978b34496	|	f06a6bb8-33dc-43b0-a789-b093d3af4bb1	|	Tectocepheoidea	|	superfamily	|	
7193d3e7-2de1-44d1-9ba1-e1f8d393eea4	|	029c06fa-b9c9-4924-b00d-147510d293be	|	Naucoroidea	|	superfamily	|	
7194379c-d880-4c31-a86b-1525a0a1f711	|	fec867db-ebeb-44e4-8ea9-b579c927e57a	|	Berberidaceae	|	family	|	
7198d7ab-4f7d-47f3-9871-68b046d915d6	|	fe0ed54f-2220-4c58-85f3-c7d3c225da88	|	Pottiaceae	|	family	|	
719d3640-760d-468e-a454-941121e78664	|	144942cb-b969-4bbd-bf02-6e7938853166	|	Anthracojulidae	|	family	|	
71a03e63-af6c-4f58-b377-2991af4c675c	|	b711f031-143b-4ecf-9b05-731e69ce3a88	|	Anapsida	|	clade	|	
71a1343d-bd4c-4e0a-a71b-c7e1dba9e272	|	fef4f770-ac46-4e7b-b0c6-994344b78b84	|	Micropygidae	|	family	|	
71a18b59-0aed-4d35-9d2f-904555f5e397	|	9bcca163-f41d-4061-9b36-06b4089b7d44	|	Pholidichthyidae	|	family	|	
71a23f5e-af81-474f-bc1d-ba4dc1bfde40	|	5d9a4a4f-472e-4163-9fff-78e17b10ee5a	|	Discosauriscidae	|	family	|	
71a7e59a-92a9-4435-978d-40bd35d473a8	|	5cac1f78-d4f5-437c-96b3-ed839cb39e84	|	Pittidae	|	family	|	
71adb175-3c02-4d9d-b0be-0cfb660948b0	|	7c16e85e-b03c-400d-8f53-286c1b77ffeb	|	Ascorhynchidae	|	family	|	
71b03537-628d-489c-8dad-3a2fae077f72	|	edd21325-3b0a-4ddc-80c9-9634ab217c82	|	Sideractiidae	|	family	|	
71b234a8-bb93-4b50-99f7-b91d64f58b96	|	bddf91f7-608e-49e8-b0d2-73151d695b25	|	Labidocarpinae	|	subfamily	|	
71b2c9a5-a30b-468d-a10f-82b99073ac67	|	0c211b14-8fd7-4099-8f5c-32cf3a9332ad	|	Cerioporidae	|	family	|	
71b6ebfb-c24e-4490-8872-9ab7d28c89b5	|	f291c85b-b010-442d-9b90-c1d51628f22f	|	Procaridoida	|	infraorder	|	
71ba48d8-cab5-417a-a1a2-4483e619ceb8	|	23905d14-edc1-40e1-8cb9-60d2ff01631a	|	Labenini	|	tribe	|	
71bc08a5-0377-4c5a-a526-d6afa1a39e71	|	84d0b2cf-45a5-45dd-b94e-6078903ab956	|	Ariophantidae	|	family	|	
71bf4007-29bd-4a33-bd9c-2dd3a5beb85d	|	12ed7624-684f-4235-aaaf-87b234b6cf46	|	Dalyatini	|	tribe	|	
71c401cb-bca7-40ce-95bf-7b51b3eb1823	|	02882cdc-5bf9-4f96-818e-8b7aa7b38a58	|	Mackenziellidae	|	family	|	
71c8dc24-2778-4142-8310-05c1f73b194a	|	cdaad551-0c38-4d9e-844a-443d3d987cf6	|	Cystofilobasidiales	|	order	|	
71c95cd0-5908-4d15-a112-6dfb29d7270f	|	215bf38c-4be3-48ae-b370-8111ab3a0564	|	Heteromyota	|	order	|	
71c96c5e-d2c2-4fda-afaf-71331589240d	|	64ddde99-8e40-46ba-a0f3-20829924dcf2	|	Mallodontini	|	tribe	|	
71c99ed1-a699-469d-8c77-109aba34769d	|	285e7d81-fc64-48e7-8801-ccfefe2ea778	|	Bruchomyiinae	|	subfamily	|	
71cac73b-ade0-4574-900f-8103d7ad43cc	|	f0e53112-627c-4a4a-a5d2-6573d86d3bae	|	Escalloniaceae	|	family	|	
71cbcc5a-2508-4dca-af8b-66c80b97345d	|	1905fdca-25bf-4398-ac58-92e3922bb26e	|	Sphenopidae	|	family	|	
71cef84a-e3c9-4277-8e72-798b8fbff8e2	|	91272b51-d69f-4893-91c6-fc118713f4de	|	Pseudodiadematidae	|	family	|	
71d1d457-7b89-44b8-b42c-8fbfe80276a5	|	d8290768-d8bd-417b-9d3d-15adfd75daae	|	Nemouridae	|	family	|	
71da463f-20df-4cab-acce-0deb50f172e3	|	a710cd6f-ac33-4dd9-824e-f7fe35755ab8	|	Anoplogastridae	|	family	|	
71dcd3e5-8482-407a-9eea-060c6c84312d	|	c9146f02-2b20-4baa-9e12-600ab73006f1	|	Bryopsida	|	class	|	
71ddc6cd-4cc3-4ff4-abe1-3da5026094c8	|	17e78370-1a27-442b-841f-dfc8b27c37cd	|	Tanaidae	|	family	|	
71df75ee-405f-4b11-aba1-98978918dc55	|	caf3d458-d739-4ef1-8615-bbd6c1db7d40	|	Origmatogonidae	|	family	|	
71e6363e-5ab8-427c-a43d-a947ab4bcc44	|	48d0179a-91ae-4a98-a18b-4d466f44f895	|	Calceocrinidae	|	family	|	
71ecf148-a0ce-4036-bbec-bed0574e6e2b	|	200a2500-58d3-4eb2-afd5-a238e91d0c99	|	Trypoxylini	|	tribe	|	
71f4306f-39ff-4f6d-9d7c-7bce304bbc7f	|	155f1121-1121-4c2e-970a-a26f0ae38331	|	Clathrinida	|	order	|	
71f65a3c-88d8-4055-aa55-e47f1f74786c	|	7d21a1e0-85fc-4223-a70c-d4c2e1911634	|	Aphelophlebodidae	|	family	|	
71f67e49-6f55-403b-a4b6-397ee131a96a	|	b6062dfd-8cc9-4101-8180-8bf78b1457fd	|	Gelocidae	|	family	|	
7202e391-e71f-43a3-ac5e-28b1c73fa0e1	|	637595eb-b021-4d14-ad4e-658236f5da9e	|	Paleolimulidae	|	family	|	
7202e751-f255-4fb4-b6b6-c5ba8e32b673	|	81fbca40-7ece-4067-affa-27ac14f916aa	|	Anchistioididae	|	family	|	
720747cc-c52a-462d-acf9-9a880cb375ed	|	d6d0f943-d3d9-44ea-a274-0b85550c84eb	|	Darwinulocopina	|	suborder	|	
72081cef-f980-4595-b9e8-a0b899ba971e	|	127877a0-a1df-4be9-9aad-305d76bccac7	|	Lindiidae	|	family	|	
72096353-1553-4a1a-8907-0804520d9558	|	1fed739f-bfe0-4ec3-a202-a42dad29d272	|	Thecidellinidae	|	family	|	
7209bee8-d6ad-413c-b168-3622f39f6914	|	c0883213-779e-43db-91e2-de2ef0b69e6c	|	Strophodontidae	|	family	|	
720d72f3-f491-4c1a-8925-df5a9756b849	|	340f53a5-d71a-4acb-a94a-2ed4452caa30	|	Rhombifera	|	class	|	
720dddfa-f033-41ab-a048-37b7b37d105f	|	14b95352-8c66-453b-89eb-de7134767244	|	Dendrocerotidae	|	subclass	|	
72110f8b-3f58-4e40-86a9-975efc4c9472	|	b7c34540-548c-4819-ba11-cd200e4a9eae	|	Pomponiini	|	tribe	|	
72113226-7e76-4d37-b54a-c65a776a907c	|	3625bcff-abb7-4b9f-8dc1-f6aa346bedcf	|	Ostreoida	|	order	|	
72130ea8-7134-4f57-8826-fc3810d694ab	|	06b9ac4f-e81c-4461-9565-8baa5556ba81	|	Dielasmatidae	|	family	|	
721857e1-f68a-4fd4-a276-87b3b398a7e2	|	946da9bd-011b-4b10-b27d-2650fbfe5f02	|	Leucadeae	|	tribe	|	
7219b3e3-5a13-431b-96f1-6fce46d88bc8	|	d2850b53-149e-4877-a058-c12f5962cf14	|	Psittacanthinae	|	subtribe	|	
721c3442-49ba-44c7-9748-9f6ea4341c99	|	bbdd6391-352a-4f33-a628-d7fe423d4234	|	Bedelliidae	|	family	|	
721ca6ea-3f4a-45f2-8163-4d9b3ec793a1	|	e58130ae-d748-43bd-abdd-b1a6035dc627	|	Pharidae	|	family	|	
721db071-6ec0-440b-b45d-c25123e575a9	|	5f9c9551-6229-4ba4-9bc0-3882de606501	|	Mesodesmatidae	|	family	|	
721e34ab-2eb8-4253-ac63-adbdd416529b	|	f092bca5-54b3-41d7-b193-354314a112cb	|	Mesomyzostomatidae	|	family	|	
721ec55e-e52a-4bd0-a69b-db40234d2db7	|	e8948bf4-07fc-4215-a967-1938cf0636a1	|	Oxyuridae	|	family	|	
721f928a-65ad-45e7-b5f7-d458eb114bb0	|	428e8b9d-95d1-4c6d-a790-b851eaccd69f	|	Iguania	|	clade	|	
721faaab-61b9-4ad2-9988-1ddceaa0ac61	|	d6f29227-d22a-4736-ab90-0df9e74b80d9	|	Bystrowianidae	|	family	|	
721fbe9a-7a19-4cc4-a284-d079de01453f	|	e9c61cfa-d9fa-4f49-a552-d917dbbacf8a	|	Paradoxidoidea	|	superfamily	|	
72213bf3-8fcf-48d7-883e-a8651cae927c	|	b6062dfd-8cc9-4101-8180-8bf78b1457fd	|	Xiphodontidae	|	family	|	
72220d17-b6e6-4c84-a307-b18ed1dc7f12	|	7895f72c-abdb-4412-89b1-11c540158a00	|	Bromheadiinae	|	subtribe	|	
72226a31-579f-4361-a355-60ee61c71bb3	|	5fa68a52-d5eb-400c-bdce-8b1d862ad00e	|	Exoedicerotidae	|	family	|	
7229337b-306a-4244-8c24-3374de87a66a	|	3224cb3f-d942-4051-8aff-40f589fa6417	|	Lethocerinae	|	subfamily	|	
722d8b66-1eb1-4129-a7d6-3b6114e73491	|	d9b742b7-79ab-420a-9475-005b336998f7	|	Copodontidae	|	family	|	
722db624-ae84-4e8c-b78f-d74c644a45b3	|	1c495d13-8e00-47b6-8e85-379f8f988a67	|	Gracilipodida	|	no rank	|	
72307bd5-3be3-4bb9-9d17-5a5b125a989d	|	019ca917-5d0d-455d-8923-a524c30c2d66	|	Hygrophila	|	order	|	
72315f37-ee01-4bc2-833f-a51a70ddbb1d	|	d60d1870-945a-4c53-8a05-ebb2c48d0a9e	|	Kickxellaceae	|	family	|	
7236ea9b-be78-4c68-bf8a-158c4189f330	|	c16e4075-476e-4265-b000-8202cdbab636	|	Oopeltidae	|	family	|	
723753da-f9a7-4e2c-8671-f25e80798b1b	|	91887cb0-8ada-419a-b91f-088d46c4b56f	|	Cyprinidae	|	family	|	
723ae767-7d26-4eda-849c-bd7aab251e0f	|	6544a735-c52f-4b40-a88c-a1a3d0caea92	|	Antipleuroida	|	order	|	
72400051-923d-4659-9930-f82e2c10a39a	|	1b0513a8-1e87-4107-9fa0-2de62b8310e8	|	Panstenoninae	|	subfamily	|	
7240f6ea-a323-4a4a-a14f-3dfa53b3accb	|	14fe8e7e-26c1-4608-bba8-b4794ef7c69c	|	Physophoridae	|	family	|	
7241eeb6-8cb1-4e8c-af17-080b1942d4f1	|	27bfd84e-845d-4fc6-92f7-c6cd8b80b796	|	Niphonidae	|	family	|	
724b303f-b8de-452d-8ab6-c6c59fb6ed72	|	668918fc-d052-48a9-82e7-61060bb67c61	|	Salmoninae	|	subfamily	|	
724e1e6e-eb3e-4d78-862c-2b389156abcb	|	631ac2f2-1067-41cd-a70d-fc5e2cde962a	|	Pristocerinae	|	subfamily	|	
724faa11-8746-417d-a68f-a65d192c6900	|	30340ea3-b871-42f6-95cd-393bb4d60548	|	Syndiniales	|	order	|	
72561eaf-c26a-42a1-9b30-bb4efb0a60c1	|	e51af566-0a6a-40b0-a918-bcbbe19d68fe	|	Isotomoidea	|	superfamily	|	
72563c5b-e7ab-49bf-a95e-bce6f45817c7	|	de89d3f3-03d5-4fe2-8121-f9948fde3b63	|	Hemigastrini	|	tribe	|	
7256bd6d-2815-4b6a-a132-5c639c3a7212	|	86e9cb8b-a822-4866-8bb6-454e61eec763	|	Chlorogomphidae	|	family	|	
725700c7-520e-48bc-bd4c-4c8e89c48834	|	f7a8f1fe-8c2c-4448-85ef-06451b1801b7	|	Eimeriorina	|	suborder	|	
