taxonID	source	parentNameUsageID	scientificName	higherClassification	taxonRank
ICTV:20162985	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162985	ICTV:Ranavirus	Epizootic haematopoietic necrosis virus	Viruses|unplaced|Iridoviridae|Alphairidovirinae|Ranavirus	species
ICTV:20162986	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162986	ICTV:Ranavirus	European catfish virus	Viruses|unplaced|Iridoviridae|Alphairidovirinae|Ranavirus	species
ICTV:20162987	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162987	ICTV:Ranavirus	Frog virus 3	Viruses|unplaced|Iridoviridae|Alphairidovirinae|Ranavirus	species
ICTV:20162988	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162988	ICTV:Ranavirus	Santee-Cooper ranavirus	Viruses|unplaced|Iridoviridae|Alphairidovirinae|Ranavirus	species
ICTV:20165404	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20165404	ICTV:Ranavirus	Singapore grouper iridovirus	Viruses|unplaced|Iridoviridae|Alphairidovirinae|Ranavirus	species
ICTV:20162974	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162974	ICTV:Chloriridovirus	Invertebrate iridescent virus 3	Viruses|unplaced|Iridoviridae|Betairidovirinae|Chloriridovirus	species
ICTV:20162976	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162976	ICTV:Iridovirus	Invertebrate iridescent virus 1	Viruses|unplaced|Iridoviridae|Betairidovirinae|Iridovirus	species
ICTV:20162977	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162977	ICTV:Iridovirus	Invertebrate iridescent virus 6	Viruses|unplaced|Iridoviridae|Betairidovirinae|Iridovirus	species
ICTV:20162991	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162991	ICTV:Mavirus	Cafeteriavirus-dependent mavirus	Viruses|unplaced|Lavidaviridae|Mavirus	species
ICTV:20162993	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162993	ICTV:Sputnikvirus	Mimivirus-dependent virus Sputnik	Viruses|unplaced|Lavidaviridae|Sputnikvirus	species
ICTV:20162994	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162994	ICTV:Sputnikvirus	Mimivirus-dependent virus Zamilon	Viruses|unplaced|Lavidaviridae|Sputnikvirus	species
ICTV:20162998	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162998	ICTV:Allolevivirus	Escherichia virus FI	Viruses|unplaced|Leviviridae|Allolevivirus	species
ICTV:20162999	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162999	ICTV:Allolevivirus	Escherichia virus Qbeta	Viruses|unplaced|Leviviridae|Allolevivirus	species
ICTV:20163001	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163001	ICTV:Levivirus	Escherichia virus BZ13	Viruses|unplaced|Leviviridae|Levivirus	species
ICTV:20163002	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163002	ICTV:Levivirus	Escherichia virus MS2	Viruses|unplaced|Leviviridae|Levivirus	species
ICTV:20165405	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20165405	ICTV:Enamovirus	Alfalfa enamovirus 1	Viruses|unplaced|Luteoviridae|Enamovirus	species
ICTV:20163006	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163006	ICTV:Enamovirus	Pea enation mosaic virus 1	Viruses|unplaced|Luteoviridae|Enamovirus	species
ICTV:20163008	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163008	ICTV:Luteovirus	Barley yellow dwarf virus-kerII	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163009	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163009	ICTV:Luteovirus	Barley yellow dwarf virus-kerIII	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163010	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163010	ICTV:Luteovirus	Barley yellow dwarf virus-MAV	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163011	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163011	ICTV:Luteovirus	Barley yellow dwarf virus-PAS	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163012	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163012	ICTV:Luteovirus	Barley yellow dwarf virus-PAV	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163013	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163013	ICTV:Luteovirus	Bean leafroll virus	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163014	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163014	ICTV:Luteovirus	Rose spring dwarf-associated virus	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163015	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163015	ICTV:Luteovirus	Soybean dwarf virus	Viruses|unplaced|Luteoviridae|Luteovirus	species
ICTV:20163017	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163017	ICTV:Polerovirus	Beet chlorosis virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163018	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163018	ICTV:Polerovirus	Beet mild yellowing virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163019	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163019	ICTV:Polerovirus	Beet western yellows virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163020	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163020	ICTV:Polerovirus	Carrot red leaf virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163021	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163021	ICTV:Polerovirus	Cereal yellow dwarf virus-RPS	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163022	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163022	ICTV:Polerovirus	Cereal yellow dwarf virus-RPV	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163023	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163023	ICTV:Polerovirus	Chickpea chlorotic stunt virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163024	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163024	ICTV:Polerovirus	Cotton leafroll dwarf virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163025	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163025	ICTV:Polerovirus	Cucurbit aphid-borne yellows virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163026	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163026	ICTV:Polerovirus	Maize yellow dwarf virus-RMV	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163027	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163027	ICTV:Polerovirus	Melon aphid-borne yellows virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163028	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163028	ICTV:Polerovirus	Pepper vein yellows virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163029	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163029	ICTV:Polerovirus	Potato leafroll virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163030	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163030	ICTV:Polerovirus	Suakwa aphid-borne yellows virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163031	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163031	ICTV:Polerovirus	Sugarcane yellow leaf virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163032	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163032	ICTV:Polerovirus	Tobacco vein distorting virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163033	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163033	ICTV:Polerovirus	Turnip yellows virus	Viruses|unplaced|Luteoviridae|Polerovirus	species
ICTV:20163035	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163035	ICTV:Luteoviridae	Barley yellow dwarf virus-GPV	Viruses|unplaced|Luteoviridae	species
ICTV:20163036	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163036	ICTV:Luteoviridae	Barley yellow dwarf virus-SGV	Viruses|unplaced|Luteoviridae	species
ICTV:20163037	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163037	ICTV:Luteoviridae	Chickpea stunt disease associated virus	Viruses|unplaced|Luteoviridae	species
ICTV:20163038	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163038	ICTV:Luteoviridae	Groundnut rosette assistor virus	Viruses|unplaced|Luteoviridae	species
ICTV:20163039	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163039	ICTV:Luteoviridae	Indonesian soybean dwarf virus	Viruses|unplaced|Luteoviridae	species
ICTV:20163040	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163040	ICTV:Luteoviridae	Sweet potato leaf speckling virus	Viruses|unplaced|Luteoviridae	species
ICTV:20163041	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163041	ICTV:Luteoviridae	Tobacco necrotic dwarf virus	Viruses|unplaced|Luteoviridae	species
ICTV:20163045	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163045	ICTV:Marseillevirus	Marseillevirus marseillevirus	Viruses|unplaced|Marseilleviridae|Marseillevirus	species
ICTV:20163046	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163046	ICTV:Marseillevirus	Senegalvirus marseillevirus	Viruses|unplaced|Marseilleviridae|Marseillevirus	species
ICTV:20163048	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163048	ICTV:Marseilleviridae	Lausannevirus	Viruses|unplaced|Marseilleviridae	species
ICTV:20163049	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163049	ICTV:Marseilleviridae	Tunisvirus	Viruses|unplaced|Marseilleviridae	species
ICTV:20163053	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163053	ICTV:Megabirnavirus	Rosellinia necatrix megabirnavirus 1	Viruses|unplaced|Megabirnaviridae|Megabirnavirus	species
ICTV:20163057	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163057	ICTV:Errantivirus	Ceratitis capitata Yoyo virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163058	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163058	ICTV:Errantivirus	Drosophila ananassae Tom virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163059	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163059	ICTV:Errantivirus	Drosophila melanogaster 17.6 virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163060	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163060	ICTV:Errantivirus	Drosophila melanogaster 297 virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163061	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163061	ICTV:Errantivirus	Drosophila melanogaster Gypsy virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163062	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163062	ICTV:Errantivirus	Drosophila melanogaster Idefix virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163063	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163063	ICTV:Errantivirus	Drosophila melanogaster Tirant virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163064	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163064	ICTV:Errantivirus	Drosophila melanogaster Zam virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163065	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163065	ICTV:Errantivirus	Drosophila virilis Tv1 virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163066	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163066	ICTV:Errantivirus	Trichoplusia ni TED virus	Viruses|unplaced|Metaviridae|Errantivirus	species
ICTV:20163068	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163068	ICTV:Metavirus	Arabidopsis thaliana Athila virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163069	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163069	ICTV:Metavirus	Arabidopsis thaliana Tat4 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163070	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163070	ICTV:Metavirus	Bombyx mori Mag virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163071	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163071	ICTV:Metavirus	Caenorhabditis elegans Cer1 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163072	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163072	ICTV:Metavirus	Cladosporium fulvum T-1 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163073	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163073	ICTV:Metavirus	Dictyostelium discoideum Skipper virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163074	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163074	ICTV:Metavirus	Drosophila buzzatii Osvaldo virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163075	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163075	ICTV:Metavirus	Drosophila melanogaster 412 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163076	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163076	ICTV:Metavirus	Drosophila melanogaster Blastopia virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163077	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163077	ICTV:Metavirus	Drosophila melanogaster Mdg1 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163078	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163078	ICTV:Metavirus	Drosophila melanogaster Mdg3 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163079	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163079	ICTV:Metavirus	Drosophila melanogaster Micropia virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163080	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163080	ICTV:Metavirus	Drosophila virilis Ulysses virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163081	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163081	ICTV:Metavirus	Fusarium oxysporum Skippy virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163082	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163082	ICTV:Metavirus	Lilium henryi Del1 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163083	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163083	ICTV:Metavirus	Saccharomyces cerevisiae Ty3 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163084	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163084	ICTV:Metavirus	Schizosaccharomyces pombe Tf1 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163085	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163085	ICTV:Metavirus	Schizosaccharomyces pombe Tf2 virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163086	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163086	ICTV:Metavirus	Takifugu rubripes Sushi virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163087	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163087	ICTV:Metavirus	Tribolium castaneum Woot virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163088	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163088	ICTV:Metavirus	Tripneustis gratilla SURL virus	Viruses|unplaced|Metaviridae|Metavirus	species
ICTV:20163090	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163090	ICTV:Semotivirus	Anopheles gambiae Moose virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163091	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163091	ICTV:Semotivirus	Ascaris lumbricoides Tas virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163092	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163092	ICTV:Semotivirus	Bombyx mori Pao virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163093	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163093	ICTV:Semotivirus	Caenorhabditis elegans Cer13 virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163094	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163094	ICTV:Semotivirus	Drosophila melanogaster Bel virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163095	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163095	ICTV:Semotivirus	Drosophila melanogaster Roo virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163096	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163096	ICTV:Semotivirus	Drosophila simulans Ninja virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163097	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163097	ICTV:Semotivirus	Fugu rubripes Suzu virus	Viruses|unplaced|Metaviridae|Semotivirus	species
ICTV:20163101	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163101	ICTV:Alpha3microvirus	Escherichia virus alpha3	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163102	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163102	ICTV:Alpha3microvirus	Escherichia virus ID21	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163103	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163103	ICTV:Alpha3microvirus	Escherichia virus ID32	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163104	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163104	ICTV:Alpha3microvirus	Escherichia virus ID62	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163105	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163105	ICTV:Alpha3microvirus	Escherichia virus NC28	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163106	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163106	ICTV:Alpha3microvirus	Escherichia virus NC29	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163107	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163107	ICTV:Alpha3microvirus	Escherichia virus NC35	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163108	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163108	ICTV:Alpha3microvirus	Escherichia virus phiK	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163109	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163109	ICTV:Alpha3microvirus	Escherichia virus St1	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163110	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163110	ICTV:Alpha3microvirus	Escherichia virus WA45	Viruses|unplaced|Microviridae|Bullavirinae|Alpha3microvirus	species
ICTV:20163112	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163112	ICTV:G4microvirus	Escherichia virus G4	Viruses|unplaced|Microviridae|Bullavirinae|G4microvirus	species
ICTV:20163113	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163113	ICTV:G4microvirus	Escherichia virus ID52	Viruses|unplaced|Microviridae|Bullavirinae|G4microvirus	species
ICTV:20163114	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163114	ICTV:G4microvirus	Escherichia virus Talmos	Viruses|unplaced|Microviridae|Bullavirinae|G4microvirus	species
ICTV:20163116	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163116	ICTV:Phix174microvirus	Escherichia virus phiX174	Viruses|unplaced|Microviridae|Bullavirinae|Phix174microvirus	species
ICTV:20163119	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163119	ICTV:Bdellomicrovirus	Bdellovibrio virus MAC1	Viruses|unplaced|Microviridae|Gokushovirinae|Bdellomicrovirus	species
ICTV:20163120	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163120	ICTV:Bdellomicrovirus	Bdellovibrio virus MH2K	Viruses|unplaced|Microviridae|Gokushovirinae|Bdellomicrovirus	species
ICTV:20163122	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163122	ICTV:Chlamydiamicrovirus	Chlamydia virus Chp1	Viruses|unplaced|Microviridae|Gokushovirinae|Chlamydiamicrovirus	species
ICTV:20163123	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163123	ICTV:Chlamydiamicrovirus	Chlamydia virus Chp2	Viruses|unplaced|Microviridae|Gokushovirinae|Chlamydiamicrovirus	species
ICTV:20163124	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163124	ICTV:Chlamydiamicrovirus	Chlamydia virus CPAR39	Viruses|unplaced|Microviridae|Gokushovirinae|Chlamydiamicrovirus	species
ICTV:20163125	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163125	ICTV:Chlamydiamicrovirus	Chlamydia virus CPG1	Viruses|unplaced|Microviridae|Gokushovirinae|Chlamydiamicrovirus	species
ICTV:20163127	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163127	ICTV:Spiromicrovirus	Spiroplasma virus SpV4	Viruses|unplaced|Microviridae|Gokushovirinae|Spiromicrovirus	species
ICTV:20163132	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163132	ICTV:Cafeteriavirus	Cafeteria roenbergensis virus	Viruses|unplaced|Mimiviridae|Cafeteriavirus	species
ICTV:20163134	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163134	ICTV:Mimivirus	Acanthamoeba polyphaga mimivirus	Viruses|unplaced|Mimiviridae|Mimivirus	species
ICTV:20163138	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163138	ICTV:Babuvirus	Abaca bunchy top virus	Viruses|unplaced|Nanoviridae|Babuvirus	species
ICTV:20163139	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163139	ICTV:Babuvirus	Banana bunchy top virus	Viruses|unplaced|Nanoviridae|Babuvirus	species
ICTV:20163140	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163140	ICTV:Babuvirus	Cardamom bushy dwarf virus	Viruses|unplaced|Nanoviridae|Babuvirus	species
ICTV:20163142	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163142	ICTV:Nanovirus	Black medic leaf roll virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163143	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163143	ICTV:Nanovirus	Faba bean necrotic stunt virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163144	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163144	ICTV:Nanovirus	Faba bean necrotic yellows virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163145	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163145	ICTV:Nanovirus	Faba bean yellow leaf virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163146	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163146	ICTV:Nanovirus	Milk vetch dwarf virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163147	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163147	ICTV:Nanovirus	Pea necrotic yellow dwarf virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163148	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163148	ICTV:Nanovirus	Pea yellow stunt virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163149	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163149	ICTV:Nanovirus	Subterranean clover stunt virus	Viruses|unplaced|Nanoviridae|Nanovirus	species
ICTV:20163151	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163151	ICTV:Nanoviridae	Coconut foliar decay virus	Viruses|unplaced|Nanoviridae	species
ICTV:20163155	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163155	ICTV:Mitovirus	Cryphonectria mitovirus 1	Viruses|unplaced|Narnaviridae|Mitovirus	species
ICTV:20163156	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163156	ICTV:Mitovirus	Ophiostoma mitovirus 4	Viruses|unplaced|Narnaviridae|Mitovirus	species
ICTV:20163157	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163157	ICTV:Mitovirus	Ophiostoma mitovirus 5	Viruses|unplaced|Narnaviridae|Mitovirus	species
ICTV:20163158	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163158	ICTV:Mitovirus	Ophiostoma mitovirus 6	Viruses|unplaced|Narnaviridae|Mitovirus	species
ICTV:20163159	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20163159	ICTV:Mitovirus	Ophiostoma mitovirus 3a	Viruses|unplaced|Narnaviridae|Mitovirus	species
