id	description	type
1193588	Terrestrial.	habitat
1193589	Terrestrial.	habitat
1193590	Terrestrial.	habitat
1193591	Terrestrial.	habitat
1193592	Terrestrial.	habitat
1193593	Terrestrial.	habitat
1193594	Terrestrial.	habitat
1193595	Terrestrial.	habitat
1193596	Terrestrial.	habitat
1193597	Terrestrial.	habitat
1193598	Terrestrial.	habitat
1193599	Terrestrial.	habitat
1193600	Terrestrial.	habitat
1193601	Terrestrial.	habitat
1193602	Terrestrial.	habitat
1193603	Terrestrial.	habitat
1193605	Terrestrial.	habitat
1193606	Terrestrial.	habitat
1193607	Terrestrial.	habitat
1193608	Terrestrial.	habitat
1193609	Terrestrial.	habitat
1193610	Terrestrial.	habitat
1193611	Terrestrial.	habitat
1193612	Terrestrial.	habitat
1193613	Terrestrial.	habitat
1193614	Terrestrial.	habitat
1193615	Terrestrial.	habitat
1193616	Terrestrial.	habitat
1193617	Terrestrial.	habitat
1193618	Terrestrial.	habitat
1193619	Terrestrial.	habitat
1193620	Terrestrial.	habitat
1193621	Terrestrial.	habitat
1193622	Terrestrial.	habitat
1193623	Terrestrial.	habitat
1193624	Terrestrial.	habitat
1193625	Terrestrial.	habitat
1193626	Terrestrial.	habitat
1193627	Terrestrial.	habitat
1193628	Terrestrial.	habitat
1193629	Terrestrial.	habitat
1193630	Terrestrial.	habitat
1193631	Terrestrial.	habitat
1193632	Terrestrial.	habitat
1193633	Terrestrial.	habitat
1193634	Terrestrial.	habitat
1193635	Terrestrial.	habitat
1193636	Terrestrial.	habitat
1193637	Terrestrial.	habitat
1193638	Terrestrial.	habitat
1193639	Terrestrial.	habitat
1193640	Terrestrial.	habitat
1193641	Terrestrial.	habitat
1193642	Terrestrial.	habitat
1193643	Terrestrial.	habitat
1193644	Terrestrial.	habitat
1193645	Terrestrial.	habitat
1193646	Terrestrial.	habitat
1193647	Terrestrial.	habitat
1193648	Terrestrial.	habitat
1193649	Terrestrial.	habitat
1193650	Terrestrial.	habitat
1193651	Terrestrial.	habitat
1193652	Terrestrial.	habitat
1193653	Terrestrial.	habitat
1193654	Terrestrial.	habitat
1193655	Terrestrial.	habitat
1193656	Terrestrial.	habitat
1193657	Terrestrial.	habitat
1193658	Terrestrial.	habitat
1193659	Terrestrial.	habitat
1193660	Terrestrial.	habitat
1193661	Terrestrial.	habitat
1193662	Terrestrial.	habitat
1193663	Terrestrial.	habitat
1193664	Terrestrial.	habitat
1193665	Terrestrial.	habitat
1193666	Terrestrial.	habitat
1193667	Terrestrial.	habitat
1193668	Terrestrial.	habitat
1193669	Terrestrial.	habitat
1193670	Terrestrial.	habitat
1193671	Terrestrial.	habitat
1193672	Terrestrial.	habitat
1193673	Terrestrial.	habitat
1193674	Terrestrial.	habitat
1193675	Terrestrial.	habitat
1193676	Terrestrial.	habitat
1193677	Terrestrial.	habitat
1193678	Terrestrial.	habitat
1193679	Terrestrial.	habitat
1193680	Terrestrial.	habitat
1193681	Terrestrial.	habitat
1193682	Terrestrial.	habitat
1193683	Terrestrial.	habitat
1193684	Terrestrial.	habitat
1193685	Terrestrial.	habitat
1193686	Terrestrial.	habitat
1193687	Terrestrial.	habitat
1193688	Terrestrial.	habitat
1193689	Terrestrial.	habitat
1193690	Terrestrial.	habitat
1193691	Terrestrial.	habitat
1193692	Terrestrial.	habitat
1193693	Terrestrial.	habitat
1193694	Terrestrial.	habitat
1193695	Terrestrial.	habitat
1193696	Terrestrial.	habitat
1193697	Terrestrial.	habitat
1193698	Terrestrial.	habitat
1193699	Terrestrial.	habitat
1193700	Terrestrial.	habitat
1193701	Terrestrial.	habitat
1193702	Terrestrial.	habitat
1193703	Terrestrial.	habitat
1193704	Terrestrial.	habitat
1193705	Terrestrial.	habitat
1193706	Terrestrial.	habitat
1193707	Terrestrial.	habitat
1193708	Terrestrial.	habitat
1193709	Terrestrial.	habitat
1193710	Terrestrial.	habitat
1193711	Terrestrial.	habitat
1193712	Terrestrial.	habitat
1193713	Terrestrial.	habitat
1193714	Terrestrial.	habitat
1193715	Terrestrial.	habitat
1193716	Terrestrial.	habitat
1193717	Terrestrial.	habitat
1193718	Terrestrial.	habitat
1193719	Terrestrial.	habitat
1193720	Terrestrial.	habitat
1193721	Terrestrial.	habitat
1193722	Terrestrial.	habitat
1193723	Terrestrial.	habitat
1193724	Terrestrial.	habitat
1193725	Terrestrial.	habitat
1193726	Terrestrial.	habitat
1193727	Terrestrial.	habitat
1193728	Terrestrial.	habitat
1193729	Terrestrial.	habitat
1193730	Terrestrial.	habitat
1193731	Terrestrial.	habitat
1193732	Terrestrial.	habitat
1193733	Terrestrial.	habitat
1193734	Terrestrial.	habitat
1193735	Terrestrial.	habitat
1193736	Terrestrial.	habitat
1193737	Terrestrial.	habitat
1193738	Terrestrial.	habitat
1193739	Terrestrial.	habitat
1193740	Terrestrial.	habitat
1193741	Terrestrial.	habitat
1193742	Terrestrial.	habitat
1193743	Terrestrial.	habitat
1193744	Terrestrial.	habitat
1193745	Terrestrial.	habitat
1193746	Terrestrial.	habitat
1193747	Terrestrial.	habitat
1193748	Terrestrial.	habitat
1193749	Terrestrial.	habitat
1193750	Terrestrial.	habitat
1193751	Terrestrial.	habitat
1193752	Terrestrial.	habitat
1193753	Terrestrial.	habitat
1193754	Terrestrial.	habitat
1193755	Terrestrial.	habitat
1193756	Terrestrial.	habitat
1193757	Terrestrial.	habitat
1193758	Terrestrial.	habitat
1193759	Terrestrial.	habitat
1193760	Terrestrial.	habitat
1193761	Terrestrial.	habitat
1193762	Terrestrial.	habitat
1193763	Terrestrial.	habitat
1193764	Terrestrial.	habitat
1193765	Terrestrial.	habitat
1193766	Terrestrial.	habitat
1193767	Terrestrial.	habitat
1193768	Terrestrial.	habitat
1193769	Terrestrial.	habitat
1193770	Terrestrial.	habitat
1193771	Terrestrial.	habitat
1193772	Terrestrial.	habitat
1193773	Terrestrial.	habitat
1193774	Terrestrial.	habitat
1193775	Terrestrial.	habitat
1193776	Terrestrial.	habitat
1193777	Terrestrial.	habitat
1193778	Terrestrial.	habitat
1193779	Terrestrial.	habitat
1193780	Terrestrial.	habitat
1193781	Terrestrial.	habitat
1193782	Terrestrial.	habitat
1193783	Terrestrial.	habitat
1193784	Terrestrial.	habitat
1193785	Terrestrial.	habitat
1193786	Terrestrial.	habitat
1193787	Terrestrial.	habitat
1193788	Terrestrial.	habitat
1193789	Terrestrial.	habitat
1193790	Terrestrial.	habitat
1193791	Terrestrial.	habitat
1193792	Terrestrial.	habitat
1193793	Terrestrial.	habitat
1193794	Terrestrial.	habitat
1193795	Terrestrial.	habitat
1193796	Terrestrial.	habitat
1193797	Terrestrial.	habitat
1193798	Terrestrial.	habitat
1193799	Terrestrial.	habitat
1193800	Terrestrial.	habitat
1193801	Terrestrial.	habitat
1193802	Terrestrial.	habitat
1193803	Terrestrial.	habitat
1193804	Terrestrial.	habitat
1193805	Terrestrial.	habitat
1193806	Terrestrial.	habitat
1193807	Terrestrial.	habitat
1193808	Terrestrial.	habitat
1193809	Terrestrial.	habitat
1193810	Terrestrial.	habitat
1193811	Terrestrial.	habitat
1193812	Terrestrial.	habitat
1193813	Terrestrial.	habitat
1193814	Terrestrial.	habitat
1193815	Terrestrial.	habitat
1193816	Terrestrial.	habitat
1193817	Terrestrial.	habitat
1193818	Terrestrial.	habitat
1193819	Terrestrial.	habitat
1193820	Terrestrial.	habitat
1193821	Terrestrial.	habitat
1193822	Terrestrial.	habitat
1193823	Terrestrial.	habitat
1193824	Terrestrial.	habitat
1193825	Terrestrial.	habitat
1193826	Terrestrial.	habitat
1193827	Terrestrial.	habitat
1193828	Terrestrial.	habitat
1193829	Terrestrial.	habitat
1193830	Terrestrial.	habitat
1193831	Terrestrial.	habitat
1193832	Terrestrial.	habitat
1193833	Terrestrial.	habitat
1193834	Terrestrial.	habitat
1193835	Terrestrial.	habitat
1193836	Terrestrial.	habitat
1193837	Terrestrial.	habitat
1193838	Terrestrial.	habitat
1193839	Terrestrial.	habitat
1193840	Terrestrial.	habitat
1193841	Terrestrial.	habitat
1193842	Terrestrial.	habitat
1193843	Terrestrial.	habitat
1193844	Terrestrial.	habitat
1193845	Terrestrial.	habitat
1193846	Terrestrial.	habitat
1193848	Terrestrial.	habitat
1193849	Terrestrial.	habitat
1193850	Terrestrial.	habitat
1193851	Terrestrial.	habitat
1193852	Terrestrial.	habitat
1193853	Terrestrial.	habitat
1193854	Terrestrial.	habitat
1193855	Terrestrial.	habitat
1193856	Terrestrial.	habitat
1193857	Terrestrial.	habitat
1193858	Terrestrial.	habitat
1193859	Terrestrial.	habitat
1193860	Terrestrial.	habitat
1193861	Terrestrial.	habitat
1193862	Terrestrial.	habitat
1193863	Terrestrial.	habitat
1193864	Terrestrial.	habitat
1193865	Terrestrial.	habitat
1193866	Terrestrial.	habitat
1193867	Terrestrial.	habitat
1193868	Terrestrial.	habitat
1193869	Terrestrial.	habitat
1193870	Terrestrial.	habitat
1193871	Terrestrial.	habitat
1193872	Terrestrial.	habitat
1193873	Terrestrial.	habitat
1193874	Terrestrial.	habitat
1193875	Terrestrial.	habitat
1193876	Terrestrial.	habitat
1193877	Terrestrial.	habitat
1193878	Terrestrial.	habitat
1193879	Terrestrial.	habitat
1193880	Terrestrial.	habitat
1193881	Terrestrial.	habitat
1193882	Terrestrial.	habitat
1193883	Terrestrial.	habitat
1193884	Terrestrial.	habitat
1193885	Terrestrial.	habitat
1193886	Terrestrial.	habitat
1193887	Terrestrial.	habitat
1193888	Terrestrial.	habitat
1193889	Terrestrial.	habitat
1193890	Terrestrial.	habitat
1193891	Terrestrial.	habitat
1193892	Terrestrial.	habitat
1193893	Terrestrial.	habitat
1193894	Terrestrial.	habitat
1193895	Terrestrial.	habitat
1193896	Terrestrial.	habitat
1193897	Terrestrial.	habitat
1193898	Terrestrial.	habitat
1193899	Terrestrial.	habitat
1193900	Terrestrial.	habitat
1193901	Terrestrial.	habitat
1193902	Terrestrial.	habitat
1193903	Terrestrial.	habitat
1193904	Terrestrial.	habitat
1193905	Terrestrial.	habitat
1193906	Terrestrial.	habitat
1193907	Terrestrial.	habitat
1193908	Terrestrial.	habitat
1193909	Terrestrial.	habitat
1193910	Terrestrial.	habitat
1193911	Terrestrial.	habitat
1193912	Terrestrial.	habitat
1193913	Terrestrial.	habitat
1193914	Terrestrial.	habitat
1193915	Terrestrial.	habitat
1193916	Terrestrial.	habitat
1193917	Terrestrial.	habitat
1193918	Terrestrial.	habitat
1193919	Terrestrial.	habitat
1193920	Terrestrial.	habitat
1193921	Terrestrial.	habitat
1193922	Terrestrial.	habitat
1193923	Terrestrial.	habitat
1193924	Terrestrial.	habitat
1193925	Terrestrial.	habitat
1193926	Terrestrial.	habitat
1193927	Terrestrial.	habitat
1193928	Terrestrial.	habitat
1193929	Terrestrial.	habitat
1193930	Terrestrial.	habitat
1193931	Terrestrial.	habitat
1193932	Terrestrial.	habitat
1193933	Terrestrial.	habitat
1193934	Terrestrial.	habitat
1193935	Terrestrial.	habitat
1193936	Terrestrial.	habitat
1193937	Terrestrial.	habitat
1193938	Terrestrial.	habitat
1193939	Terrestrial.	habitat
1193940	Terrestrial.	habitat
1193941	Terrestrial.	habitat
1193942	Terrestrial.	habitat
1193943	Terrestrial.	habitat
1193944	Terrestrial.	habitat
1193945	Terrestrial.	habitat
1193946	Terrestrial.	habitat
1193947	Terrestrial.	habitat
1193948	Terrestrial.	habitat
1193949	Terrestrial.	habitat
1193950	Terrestrial.	habitat
1193951	Terrestrial.	habitat
1193952	Terrestrial.	habitat
1193953	Terrestrial.	habitat
1193954	Terrestrial.	habitat
1193955	Terrestrial.	habitat
1193956	Terrestrial.	habitat
1193957	Terrestrial.	habitat
1193958	Terrestrial.	habitat
1193959	Terrestrial.	habitat
1193960	Terrestrial.	habitat
1193961	Terrestrial.	habitat
1193962	Terrestrial.	habitat
1193963	Terrestrial.	habitat
1193964	Terrestrial.	habitat
1193965	Terrestrial.	habitat
1193966	Terrestrial.	habitat
1193967	Terrestrial.	habitat
1193968	Terrestrial.	habitat
1193969	Terrestrial.	habitat
1193970	Terrestrial.	habitat
1193971	Terrestrial.	habitat
1193972	Terrestrial.	habitat
1193973	Terrestrial.	habitat
1193974	Terrestrial.	habitat
1193975	Terrestrial.	habitat
1193976	Terrestrial.	habitat
1193977	Terrestrial.	habitat
1193978	Terrestrial.	habitat
1193979	Terrestrial.	habitat
1193981	Terrestrial.	habitat
1193982	Terrestrial.	habitat
1193983	Terrestrial.	habitat
1193984	Terrestrial.	habitat
1193985	Terrestrial.	habitat
1193986	Terrestrial.	habitat
1193987	Terrestrial.	habitat
1193988	Terrestrial.	habitat
1193989	Terrestrial.	habitat
1193990	Terrestrial.	habitat
1193991	Terrestrial.	habitat
1193992	Terrestrial.	habitat
1193993	Terrestrial.	habitat
1193994	Terrestrial.	habitat
1193995	Terrestrial.	habitat
1193996	Terrestrial.	habitat
1193997	Terrestrial.	habitat
1193998	Terrestrial.	habitat
1193999	Terrestrial.	habitat
1194000	Terrestrial.	habitat
1194001	Terrestrial.	habitat
1194002	Terrestrial.	habitat
1194003	Terrestrial.	habitat
1194004	Terrestrial.	habitat
1194005	Terrestrial.	habitat
1194006	Terrestrial.	habitat
1194007	Terrestrial.	habitat
1194008	Terrestrial.	habitat
1194009	Terrestrial.	habitat
1194010	Terrestrial.	habitat
1194011	Terrestrial.	habitat
1194012	Terrestrial.	habitat
1194013	Terrestrial.	habitat
1194014	Terrestrial.	habitat
1194015	Terrestrial.	habitat
1194016	Terrestrial.	habitat
1194017	Terrestrial.	habitat
1194018	Terrestrial.	habitat
1194019	Terrestrial.	habitat
1194020	Terrestrial.	habitat
1194021	Terrestrial.	habitat
1194022	Terrestrial.	habitat
1194023	Terrestrial.	habitat
1194024	Terrestrial.	habitat
1194025	Terrestrial.	habitat
1194026	Terrestrial.	habitat
1194027	Terrestrial.	habitat
1194028	Terrestrial.	habitat
1194029	Terrestrial.	habitat
1194030	Terrestrial.	habitat
1194031	Terrestrial.	habitat
1194032	Terrestrial.	habitat
1194033	Terrestrial.	habitat
1194034	Terrestrial.	habitat
1194035	Terrestrial.	habitat
1194036	Terrestrial.	habitat
1194037	Terrestrial.	habitat
1194038	Terrestrial.	habitat
1194039	Terrestrial.	habitat
1194040	Terrestrial.	habitat
1194041	Terrestrial.	habitat
1194042	Terrestrial.	habitat
1194043	Terrestrial.	habitat
1194044	Terrestrial.	habitat
1194045	Terrestrial.	habitat
1194046	Terrestrial.	habitat
1194047	Terrestrial.	habitat
1194048	Terrestrial.	habitat
1194049	Terrestrial.	habitat
1194050	Terrestrial.	habitat
1194051	Terrestrial.	habitat
1194052	Terrestrial.	habitat
1194053	Terrestrial.	habitat
1194054	Terrestrial.	habitat
1194055	Terrestrial.	habitat
1194056	Terrestrial.	habitat
1194057	Terrestrial.	habitat
1194058	Terrestrial.	habitat
1194059	Terrestrial.	habitat
1194060	Terrestrial.	habitat
1194061	Terrestrial.	habitat
1194062	Terrestrial.	habitat
1194063	Terrestrial.	habitat
1194064	Terrestrial.	habitat
1194065	Terrestrial.	habitat
1194066	Terrestrial.	habitat
1194067	Terrestrial.	habitat
1194068	Terrestrial.	habitat
1194069	Terrestrial.	habitat
1194070	Terrestrial.	habitat
1194071	Terrestrial.	habitat
1194072	Terrestrial.	habitat
1194073	Terrestrial.	habitat
1194074	Terrestrial.	habitat
1194075	Terrestrial.	habitat
1194076	Terrestrial.	habitat
1194077	Terrestrial.	habitat
1194078	Terrestrial.	habitat
1194079	Terrestrial.	habitat
1194080	Terrestrial.	habitat
1194081	Terrestrial.	habitat
1194082	Terrestrial.	habitat
1194083	Terrestrial.	habitat
1194084	Terrestrial.	habitat
1194085	Terrestrial.	habitat
1194086	Terrestrial.	habitat
1194087	Terrestrial.	habitat
1194088	Terrestrial.	habitat
1194089	Terrestrial.	habitat
1194090	Terrestrial.	habitat
1194091	Terrestrial.	habitat
1194094	Terrestrial.	habitat
1194095	Terrestrial.	habitat
1194096	Terrestrial.	habitat
1194097	Terrestrial.	habitat
1194098	Terrestrial.	habitat
1194099	Terrestrial.	habitat
1194100	Terrestrial.	habitat
1194101	Terrestrial.	habitat
1194102	Terrestrial.	habitat
1194103	Terrestrial.	habitat
1194104	Terrestrial.	habitat
1194105	Terrestrial.	habitat
1194106	Terrestrial.	habitat
1194107	Terrestrial.	habitat
1194108	Terrestrial.	habitat
1194109	Terrestrial.	habitat
1194110	Terrestrial.	habitat
1194111	Terrestrial.	habitat
1194112	Terrestrial.	habitat
1194113	Terrestrial.	habitat
1194114	Terrestrial.	habitat
1194115	Terrestrial.	habitat
1194116	Terrestrial.	habitat
1194117	Terrestrial.	habitat
1194118	Terrestrial.	habitat
1194119	Terrestrial.	habitat
1194120	Terrestrial.	habitat
1194121	Terrestrial.	habitat
1194122	Terrestrial.	habitat
1194123	Terrestrial.	habitat
1194124	Terrestrial.	habitat
1194125	Terrestrial.	habitat
1194126	Terrestrial.	habitat
1194127	Terrestrial.	habitat
1194128	Terrestrial.	habitat
1194129	Terrestrial.	habitat
1194130	Terrestrial.	habitat
1194131	Terrestrial.	habitat
1194132	Terrestrial.	habitat
1194133	Terrestrial.	habitat
1194134	Terrestrial.	habitat
1194135	Terrestrial.	habitat
1194136	Terrestrial.	habitat
1194137	Terrestrial.	habitat
1194138	Terrestrial.	habitat
1194139	Terrestrial.	habitat
1194140	Terrestrial.	habitat
1194141	Terrestrial.	habitat
1194142	Terrestrial.	habitat
1194143	Terrestrial.	habitat
1194144	Terrestrial.	habitat
1194145	Terrestrial.	habitat
1194146	Terrestrial.	habitat
1194148	Terrestrial.	habitat
1194149	Terrestrial.	habitat
1194150	Terrestrial.	habitat
1194151	Terrestrial.	habitat
1194152	Terrestrial.	habitat
1194153	Terrestrial.	habitat
1194154	Terrestrial.	habitat
1194155	Terrestrial.	habitat
1194156	Terrestrial.	habitat
1194157	Terrestrial.	habitat
1194158	Terrestrial.	habitat
1194159	Terrestrial.	habitat
1194160	Terrestrial.	habitat
1194161	Terrestrial.	habitat
1194162	Terrestrial.	habitat
1194163	Terrestrial.	habitat
1194164	Terrestrial.	habitat
1194165	Terrestrial.	habitat
1194166	Terrestrial.	habitat
1194167	Terrestrial.	habitat
1194168	Terrestrial.	habitat
1194169	Terrestrial.	habitat
1194170	Terrestrial.	habitat
1194171	Terrestrial.	habitat
1194172	Terrestrial.	habitat
1194173	Terrestrial.	habitat
1194174	Terrestrial.	habitat
1194175	Terrestrial.	habitat
1194177	Terrestrial.	habitat
1194178	Terrestrial.	habitat
1194179	Terrestrial.	habitat
1194180	Terrestrial.	habitat
1194181	Terrestrial.	habitat
1194182	Terrestrial.	habitat
1194183	Terrestrial.	habitat
1194184	Terrestrial.	habitat
1194185	Terrestrial.	habitat
1194186	Terrestrial.	habitat
1194187	Terrestrial.	habitat
1194188	Terrestrial.	habitat
1194189	Terrestrial.	habitat
1194190	Terrestrial.	habitat
1194191	Terrestrial.	habitat
1194192	Terrestrial.	habitat
1194193	Terrestrial.	habitat
1194194	Terrestrial.	habitat
1194196	Terrestrial.	habitat
1194197	Terrestrial.	habitat
1194198	Terrestrial.	habitat
1194199	Terrestrial.	habitat
1194200	Terrestrial.	habitat
1194201	Terrestrial.	habitat
1194202	Terrestrial.	habitat
1194203	Terrestrial.	habitat
1194204	Terrestrial.	habitat
1194205	Terrestrial.	habitat
1194206	Terrestrial.	habitat
1194207	Terrestrial.	habitat
1194208	Terrestrial.	habitat
1194212	Terrestrial.	habitat
1194213	Terrestrial.	habitat
1194214	Terrestrial.	habitat
1194215	Terrestrial.	habitat
1194216	Terrestrial.	habitat
1194217	Terrestrial.	habitat
1194218	Terrestrial.	habitat
1194219	Terrestrial.	habitat
1194220	Terrestrial.	habitat
1194221	Terrestrial.	habitat
1194222	Terrestrial.	habitat
1194223	Terrestrial.	habitat
1194224	Terrestrial.	habitat
1194225	Terrestrial.	habitat
1194226	Terrestrial.	habitat
1194227	Terrestrial.	habitat
1194228	Terrestrial.	habitat
1194229	Terrestrial.	habitat
1194230	Terrestrial.	habitat
1194231	Terrestrial.	habitat
1194232	Terrestrial.	habitat
1194233	Terrestrial.	habitat
1194234	Terrestrial.	habitat
1194235	Terrestrial.	habitat
1194236	Terrestrial.	habitat
1194237	Terrestrial.	habitat
1194238	Terrestrial.	habitat
1194239	Terrestrial.	habitat
1194240	Terrestrial.	habitat
1194241	Terrestrial.	habitat
1194242	Terrestrial.	habitat
1194243	Terrestrial.	habitat
1194244	Terrestrial.	habitat
1194245	Terrestrial.	habitat
1194246	Terrestrial.	habitat
1194247	Terrestrial.	habitat
1194248	Terrestrial.	habitat
1194249	Terrestrial.	habitat
1194250	Terrestrial.	habitat
1194251	Terrestrial.	habitat
1194252	Terrestrial.	habitat
1194253	Terrestrial.	habitat
1194254	Terrestrial.	habitat
1194255	Terrestrial.	habitat
1194256	Terrestrial.	habitat
1194257	Terrestrial.	habitat
1194258	Terrestrial.	habitat
1194259	Terrestrial.	habitat
1194260	Terrestrial.	habitat
1194261	Terrestrial.	habitat
1194262	Terrestrial.	habitat
1194263	Terrestrial.	habitat
1194264	Terrestrial.	habitat
1194265	Terrestrial.	habitat
1194266	Terrestrial.	habitat
1194267	Terrestrial.	habitat
1194268	Terrestrial.	habitat
1194269	Terrestrial.	habitat
1194270	Terrestrial.	habitat
1194271	Terrestrial.	habitat
1194272	Terrestrial.	habitat
1194273	Terrestrial.	habitat
1194274	Terrestrial.	habitat
1194275	Terrestrial.	habitat
1194276	Terrestrial.	habitat
1194277	Terrestrial.	habitat
1194278	Terrestrial.	habitat
1194279	Terrestrial.	habitat
1194280	Terrestrial.	habitat
1194281	Terrestrial.	habitat
1194282	Terrestrial.	habitat
1194283	Terrestrial.	habitat
1194284	Terrestrial.	habitat
1194285	Terrestrial.	habitat
1194286	Terrestrial.	habitat
1194287	Terrestrial.	habitat
1194288	Terrestrial.	habitat
1194289	Terrestrial.	habitat
1194290	Terrestrial.	habitat
1194291	Terrestrial.	habitat
1194292	Terrestrial.	habitat
1194293	Terrestrial.	habitat
1194294	Terrestrial.	habitat
1194295	Terrestrial.	habitat
1194296	Terrestrial.	habitat
1194297	Terrestrial.	habitat
1194298	Terrestrial.	habitat
1194299	Terrestrial.	habitat
1194300	Terrestrial.	habitat
1194301	Terrestrial.	habitat
1194302	Terrestrial.	habitat
1194303	Terrestrial.	habitat
1194304	Terrestrial.	habitat
1194305	Terrestrial.	habitat
1194306	Terrestrial.	habitat
1194307	Terrestrial.	habitat
1194308	Terrestrial.	habitat
1194309	Terrestrial.	habitat
1194310	Terrestrial.	habitat
1194311	Terrestrial.	habitat
1194312	Terrestrial.	habitat
1194313	Terrestrial.	habitat
1194314	Terrestrial.	habitat
1194315	Terrestrial.	habitat
1194316	Terrestrial.	habitat
1194317	Terrestrial.	habitat
1194318	Terrestrial.	habitat
1194319	Terrestrial.	habitat
1194320	Terrestrial.	habitat
1194321	Terrestrial.	habitat
1194322	Terrestrial.	habitat
1194323	Terrestrial.	habitat
1194324	Terrestrial.	habitat
1194325	Terrestrial.	habitat
1194326	Terrestrial.	habitat
1194327	Terrestrial.	habitat
1194328	Terrestrial.	habitat
1194329	Terrestrial.	habitat
1194330	Terrestrial.	habitat
1194331	Terrestrial.	habitat
1194332	Terrestrial.	habitat
1194333	Terrestrial.	habitat
1194334	Terrestrial.	habitat
1194335	Terrestrial.	habitat
1194336	Terrestrial.	habitat
1194337	Terrestrial.	habitat
1194338	Terrestrial.	habitat
1194339	Terrestrial.	habitat
1194340	Terrestrial.	habitat
1194341	Terrestrial.	habitat
1194342	Terrestrial.	habitat
1194343	Terrestrial.	habitat
1194344	Terrestrial.	habitat
1194345	Terrestrial.	habitat
1194346	Terrestrial.	habitat
1194347	Terrestrial.	habitat
1194348	Terrestrial.	habitat
1194349	Terrestrial.	habitat
1194350	Terrestrial.	habitat
1194351	Terrestrial.	habitat
1194352	Terrestrial.	habitat
1194353	Terrestrial.	habitat
1194354	Terrestrial.	habitat
1194355	Terrestrial.	habitat
1194356	Terrestrial.	habitat
1194357	Terrestrial.	habitat
1194358	Terrestrial.	habitat
1194359	Terrestrial.	habitat
1194360	Terrestrial.	habitat
1194361	Terrestrial.	habitat
1194362	Terrestrial.	habitat
1194363	Terrestrial.	habitat
1194364	Terrestrial.	habitat
1194365	Terrestrial.	habitat
1194366	Terrestrial.	habitat
1194367	Terrestrial.	habitat
1194368	Terrestrial.	habitat
1194369	Terrestrial.	habitat
1194370	Terrestrial.	habitat
1194371	Terrestrial.	habitat
1194372	Terrestrial.	habitat
1194373	Terrestrial.	habitat
1194374	Terrestrial.	habitat
1194375	Terrestrial.	habitat
1194376	Terrestrial.	habitat
1194377	Terrestrial.	habitat
1194378	Terrestrial.	habitat
1194379	Terrestrial.	habitat
1194380	Terrestrial.	habitat
1194381	Terrestrial.	habitat
1194382	Terrestrial.	habitat
1194383	Terrestrial.	habitat
1194384	Terrestrial.	habitat
1194385	Terrestrial.	habitat
1194386	Terrestrial.	habitat
1194387	Terrestrial.	habitat
1194388	Terrestrial.	habitat
1194389	Terrestrial.	habitat
1194390	Terrestrial.	habitat
1194391	Terrestrial.	habitat
1194392	Terrestrial.	habitat
1194393	Terrestrial.	habitat
1194394	Terrestrial.	habitat
1194395	Terrestrial.	habitat
1194396	Terrestrial.	habitat
1194397	Terrestrial.	habitat
1194398	Terrestrial.	habitat
1194399	Terrestrial.	habitat
1194400	Terrestrial.	habitat
1194401	Terrestrial.	habitat
1194402	Terrestrial.	habitat
1194403	Terrestrial.	habitat
1194404	Terrestrial.	habitat
1194405	Terrestrial.	habitat
1194406	Terrestrial.	habitat
1194407	Terrestrial.	habitat
1194408	Terrestrial.	habitat
1194409	Terrestrial.	habitat
1194410	Terrestrial.	habitat
1194411	Terrestrial.	habitat
1194412	Terrestrial.	habitat
1194413	Terrestrial.	habitat
1194414	Terrestrial.	habitat
1194415	Terrestrial.	habitat
1194416	Terrestrial.	habitat
1194417	Terrestrial.	habitat
1194418	Terrestrial.	habitat
1194419	Terrestrial.	habitat
1194420	Terrestrial.	habitat
1194421	Terrestrial.	habitat
1194422	Terrestrial.	habitat
1194423	Terrestrial.	habitat
1194424	Terrestrial.	habitat
1194425	Terrestrial.	habitat
1194426	Terrestrial.	habitat
1194427	Terrestrial.	habitat
1194428	Terrestrial.	habitat
1194429	Terrestrial.	habitat
1194430	Terrestrial.	habitat
1194431	Terrestrial.	habitat
1194432	Terrestrial.	habitat
1194433	Terrestrial.	habitat
1194434	Terrestrial.	habitat
1194435	Terrestrial.	habitat
1194436	Terrestrial.	habitat
1194437	Terrestrial.	habitat
1194438	Terrestrial.	habitat
1194439	Terrestrial.	habitat
1194440	Terrestrial.	habitat
1194441	Terrestrial.	habitat
1194442	Terrestrial.	habitat
1194443	Terrestrial.	habitat
1194444	Terrestrial.	habitat
1194445	Terrestrial.	habitat
1194446	Terrestrial.	habitat
1194447	Terrestrial.	habitat
1194448	Terrestrial.	habitat
1194449	Terrestrial.	habitat
1194450	Terrestrial.	habitat
1194451	Terrestrial.	habitat
1194452	Terrestrial.	habitat
1194453	Terrestrial.	habitat
1194454	Terrestrial.	habitat
1194455	Terrestrial.	habitat
1194456	Terrestrial.	habitat
1194457	Terrestrial.	habitat
1194458	Terrestrial.	habitat
1194459	Terrestrial.	habitat
1194460	Terrestrial.	habitat
1194461	Terrestrial.	habitat
1194462	Terrestrial.	habitat
1194463	Terrestrial.	habitat
1194464	Terrestrial.	habitat
1194465	Terrestrial.	habitat
1194466	Terrestrial.	habitat
1194467	Terrestrial.	habitat
1194468	Terrestrial.	habitat
1194469	Terrestrial.	habitat
1194470	Terrestrial.	habitat
1194471	Terrestrial.	habitat
1194472	Terrestrial.	habitat
