uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1199379	|	1199373	|	Pseudoleosthenes	|	genus	|		|	
1199380	|	1199379	|	Pseudoleosthenes dubiosus	|	species	|		|	
1199381	|	1199379	|	Pseudoleosthenes irregularis	|	species	|		|	
1199383	|	1199379	|	Pseudoleosthenes scaberrimus	|	species	|		|	
1199384	|	1199229	|	Prisopodidae	|	family	|		|	
1199385	|	1199384	|	Korinninae	|	subfamily	|		|	
1199386	|	1199385	|	Korinnini	|	tribe	|		|	
1199387	|	1199386	|	Kalocorinnis	|	genus	|		|	
1199388	|	1199387	|	Kalocorinnis pulchella	|	species	|		|	
1199390	|	1199387	|	Kalocorinnis wegneri	|	species	|		|	
1199391	|	1199386	|	Korinnis	|	genus	|		|	
1199392	|	1199391	|	Korinnis axelpreckeri	|	species	|		|	
1199393	|	1199391	|	Korinnis orlyeusebioi	|	species	|		|	
1199394	|	1199391	|	Korinnis errans	|	species	|		|	
1199395	|	1199391	|	Korinnis potameis	|	species	|		|	
1199396	|	1199391	|	Korinnis gracilis	|	species	|		|	
1199397	|	1199384	|	Prisopodinae	|	subfamily	|		|	
1199398	|	1199397	|	Prisopodini	|	tribe	|		|	
1199399	|	1199398	|	Damasippus	|	genus	|		|	
1199400	|	1199399	|	Damasippus batesianus	|	species	|		|	
1199401	|	1199399	|	Damasippus discoidalis	|	species	|		|	
1199402	|	1199399	|	Damasippus fuscipes	|	species	|		|	
1199403	|	1199399	|	Damasippus hahneli	|	species	|		|	
1199404	|	1199399	|	Damasippus piceipennis	|	species	|		|	
1199405	|	1199399	|	Damasippus pulcher	|	species	|		|	
1199406	|	1199399	|	Damasippus spatulatus	|	species	|		|	
1199407	|	1199399	|	Damasippus staudingeri	|	species	|		|	
1199408	|	1199399	|	Damasippus striatus	|	species	|		|	
1199409	|	1199399	|	Damasippus unilineatus	|	species	|		|	
1199410	|	1199399	|	Damasippus westwoodii	|	species	|		|	
1199411	|	1199399	|	Damasippus zymbraeus	|	species	|		|	
1199413	|	1199399	|	Damasippus alejandria	|	species	|		|	
1199414	|	1199398	|	Dinelytron	|	genus	|		|	
1199415	|	1199414	|	Dinelytron agrion	|	species	|		|	
1199416	|	1199414	|	Dinelytron grylloides	|	species	|		|	
1199417	|	1199414	|	Dinelytron hipponax	|	species	|		|	
1199418	|	1199414	|	Dinelytron shuckardi	|	species	|		|	
1199419	|	1199414	|	Dinelytron villosipes	|	species	|		|	
1199420	|	1199398	|	Prisopus	|	genus	|		|	
1199421	|	1199420	|	Prisopus wolfgangjunki	|	species	|		|	
1199423	|	1199420	|	Prisopus ariadne	|	species	|		|	
1199424	|	1199420	|	Prisopus berosus	|	species	|		|	
1199426	|	1199420	|	Prisopus biolleyi	|	species	|		|	
1199427	|	1199420	|	Prisopus cepus	|	species	|		|	
1199428	|	1199420	|	Prisopus cornutus	|	species	|		|	
1199429	|	1199420	|	Prisopus draco	|	species	|		|	
1199431	|	1199420	|	Prisopus horridus	|	species	|		|	
1199432	|	1199420	|	Prisopus horstokkii	|	species	|		|	
1199435	|	1199420	|	Prisopus minimus	|	species	|		|	
1199436	|	1199420	|	Prisopus occipitalis	|	species	|		|	
1199437	|	1199420	|	Prisopus ohrtmanni	|	species	|		|	
1199438	|	1199420	|	Prisopus phacellus	|	species	|		|	
1199439	|	1199420	|	Prisopus piperinus	|	species	|		|	
1199440	|	1199420	|	Prisopus sacratus	|	species	|		|	
1199443	|	1199420	|	Prisopus spiniceps	|	species	|		|	
1199444	|	1199420	|	Prisopus spinicollis	|	species	|		|	
1199445	|	1199420	|	Prisopus apteros	|	species	|		|	
1199446	|	1199420	|	Prisopus bifidus	|	species	|		|	
1199447	|	1199420	|	Prisopus nanus	|	species	|		|	
1199448	|	1199397	|	Paraprisopodini	|	tribe	|		|	
1199449	|	1199448	|	Melophasma	|	genus	|		|	
1199450	|	1199449	|	Melophasma antillarum	|	species	|		|	
1199451	|	1199449	|	Melophasma vermiculare	|	species	|		|	
1199452	|	1199449	|	Melophasma brachypterum	|	species	|		|	
1199453	|	1199449	|	Melophasma colombianum	|	species	|		|	
1199454	|	1199448	|	Paraprisopus	|	genus	|		|	
1199455	|	1199454	|	Paraprisopus foliculatus	|	species	|		|	
1199456	|	1199454	|	Paraprisopus merismus	|	species	|		|	
1199457	|	1199454	|	Paraprisopus spicatus	|	species	|		|	
1199458	|	1199228	|	Pseudophasmatoidea	|	superfamily	|		|	
1199459	|	1199458	|	Pseudophasmatidae	|	family	|		|	
1199460	|	1199459	|	Pseudophasmatinae	|	subfamily	|		|	
1199461	|	1199460	|	Anisomorphini	|	tribe	|		|	
1199462	|	1199461	|	Anisomorpha	|	genus	|		|	
1199463	|	1199462	|	Anisomorpha buprestoides	|	species	|		|	
