id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1199454	typeSpecies	Zompro. 2000. Designation of type-species of 13 Stick-Insect genera described by J. Redtenbacher (Insecta: Orthoptera: Phasmatodea). Annalen des Naturhistorischen Museums, Wien 102B:156	Paraprisopus foliculatus Redtenbacher, 1906								
1199462	typeSpecies	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:68, pl. 23:87	Phasma buprestoides Stoll, 1813								
1199473	typeSpecies	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:95	Autolyca pallidicornis Stål, 1875								
1199482	typeSpecies	Conle & Hennemann. 2002. Revision neotropischer Phasmatodea: Die Tribus Anisomorphini sensu Bradley & Galil 1977 (Insecta, Phasmatodea, Pseudophasmatidae). Spixiana Suppl. 28:5	Bacteria quindensis Goudot, 1843								
1199485	typeSpecies	Stål. 1875. Recensio orthopterorum. Revue critique des Orthoptères décrits par Linné, DeGeer et Thunberg. 3. Öfversigt af Kongliga Vetenskaps-Akademiens Förhandlingar 32:127, pl. 17:3	Phasma soranus Westwood, 1859								
1199486	typeSpecies	Hebard. 1933. Studies in the Dermaptera and Orthoptera of Colombia. - Supplement to papers one to five. Transactions of the American Entomological Society 59:32, pl. 2:8	Brachyelena hirsuta Hebard, 1933								
1199494	typeSpecies	Rehn, J.A.G. 1906. The Orthoptera of the Bahamas. Bulletin of the NewYork Museum 22:114, fig. 2	Malacomorpha androsensis Rehn, 1906								
1199495	typeSpecies	Redtenbacher. 1906. Phasmidae Areolatae. Die Insektenfamilie der Phasmiden 1:67	Anophelepis poeyi Saussure, 1868								
1199496	typeSpecies	Karny. 1923. Zur Nomenklatur der Phasmoiden. Treubia 3(2):585	Phasma spinicolle Burmeister, 1838								
1199515	typeSpecies	Conle & Hennemann. 2002. Revision neotropischer Phasmatodea: Die Tribus Anisomorphini sensu Bradley & Galil 1977 (Insecta, Phasmatodea, Pseudophasmatidae). Spixiana Suppl. 28:97	Autolyca flavolimbata Redtenbacher, 1906								
1199526	typeSpecies	Conle & Hennemann. 2002. Revision neotropischer Phasmatodea: Die Tribus Anisomorphini sensu Bradley & Galil 1977 (Insecta, Phasmatodea, Pseudophasmatidae). Spixiana Suppl. 28:95	Autolyca pentlandi Redtenbacher, 1906								
1199535	typeSpecies	Zompro. 2004. Revision of the genera of the Areolatae, including the status of Timema and Agathemera (Insecta, Phasmatodea), Goecke & Evers, Keltern-Weiler, Germany 149	Pteranisomorpha nigrolineata Zompro, 2004								
1199537	typeSpecies	Zompro. 2004. Revision of the genera of the Areolatae, including the status of Timema and Agathemera (Insecta, Phasmatodea), Goecke & Evers, Keltern-Weiler, Germany 8	Anisomorpha urucumana Giglio-Tos, 1910								
1199541	typeSpecies	Conle & Hennemann. 2002. Revision neotropischer Phasmatodea: Die Tribus Anisomorphini sensu Bradley & Galil 1977 (Insecta, Phasmatodea, Pseudophasmatidae). Spixiana Suppl. 28:145, pl. 20:6	Anisomorpha atrata Hebard, 1919								
1199552	typeSpecies	Conle, Hennemann & Gutiérrez. 2011. The Stick Insects of Colombia, Herstellung und Verlag: Books on Demand GmbH, Norderstedt 272, figs.	Ornatomorpha laciniatum Conle, Hennemann & Gutiérrez, 2011								
1199557	typeSpecies	Redtenbacher. 1906. Phasmidae Areolatae. Die Insektenfamilie der Phasmiden 1:90	Paranisomorpha insignis Redtenbacher, 1906								
1199559	typeSpecies	Rehn, J.A.G. 1904. Studies in the Orthopterous family Phasmidae. Proceedings of the Academy of Natural Sciences of Philadelphia (Proc. Acad. Nat. Sci. Philad.) 56:13	Pseudophasma auriculatum Bolívar, 1896								
1199560	typeSpecies	Bolívar. 1896. Nota. Orthoptera amazonica. Actas de la Sociedad Española de Historia Natural 25:13	Pseudophasma auriculatum Bolívar, 1896								
1199564	typeSpecies	Kirby. 1896. On some new or rare Phasmidae in the collection of the British Museum. Transactions of the Linnean Society, London (Trans. Linn. Soc. Lond.) (2)6:397	Gryllus (Mantis) necydaloides Linnaeus, 1763								
1199565	typeSpecies	Zompro. 2000. Designation of type-species of 13 Stick-Insect genera described by J. Redtenbacher (Insecta: Orthoptera: Phasmatodea). Annalen des Naturhistorischen Museums, Wien 102B:125, pl. 5:3-4	Neophasma subapterum Redtenbacher, 1906								
1199566	typeSpecies	Zompro. 2004. Revision of the genera of the Areolatae, including the status of Timema and Agathemera (Insecta, Phasmatodea), Goecke & Evers, Keltern-Weiler, Germany 135	Reticulonigrum andreaszomproi Zompro, 2004								
1199624	typeSpecies	Zompro. 2004. Revision of the genera of the Areolatae, including the status of Timema and Agathemera (Insecta, Phasmatodea), Goecke & Evers, Keltern-Weiler, Germany 23	Phasma tithonus Gray, 1835								
