uid	|	name	|	type	|	rank	|	
1156558	|	Perla dacica	|	synonym	|		|	
1156566	|	Perla infuscata	|	synonym	|		|	
1156569	|	Perla persica	|	synonym	|		|	
1156569	|	Perla abbreviata	|	synonym	|		|	
1156590	|	Perla stictica	|	synonym	|		|	
1156537	|	Phryganea	|	synonym	|		|	
1156537	|	Sialis	|	synonym	|		|	
1156537	|	Semblis	|	synonym	|		|	
1156537	|	Esera	|	synonym	|		|	
1156612	|	Tetropina larvata	|	synonym	|		|	
1156617	|	Perla (Togoperla) kawamurae	|	synonym	|		|	
1156617	|	Perla (Togoperla) matsumurae	|	synonym	|		|	
1156620	|	Togoperla grahami	|	synonym	|		|	
1156624	|	Togoperla bifoveolata	|	synonym	|		|	
1156624	|	Togoperla pichoni	|	synonym	|		|	
1156624	|	Paragnetina elongata	|	synonym	|		|	
1156624	|	Togoperla perpicta divisa	|	synonym	|		|	
1156630	|	Paragnetina tonkinensis	|	synonym	|		|	
1156630	|	Togoperla sinensis	|	synonym	|		|	
1156630	|	Togoperla klapaleki	|	synonym	|		|	
1156636	|	Perla chekiangensis	|	synonym	|		|	
1156636	|	Togoperla valvulata	|	synonym	|		|	
1156677	|	Anacroneuria variegata	|	synonym	|		|	
1156677	|	Neoperla lacunaris	|	synonym	|		|	
1156702	|	Anacroneuria sulana	|	synonym	|		|	
1156725	|	Anacroneuria expansa	|	synonym	|		|	
1156732	|	Anacroneuria unicolor	|	synonym	|		|	
1156736	|	Neoperla guatemalensis	|	synonym	|		|	
1156744	|	Anacroneuria montera	|	synonym	|		|	
1156783	|	Neoperla corvicana	|	synonym	|		|	
1156794	|	Anacroneuria brevicollis	|	synonym	|		|	
1156800	|	Anacroneuria dousada	|	synonym	|		|	
1156828	|	Anacroneuria mollis	|	synonym	|		|	
1156843	|	Anacroneuria comanche	|	synonym	|		|	
1156843	|	Anacroneuria proxima	|	synonym	|		|	
1156843	|	Anacroneuria crenulata	|	synonym	|		|	
1156848	|	Nedanta isoscelia	|	synonym	|		|	
1156901	|	Anacroneuria dampfi	|	synonym	|		|	
1156901	|	Anacroneuria chiapasa	|	synonym	|		|	
1156904	|	Anacroneuria ampla	|	synonym	|		|	
1156906	|	Forquilla tristani	|	synonym	|		|	
1156644	|	Forquilla	|	synonym	|		|	
1156644	|	Coeloperla	|	synonym	|		|	
1157032	|	Inca	|	synonym	|		|	
1157038	|	Pictetoperla brundini	|	synonym	|		|	
1157045	|	Macrogynoplax aterrima	|	synonym	|		|	
1157045	|	Kempnyia melagona	|	synonym	|		|	
1157045	|	Perla obscura	|	synonym	|		|	
1157045	|	Nedanta fulvata	|	synonym	|		|	
1157045	|	Nedanta fusca	|	synonym	|		|	
1157054	|	Kempnyia calabriae	|	synonym	|		|	
1157041	|	Forca	|	synonym	|		|	
1157041	|	Nedanta	|	synonym	|		|	
1157041	|	Eutactophlebia	|	synonym	|		|	
1157041	|	Collampla	|	synonym	|		|	
1157041	|	Diperla	|	synonym	|		|	
1157041	|	Laeissa	|	synonym	|		|	
1157092	|	Microplax augusti-braueri	|	synonym	|		|	
1157091	|	Microplax	|	synonym	|		|	
1157091	|	Microplagia	|	synonym	|		|	
1156643	|	Anacroneurini	|	synonym	|		|	
1157099	|	Macrogynoplax marauia	|	synonym	|		|	
1157108	|	Neoperla laticeps	|	synonym	|		|	
1157120	|	Kempnyia magellanica	|	synonym	|		|	
1157120	|	Neoperla lacarina	|	synonym	|		|	
1157120	|	Neoperla nahuelina	|	synonym	|		|	
1157120	|	Perla pictetii	|	synonym	|		|	
1157125	|	Perla repanda	|	synonym	|		|	
1157140	|	Perla (Perla) trijuncta	|	synonym	|		|	
1157140	|	Perla pennsylvanica	|	synonym	|		|	
1157150	|	Acroneuria depressa	|	synonym	|		|	
1157150	|	Perla sonans	|	synonym	|		|	
1157150	|	Acroneuria eidmanni	|	synonym	|		|	
1157154	|	Perla vallida	|	synonym	|		|	
1157156	|	Acroneuria cuestae	|	synonym	|		|	
1157158	|	Acroneuria mela	|	synonym	|		|	
1157158	|	Acroneuria prolonga	|	synonym	|		|	
1157169	|	Perla excavata	|	synonym	|		|	
1157169	|	Perla navalis	|	synonym	|		|	
1157169	|	Perla perbranchiata	|	synonym	|		|	
1157169	|	Perla riparia	|	synonym	|		|	
1157174	|	Acroneuria ampla	|	synonym	|		|	
1157174	|	Acroneuria nobilitata	|	synonym	|		|	
1157182	|	Acroneuria difficilis	|	synonym	|		|	
1157139	|	Nosatura	|	synonym	|		|	
1157193	|	Perla attenuata	|	synonym	|		|	
1157193	|	Perla quebecensis	|	synonym	|		|	
1157193	|	Perla rupinsulensis	|	synonym	|		|	
1157211	|	Perla concolor	|	synonym	|		|	
1157223	|	Acroneuria brevicauda	|	synonym	|		|	
1157222	|	Acroneuria (Croceneuria)	|	synonym	|		|	
1157238	|	Kiotina (Gibosia) jezoensis	|	synonym	|		|	
1157238	|	Gibosia linguambita	|	synonym	|		|	
1157238	|	Gibosia tsudai	|	synonym	|		|	
1157248	|	Acroneuria delta	|	synonym	|		|	
1157248	|	Acroneuria nigrita	|	synonym	|		|	
1157248	|	Acroneuria okanagan	|	synonym	|		|	
1157248	|	Acroneuria pumila	|	synonym	|		|	
1157248	|	Acroneuria ruficeps	|	synonym	|		|	
1157248	|	Hesperoperla obscura	|	synonym	|		|	
1157261	|	Neoperla gallosi	|	synonym	|		|	
1157258	|	Schistoperla	|	synonym	|		|	
1157287	|	Chloroperla virginica	|	synonym	|		|	
1157287	|	Perlesta virginica immaculata	|	synonym	|		|	
1157297	|	Perlesta napacola	|	synonym	|		|	
1157314	|	Perla (Chloroperla) brunnipennis	|	synonym	|		|	
1157314	|	Perlesta costalis	|	synonym	|		|	
1157314	|	Isoperla texana	|	synonym	|		|	
1157330	|	Perla trivittata	|	synonym	|		|	
1157330	|	Perla elongata	|	synonym	|		|	
1157333	|	Perla (Perla) fumipennis	|	synonym	|		|	
1157333	|	Perla producta	|	synonym	|		|	
1157333	|	Atoperla consors	|	synonym	|		|	
1157329	|	Atoperla	|	synonym	|		|	
1157339	|	Japoneuria	|	synonym	|		|	
1155558	|	Perlariae	|	synonym	|		|	
1155558	|	Subulipalpia	|	synonym	|		|	
1157347	|	Isoperlidae	|	synonym	|		|	
1157357	|	Arcynopteryx brachifer	|	synonym	|		|	
1157357	|	Arcynopteryx carpathica	|	synonym	|		|	
1157357	|	Dictyopteryx dovrensis	|	synonym	|		|	
1157357	|	Arcynopteryx ignota	|	synonym	|		|	
1157357	|	Arcynopteryx inornata	|	synonym	|		|	
1157357	|	Arcynopteryx minor	|	synonym	|		|	
1157357	|	Dictyopteryx norwegica	|	synonym	|		|	
1157357	|	Arcynopteryx pyrenaica	|	synonym	|		|	
1157357	|	Arcynopteryx ringdahli	|	synonym	|		|	
1157357	|	Perlodes anisoptera	|	synonym	|		|	
1157357	|	Perlodes arnaizi	|	synonym	|		|	
1157357	|	Perlodes lineata	|	synonym	|		|	
1157357	|	Perlodes margarita	|	synonym	|		|	
1157357	|	Perlodes slossonae	|	synonym	|		|	
1157357	|	Dictyopteryx transsylvanica	|	synonym	|		|	
1157373	|	Arcynopteryx altaica	|	synonym	|		|	
1157378	|	Arcynopteryx (Frisonia) walkeri	|	synonym	|		|	
1157381	|	Perlodes lepneva	|	synonym	|		|	
1157381	|	Perlodes yarizawana	|	synonym	|		|	
1157381	|	Matsumuria sapporensis	|	synonym	|		|	
1157381	|	Megarcys lepneva	|	synonym	|		|	
1157380	|	Matsumuria	|	synonym	|		|	
1157403	|	Arcynopteryx vagans	|	synonym	|		|	
1157409	|	Protarcys dolobrata	|	synonym	|		|	
1157415	|	Arcynopteryx jezoensis	|	synonym	|		|	
1157415	|	Arcynopteryx brevis	|	synonym	|		|	
1157415	|	Arcynopteryx compacta pusilla	|	synonym	|		|	
1157415	|	Arcynopterygoides vernalis	|	synonym	|		|	
1157421	|	Hydroperla parallela	|	synonym	|		|	
1157414	|	Arcynopterygoides	|	synonym	|		|	
1157354	|	Arcynopteryginae	|	synonym	|		|	
1157430	|	Rauserella	|	synonym	|		|	
1157436	|	Oconoperla weaveri	|	synonym	|		|	
1157449	|	Perla erratus	|	synonym	|		|	
1157449	|	Perla obscura	|	synonym	|		|	
1157449	|	Perla venosa	|	synonym	|		|	
1157454	|	Dictyogenus gaullei	|	synonym	|		|	
1157459	|	Perla (Isogenus) postica	|	synonym	|		|	
1157459	|	Dictyopterygella gracilis	|	synonym	|		|	
1157459	|	Dictyopterygella hudsonica	|	synonym	|		|	
1157459	|	Dictyopterygella parva	|	synonym	|		|	
1157459	|	Dictyopteryx septentrionis	|	synonym	|		|	
1157459	|	Isogenus aemulum	|	synonym	|		|	
1157459	|	Isogenus rectus	|	synonym	|		|	
1157459	|	Isogenus sibiricus	|	synonym	|		|	
1157469	|	Dictyopterygella washingtoniana	|	synonym	|		|	
1157469	|	Dictyopterygella subfissa	|	synonym	|		|	
1157458	|	Dictyopteryx (Dictyopterygella)	|	synonym	|		|	
1157458	|	Diura (Dolkrila)	|	synonym	|		|	
1157488	|	Perlodes kuen-luensis	|	synonym	|		|	
1157478	|	Skobeleva	|	synonym	|		|	
1157497	|	Perla tincta	|	synonym	|		|	
1157497	|	Perla tinctata	|	synonym	|		|	
1157503	|	Hydroperla harti	|	synonym	|		|	
1157507	|	Aubertiana	|	synonym	|		|	
1157511	|	Isogenoides hudsonicus	|	synonym	|		|	
1157513	|	Perla titusi	|	synonym	|		|	
1157513	|	Perla incesta	|	synonym	|		|	
1157516	|	Isogenus (Isogenoides) krumholzi	|	synonym	|		|	
1157520	|	Perla sulcata	|	synonym	|		|	
1157527	|	Perla parisina	|	synonym	|		|	
1157527	|	Perla proxima	|	synonym	|		|	
1157527	|	Isogenus pudens	|	synonym	|		|	
1157524	|	Nephelion	|	synonym	|		|	
1157536	|	Perla hispanica	|	synonym	|		|	
1157536	|	Perla cymodoce	|	synonym	|		|	
1157536	|	Perla rectangula	|	synonym	|		|	
1157536	|	Perlodes cadevalli	|	synonym	|		|	
1157536	|	Perlodes festai	|	synonym	|		|	
1157544	|	Perlodes zetterstedti	|	synonym	|		|	
1157548	|	Perlodes macrura	|	synonym	|		|	
1157548	|	Perlodes transversa	|	synonym	|		|	
1157548	|	Perlodes fonti	|	synonym	|		|	
1157548	|	Perlodes principissa	|	synonym	|		|	
1157535	|	Dictyopteryx	|	synonym	|		|	
1157575	|	Hydroperla japonica	|	synonym	|		|	
1157587	|	Afroperlodes atlas	|	synonym	|		|	
1157596	|	Diploperla fraseri	|	synonym	|		|	
1157620	|	Pictetia	|	synonym	|		|	
1157631	|	Rickera venusta	|	synonym	|		|	
1157638	|	Isoperlini	|	synonym	|		|	
1157648	|	Isoperla confusa	|	synonym	|		|	
1204028	|	Isoperla muir	|	synonym	|		|	
1157665	|	Isoperla caucasica	|	synonym	|		|	
1157665	|	Isoperla pulchra	|	synonym	|		|	
1157677	|	Isoperla coushatta	|	synonym	|		|	
1157690	|	Isoperla truncata	|	synonym	|		|	
1157693	|	Isoperla chrysannula	|	synonym	|		|	
1157693	|	Isoperla cascadensis	|	synonym	|		|	
1157702	|	Isoperla mohri	|	synonym	|		|	
1157718	|	Isoperla insipida	|	synonym	|		|	
1157723	|	Chloroperla minuta	|	synonym	|		|	
1157732	|	Isoperla fontium	|	synonym	|		|	
1157735	|	Isoperla tokula	|	synonym	|		|	
1157738	|	Isoperla patricia	|	synonym	|		|	
1157738	|	Chloroperla 5-punctata	|	synonym	|		|	
1157741	|	Isoperla raineri	|	synonym	|		|	
1157749	|	Pictetia bimaculata	|	synonym	|		|	
1157752	|	Clioperla annecta	|	synonym	|		|	
1157754	|	Perla ebria	|	synonym	|		|	
1157762	|	Isoperla ventralis	|	synonym	|		|	
1157762	|	Isoperla fumosa	|	synonym	|		|	
1157650	|	Isogenus (Suzukia)	|	synonym	|		|	
1157650	|	Megahelus	|	synonym	|		|	
1157650	|	Perliphanes	|	synonym	|		|	
1157650	|	Occiperla	|	synonym	|		|	
1157650	|	Nanoperla	|	synonym	|		|	
1157650	|	Walshiola	|	synonym	|		|	
1157650	|	Perliola	|	synonym	|		|	
1157804	|	Isoperla görtzi	|	synonym	|		|	
1157810	|	Chloroperla helvetica	|	synonym	|		|	
1157810	|	Perla viridella	|	synonym	|		|	
1157836	|	Isoperla alpicola	|	synonym	|		|	
1157851	|	Chloroperla codinai	|	synonym	|		|	
1157851	|	Chloroperla fuscipennis	|	synonym	|		|	
1157851	|	Chloroperla lateralis	|	synonym	|		|	
1157851	|	Chloroperla media	|	synonym	|		|	
1157851	|	Chloroperla venosa	|	synonym	|		|	
1157851	|	Chloroperla rufescens	|	synonym	|		|	
1157851	|	Perla affinis	|	synonym	|		|	
1157851	|	Perla chlorella	|	synonym	|		|	
1157851	|	Perla virens	|	synonym	|		|	
1157851	|	Perla virescens	|	synonym	|		|	
1157851	|	Chloroperla grammatica subarmata	|	synonym	|		|	
1157851	|	Chloroperla grammatica triangularis	|	synonym	|		|	
1157851	|	Chloroperla virens annulata	|	synonym	|		|	
1157851	|	Chloroperla strandi	|	synonym	|		|	
1157870	|	Perla griseipennis	|	synonym	|		|	
1157870	|	Perla tenella	|	synonym	|		|	
1157870	|	Chloroperla limbata	|	synonym	|		|	
1157876	|	Chloroperla pilosa	|	synonym	|		|	
1157876	|	Isoperla barnolai	|	synonym	|		|	
1157876	|	Isoperla xaxarsi	|	synonym	|		|	
1157882	|	Kaszabia spinulosa	|	synonym	|		|	
1157887	|	Mesoperlina monae	|	synonym	|		|	
1155558	|	Setipalpia	|	synonym	|		|	
1157917	|	Styloperlinae	|	synonym	|		|	
1157932	|	Microperlini	|	synonym	|		|	
1157942	|	Peltoperla zenzironis	|	synonym	|		|	
1157942	|	Peltoperla naka	|	synonym	|		|	
1157945	|	Peltoperla japonica	|	synonym	|		|	
1157968	|	Peltoperla formosana	|	synonym	|		|	
1157939	|	Nogiperla	|	synonym	|		|	
1157939	|	Peltoperlodes	|	synonym	|		|	
1157939	|	Neopeltoperla	|	synonym	|		|	
1158006	|	Peltoperla dorothea	|	synonym	|		|	
1158015	|	Peltoperla zipha	|	synonym	|		|	
1158025	|	Pteronarcinae	|	synonym	|		|	
1158025	|	Pteronarcini	|	synonym	|		|	
1158025	|	Pteronarcidae	|	synonym	|		|	
1158031	|	Pteronarcella triloba	|	synonym	|		|	
1158031	|	Pteronarcella torosa	|	synonym	|		|	
1158035	|	Pteronarcys spinosa	|	synonym	|		|	
1158037	|	Pteronarcys bicarinatus	|	synonym	|		|	
1158041	|	Pteronarcys macra	|	synonym	|		|	
1158041	|	Pteronarcys excavata	|	synonym	|		|	
1158045	|	Pteronarcys shelfordi	|	synonym	|		|	
1158045	|	Pteronarcys regalis	|	synonym	|		|	
1158045	|	Kollaria insignis	|	synonym	|		|	
1158045	|	Pteronarcys flavicornis	|	synonym	|		|	
1158045	|	Pteronarcys frigida	|	synonym	|		|	
1158045	|	Pteronarcys labradoriensis	|	synonym	|		|	
1158045	|	Pteronarcys nobilis	|	synonym	|		|	
1158045	|	Pteronarcys rectus	|	synonym	|		|	
1158054	|	Pteronarcys lobata	|	synonym	|		|	
1158057	|	Pteronarcys fumipennis	|	synonym	|		|	
1158034	|	Kollaria	|	synonym	|		|	
1158034	|	Pteronarcys (Allonarcys)	|	synonym	|		|	
1157916	|	Pteronarcoidea	|	synonym	|		|	
1153339	|	Filipalpia	|	synonym	|		|	
1216626	|	Neoperla siveci	|	synonym	|		|	
1152982	|	Trinotoperla woodwardy	|	synonym	|		|	
1153006	|	Paragripopteryx anga	|	synonym	|		|	
1153008	|	Paragripopteryx blanda	|	synonym	|		|	
1156827	|	Anacroneuria hoogstraati	|	synonym	|		|	
1154601	|	Capnia hantzschi	|	synonym	|		|	
1156421	|	Acroneuria fumosa	|	synonym	|		|	
1153081	|	Leptoperla beroë	|	synonym	|		|	
1155355	|	Brachyptera macedonia	|	synonym	|		|	
1155422	|	Rhabdiopteryx doiranensis	|	synonym	|		|	
1155940	|	Neoperla flexiscrotat	|	synonym	|		|	
1155219	|	Rhopalopsole amamiensis	|	synonym	|		|	
1154530	|	Capnia naebensis	|	synonym	|		|	
1155157	|	Rhopalopsole parva	|	synonym	|		|	
1154719	|	Eocapnia shigaensis	|	synonym	|		|	
1157777	|	Isoperla uenoi	|	synonym	|		|	
1155173	|	Paraleuctra elongata	|	synonym	|		|	
1156665	|	Anacroneuria postica	|	synonym	|		|	
1228182	|	Nemoura misnoma	|	synonym	|		|	
1228182	|	Nemoura misnosa	|	synonym	|		|	
1154419	|	Apteroperlidae	|	synonym	|		|	
1153571	|	Nemoura sachaliensis	|	synonym	|		|	
1153501	|	Nemoura hirayamae	|	synonym	|		|	
