id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1153492	1153492	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6425	1153492	1153447	Nemoura chugi	Aubert. 1967. Les Nemouridae de l'Assam (Plécoptères). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 39(3/4):209-253	species	Aubert, 1967	valid			2016-09-29T10:12:00
1153493	1153493	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6424	1153493	1153447	Nemoura cochleocercia	Wu, C.F. 1962. Results of the zoologico-botanical expedition to southwest China, 1955-1957 (Plecoptera). Acta Entomologica Sinica Suppl. (Acta ent. sin. suppl.) 11:139-160, 7 pls	species	Wu, 1962	valid			2016-09-29T11:40:00
1153494	1153494	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6423	1153494	1153447	Nemoura confusa	Zwick, P. 1970. Was ist Nemoura marginata F. J. Pictet, 1836? Bestimmung eines Neotypus and Beschreibung eines Neotypus and Beschreibung einer neuen europaischen Nemoura Art. (Ins. Plecoptera). Revue Suisse de Zoologie (Rev. Suiss. Zool.) 77(2):261-272	species	Zwick, 1970	valid			2016-09-28T10:30:00
1153495	1153495	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6422	1153495	1153447	Nemoura dubitans	Morton. 1894. Palaearctic Nemourae. Transactions of the Entomological Society of London (Trans. ent. Soc. Lond.) 42:557-574	species	Morton, 1894	valid			2016-09-28T10:30:00
1153496	1153496	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6420	1153496	1153447	Nemoura elegantula	Martynov. 1928. Zur Kenntnis der Plecopteren des Kaukasus. I. Nemuridae and Leuctridae des Zentralkaukasus. Trav. Stat. biol. Caucase N., Gorsky Inst. Argon. 5 2(2/3):18-42	species	Martynov, 1928	valid			2016-09-28T10:48:00
1153497	1153497	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6418	1153497	1153447	Nemoura erratica	Claassen. 1936. New Names for Stoneflies (Plecoptera). Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 29(4):622-623	species	Claassen, 1936	valid	novum		2016-11-10T11:52:00
1153498	1153498	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6419	1153497	1153447	Nemoura risi	Despax. 1929. Plécoptères pyrénéens. I. -  Etude et description de quelques formes du genre Nemoura LATR. Bulletin de la Société d'histoire Naturelle de Toulouse (Bull. Soc. Hist. nat. Toulouse) 58(1):77-104	species	Despax, 1929	synonym	invalidum		2016-06-09T15:02:00
1153499	1153499	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6416	1153499	1153447	Nemoura flaviscapa	Aubert. 1956. Contribution à l'étude des Plècoptéres de Grèce. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 29(2):187-213	species	Aubert, 1956	valid			2016-11-10T11:52:00
1153500	1153500	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6415	1153500	1153447	Nemoura flexuosa	Aubert. 1949. Plécoptères helvétiques. Notes morphologiques et systématiques. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 22(2):217-236	species	Aubert, 1949	valid			2016-11-10T11:52:00
1153501	1153501	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6409	1153501	1153447	Nemoura fulva	Šámal. 1921. O nekterych novych a malo znamych druzch Plecopter Asijsko Australske oblasti. Casopis Ceskoslovenské Spolecnosti Entomologické (Cas. ces. Spol. ent.) 18:14-24	species	(Šámal, 1921)	valid			2016-09-29T10:31:00
1153502	1153502	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6413	1153501	1153447	Nemoura hirayamai	Matsumura. 1931. 6000 Illustrated Insects of the Japan Empire Tokyo-shoin, Tokyo. [English and Japanese].	species	Matsumura, 1931	junior synonym			2016-11-11T10:07:00
1153503	1153503	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6411	1153501	1153447	Nemoura pseudofulva	Kawai. 1954. Studies on the holognathous stoneflies of Japan. I. Six new species of Nemouridae. Mushi 27(8):53-58, 6 figs.	species	Kawai, 1954	junior synonym			2016-09-29T10:52:00
1153504	1153504	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6408	1153504	1153447	Nemoura uncinata	Despax. 1934. Plecopteres pyreneens. VII. Etudo et description de quelques formes de Nemoures apparentees a Nemura marginata (Pict.). Bulletin de la Société d'histoire Naturelle de Toulouse (Bull. Soc. Hist. nat. Toulouse) 66:255-270	species	Despax, 1934	valid		not a syn. by Zwick 1982 p.42; syn. of fulviceps by Aubert 1956	2016-11-10T11:52:00
1153505	1153505	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6405	1153505	1153447	Nemoura fulviceps	Klapálek. 1902. Tres pérlidos de España. Boletín de la Sociedad Española de Historia Natural (Bol. Soc. Espan. Hist. Nat.) 2(2):111-115	species	Klapálek, 1902	valid			2016-11-10T11:52:00
1153506	1153506	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6406	1153505	1153447	Nemoura navasi	Aubert. 1953. Plécoptères européens nouveaux. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 26:72-76	species	Aubert, 1953	junior synonym			2016-09-28T14:58:00
1153507	1153507	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6404	1153507	1153447	Nemoura fusca	Kis. 1963. Zur Kenntnis der Plecopteren-Fauna Rumaniens. Folia Entomologica Hungarica (Folia Entomol. Hung.) 16(3):67-82	species	Kis, 1963	valid			2016-11-10T11:52:00
1153508	1153508	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6400	1153508	1153447	Nemoura geei	Wu, C.F. 1929. A second species of stonefly from Peiping. China Journal of Science and Arts. China Journal (China J.) 10(4):200-201	species	Wu, 1929	valid			2016-11-10T11:52:00
1153509	1153509	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6402	1153508	1153447	Nemoura brevicercia	Zhiltzova. 1982. New stonefly species (Plecoptera, Nemouridae) from the Far East. Vestnik Zoologii (Vestn. Zool.) 1982(2):37-44	species	Zhiltzova, 1982	junior synonym			2013-07-20T16:40:00
1153510	1153510	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6401	1153508	1153447	Nemoura pekinensis	Claassen. 1929. A new species of stonefly from China (Order Plecoptera, Family Nemouridae). Lingnan Sci. J. 7:511-512	species	Claassen, 1929	junior synonym			2016-06-09T15:02:00
1153511	1153511	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6399	1153511	1153447	Nemoura gemma	Ham & Lee. 1998. Nemoura gemma, a new species of the Nemouridae (Insecta: Plecoptera) from Korea. Korean Journal of Systematic Zoology (Korean J. Syst. Zool.) 14(4):357-360	species	Ham & Lee, 1998	valid			2016-11-10T11:52:00
1153512	1153512	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6398	1153512	1153447	Nemoura gladiata	Uéno. 1929. Studies on the stoneflies of Japan. Mem. Coll. Sci. (Mem.Coll.Sci.) 4(2):97-155 + 1 plate unpag.	species	Uéno, 1929	valid			2016-09-28T10:52:00
1153513	1153513	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6397	1153513	1153447	Nemoura hamata	Kis. 1965. Beiträge zur Kenntnis der Plecopterenfauna Rumäniens. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 37(3):164-172	species	Kis, 1965	valid			2016-11-10T11:52:00
1153514	1153514	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6396	1153514	1153447	Nemoura hamulata	Zhiltzova. 1971. [On the knowlegde of Plecoptera from Middle Asia. New and little-known species of the family Nemouridae]. Entomologicheskoe Obozrenie (Entomol. Obozr.) 50(2):347-365	species	Zhiltzova, 1971	valid			2016-09-28T10:54:00
1153515	1153515	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6395	1153515	1153447	Nemoura hangchowensis	Chu. 1928. Description of a new Nemourid stone-fly from Hangchow. China Journal (China J.) 8:332-333	species	Chu, 1928	valid		Incertae sedis as to generic placement according to Baumann 1975.	2016-10-03T10:27:00
1153516	1153516	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6394	1153516	1153447	Nemoura hesperiae	Consiglio. 1960. Fauna di Romagna (collezioni Zangheri) - Plecotteri. Memorie della Societa Entomologica Italiana (Mem. Soc. Entomol. Ital.) 39:36-40 + 1 fig	species	Consiglio, 1960	valid			2016-11-01T16:12:00
1153517	1153517	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6393	1153517	1153447	Nemoura illiesi	Mendl, H. 1968. Plecopteren aus Österreich (Insecta-Plecoptera). Ein Beitrag zur Kenntnis der Plecopteren-Fauna Österreichs. Gewässer und Abwässer (Gewäss. Abwäss.) 47:61-73	species	Mendl, 1968	valid			2016-09-28T10:55:00
1153518	1153518	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6391	1153518	1153447	Nemoura janeti	Wu, C.F. 1938. The stoneflies of China (Order Plecoptera). Bulletin of the Peking Society of Natural History (Bull. Pek. Soc. Nat. Hist.) 12(4):319-351	species	Wu, 1938	valid			2016-09-29T10:34:00
1153519	1153519	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6390	1153519	1153447	Nemoura khasii	Aubert. 1967. Les Nemouridae de l'Assam (Plécoptères). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 39(3/4):209-253	species	Aubert, 1967	valid			2016-09-29T10:41:00
1153520	1153520	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6389	1153520	1153447	Nemoura klapperichi	Sivec. 1981. A new species of Nemoura (Plecoptera: Nemouridae) from China. Aquatic Insects: International Journal of Freshwater Entomology (Aquatic Insects) 3(2):79-80	species	Sivec, 1981	valid			2013-07-20T16:40:00
1153521	1153521	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6388	1153521	1153447	Nemoura kownackorum	Sowa. 1970. Deux plecopteres nouveaux de Bulgarie. Bulletin de l'Academie Polonaise des Sciences, Serie des Sciences Biologiques. Cl. 2 (Bull. Acad. pol. Sci. Cl. II Ser. Sci. biol.) 18:767-772	species	Sowa, 1970	valid			2016-09-28T11:18:00
1153522	1153522	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6387	1153522	1153447	Nemoura kuhleni	Aubert. 1967. Les Nemouridae de l'Assam (Plécoptères). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 39(3/4):209-253	species	Aubert, 1967	valid			2016-09-29T10:44:00
1153523	1153523	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6386	1153523	1153447	Nemoura kuwayamai	Kawai. 1966. Plecoptera from the South Kurile Islands, with description of a new species. Mushi 39((10)):115-118	species	Kawai, 1966	valid			2016-09-28T11:19:00
1153524	1153524	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6385	1153524	1153447	Nemoura lahkipuri	Aubert. 1967. Les Nemouridae de l'Assam (Plécoptères). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 39(3/4):209-253	species	Aubert, 1967	valid			2016-09-29T11:41:00
1153525	1153525	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6381	1153525	1153447	Nemoura lacustris	Pictet, A.E. 1865. Synopsis des névroptères d'Espagne, H. Georg, Genève 123	species	Pictet, 1865	valid			2016-09-28T11:20:00
1153526	1153526	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6384	1153525	1153447	Nemoura bolivari	Klapálek. 1902. Tres pérlidos de España. Boletín de la Sociedad Española de Historia Natural (Bol. Soc. Espan. Hist. Nat.) 2(2):111-115	species	Klapálek, 1902	junior synonym			2016-06-09T15:02:00
1153527	1153527	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6383	1153525	1153447	Nemoura caudata	Navás. 1924. Mis excursiones entomológicas del verano de 1924. Plecópteros. Brotéria (Série Zoologica) (Brotér.Sér.Zool.) 21:115-150	species	Navás, 1924	junior synonym			2016-06-09T15:02:00
1153528	1153528	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6382	1153525	1153447	Nemoura monspessulana	Despax. 1930. Nemoura monspessulana nov. sp. Plecoptere nouveau du Sud de la France. Bulletin de la Société d'histoire Naturelle de Toulouse (Bull. Soc. Hist. nat. Toulouse) 60(3):233-237	species	Despax, 1930	junior synonym			2016-06-09T15:02:00
1153529	1153529	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6380	1153529	1153447	Nemoura lepnevae	Zhiltzova. 1971. [On the knowlegde of Plecoptera from Middle Asia. New and little-known species of the family Nemouridae]. Entomologicheskoe Obozrenie (Entomol. Obozr.) 50(2):347-365	species	Zhiltzova, 1971	valid			2016-09-28T11:21:00
1153530	1153530	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6375	1153530	1153447	Nemoura linguata	Navás. 1918. Neuropteros nuevos o poco conocidos. (Decima serie.). Mem. Acad. Barcelona (Mem.Acad. Barcelona) 3 14:339-366	species	Navás, 1918	valid			2016-09-28T11:22:00
1153531	1153531	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6379	1153530	1153447	Nemoura riverai	Navás. 1929. Excursiones por Aragón durante el verano de 1929. Plecópteros. Boletín de la Sociedad entomológica de España (Bol. Soc. Entomol. Esp.) 12:125-134	species	Navás, 1929	junior synonym			2016-06-09T15:02:00
1153532	1153532	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6378	1153530	1153447	Nemoura sigma	Despax. 1929. Plécoptères pyrénéens. I. -  Etude et description de quelques formes du genre Nemoura LATR. Bulletin de la Société d'histoire Naturelle de Toulouse (Bull. Soc. Hist. nat. Toulouse) 58(1):77-104	species	Despax, 1929	junior synonym			2016-06-09T15:02:00
1153533	1153533	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6377	1153530	1153447	Nemoura sigma pedestris	Despax. 1934. Plecopteres pyreneens. VII. Etudo et description de quelques formes de Nemoures apparentees a Nemura marginata (Pict.). Bulletin de la Société d'histoire Naturelle de Toulouse (Bull. Soc. Hist. nat. Toulouse) 66:255-270	species	Despax, 1934	junior synonym			2016-06-09T15:02:00
1153534	1153534	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6374	1153534	1153447	Nemoura longicauda	Kis. 1964. Nemoura longicauda n. sp. und Leuctra tramsylvanica n. sp., neue Plecopteren aus Rumanien. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36(4):330-332	species	Kis, 1964	valid			2016-09-28T11:23:00
1153535	1153535	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6373	1153535	1153447	Nemoura lucana	Nicolai & Fochetti. 1991. Nemoura lucana, a new species from the Italian southern Apennine (Plecoptera, Nemouridae). Aquatic Insects: International Journal of Freshwater Entomology (Aquatic Insects) 13(4):245-249	species	Nicolai & Fochetti, 1991	valid			2013-07-20T16:40:00
1153536	1153536	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6372	1153536	1153447	Nemoura magnicauda	Zwick, P. 1980. In Zwick, P. & Sivec. Beitrage zur Kenntnis der Plecoptera des Himalaja. Entomologica Basiliensia (Entomol. Basil.) 5	species	Zwick, 1980	valid			2013-09-16T08:41:00
1153537	1153537	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6371	1153537	1153447	Nemoura manchuriana	Uéno. 1941. [Reports on the insect-fauna of Manchuria. V. Plecoptera. Manchurian stoneflies]. Kontyu 15(2):21-27	species	Uéno, 1941	valid			2016-09-29T10:46:00
1153538	1153538	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6368	1153538	1153447	Nemoura marginata	Pictet, F.J. 1836. Description de quelques nouvelles espéces d'Insectes du Bassin du Léman. Némoures. Memoires Societe Physique Histoire naturelle (Mem. Soc. Phys. Hist. nat.) 7:173-190	species	Pictet, 1836	valid			2016-11-10T11:52:00
1153539	1153539	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6369	1153538	1153447	Nemoura banatica	Kis. 1965. Contributii la Cuonasterea Genului Nemoura (Plecoptera) di n R. P. R. Stud. Univ. Babes-Bolyai Biol. 1965((2)):63-69	species	Kis, 1965	junior synonym			2013-07-20T16:40:00
1153540	1153540	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6365	1153540	1153447	Nemoura martynovia	Claassen. 1936. New Names for Stoneflies (Plecoptera). Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 29(4):622-623	species	Claassen, 1936	valid	novum		2016-11-10T11:52:00
1153541	1153541	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6366	1153540	1153447	Nemura pallida	Martynov. 1928. Zur Kenntnis der Plecopteren des Kaukasus. I. Nemuridae and Leuctridae des Zentralkaukasus. Trav. Stat. biol. Caucase N., Gorsky Inst. Argon. 5 2(2/3):18-42	species	Martynov, 1928	synonym			2016-11-10T11:52:00
1153542	1153542	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6364	1153542	1153447	Nemoura matangshanensis	Wu, C.F. 1935. New species of stoneflies from east and south China. Bulletin of the Peking Society of Natural History (Bull. Pek. Soc. Nat. Hist.) 9(3):227-243	species	Wu, 1935	valid			2016-09-28T11:27:00
1153543	1153543	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6363	1153543	1153447	Nemoura mawlangi	Aubert. 1967. Les Nemouridae de l'Assam (Plécoptères). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 39(3/4):209-253	species	Aubert, 1967	valid			2016-09-29T10:49:00
1153544	1153544	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6362	1153544	1153447	Nemoura minima	Aubert. 1946. Les Plécopteres de la Suisse Romande. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 20:8-128	species	Aubert, 1946	valid			2016-09-28T11:28:00
1153545	1153545	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6361	1153545	1153447	Nemoura monticola	Raušer. 1965. Plecopteres nouveaux pour la Tchecoslovaquie. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 37(3):157-163	species	Raušer, 1965	valid			2016-09-28T11:28:00
1153546	1153546	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6360	1153546	1153447	Nemoura mortoni	Ris. 1902. Die schweizerischen Arten der Perliden-Gattung Nemura. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 10(9):378-405, + 6 Taf., 432	species	Ris, 1902	valid			2016-11-10T11:52:00
1153547	1153547	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6359	1153547	1153447	Nemoura moselyi	Despax. 1934. Plecopteres pyreneens. VII. Etudo et description de quelques formes de Nemoures apparentees a Nemura marginata (Pict.). Bulletin de la Société d'histoire Naturelle de Toulouse (Bull. Soc. Hist. nat. Toulouse) 66:255-270	species	Despax, 1934	valid			2016-09-28T11:29:00
1153548	1153548	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6358	1153548	1153447	Nemoura nankinensis	Wu, C.F. 1926. Two new species of stoneflies from Nanking. China Journal (China J.) 5(6):331-332	species	Wu, 1926	valid			2016-09-29T10:50:00
1153549	1153549	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6356	1153549	1153447	Nemoura naraiensis	Kawai. 1954. Studies on the holognathous stoneflies of Japan. I. Six new species of Nemouridae. Mushi 27(8):53-58, 6 figs.	species	Kawai, 1954	valid			2016-09-28T11:30:00
1153550	1153550	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6355	1153550	1153447	Nemoura needhamia	Wu, C.F. 1927. A new species of stonefly from Peking. China Journal of Science and Arts. China Journal (China J.) 7(7):307	species	Wu, 1927	valid			2016-09-29T10:50:00
1153551	1153551	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6354	1153551	1153447	Nemoura nepalensis	Zwick, P. 1980. In Zwick, P. & Sivec. Beitrage zur Kenntnis der Plecoptera des Himalaja. Entomologica Basiliensia (Entomol. Basil.) 5	species	Zwick, 1980	valid			2013-09-16T08:41:00
1153552	1153552	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6353	1153552	1153447	Nemoura nigrodentata	Zhiltzova. 1980. [A new species of genus Nemoura (Plecoptera, Nemouridae) from Mongolia and Khabarovsk district]. Insects of Mongolia, Nauka Publishers (Leningrad); Izdatel'stvo Nauka, Leningradskoe Otdelenie, Leningrad 7:28-30	species	Zhiltzova, 1980	valid			2013-07-20T16:40:00
1153553	1153553	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6350	1153553	1153447	Nemoura normani	Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:1-200	species	Ricker, 1952	valid			2016-09-28T14:58:00
1153554	1153554	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6349	1153554	1153447	Nemoura obtusa	Ris. 1902. Die schweizerischen Arten der Perliden-Gattung Nemura. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 10(9):378-405, + 6 Taf., 432	species	Ris, 1902	valid			2016-09-28T14:59:00
1153555	1153555	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6348	1153555	1153447	Nemoura oropensis	Ravizza, C. & Ravizza Dematteis. 1980. Nemoura oropensis n. sp., endemica dei monti del Biellese (Alpi Pennine) (Plecoptera). Natura (Milan) 71(1-2):92-100	species	Ravizza & Ravizza Dematteis, 1980	valid			2013-07-20T16:40:00
1153556	1153556	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6347	1153556	1153447	Nemoura ovocercia	Kawai. 1960. Studies on the holognathous stoneflies of Japan, VI. A revision of the family Nemouridae. Mushi 34(5):115-136	species	Kawai, 1960	valid			2016-09-29T11:42:00
1153557	1153557	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6346	1153557	1153447	Nemoura ovoidalis	Kis. 1965. Beiträge zur Kenntnis der Plecopterenfauna Rumäniens. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 37(3):164-172	species	Kis, 1965	valid			2016-11-10T11:52:00
1153558	1153558	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6344	1153558	1153447	Nemoura palliventris	Aubert. 1953. Contribution a Fetude des Plecopteres et des Ephemeropteres de la Calabre. Annuario dell'Istituto e Museo di Zoologia dell'Università di Napoli (Ann. Ist. Mus. Zool. Univ. Napoli) 5(2):1-35	species	Aubert, 1953	valid			2016-09-28T14:59:00
1153559	1153559	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6345	1153558	1153447	Nemoura silana	Aubert. 1953. Contribution a Fetude des Plecopteres et des Ephemeropteres de la Calabre. Annuario dell'Istituto e Museo di Zoologia dell'Università di Napoli (Ann. Ist. Mus. Zool. Univ. Napoli) 5(2):1-35	species	Aubert, 1953	junior synonym			2016-06-09T15:02:00
1153560	1153560	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6339	1153560	1153447	Nemoura papilla	Okamoto. 1922. Zweiter Beitrag zur Kenntnis der Japanischen Plecopteren. Bulletin Agricultural Experiment Station Chosen (Bull. Agric. Exp. Stn. Chosen, Suigen) 1(1):1-46 + Tafel I-VI	species	Okamoto, 1922	valid			2016-09-28T15:00:00
1153561	1153561	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6342	1153560	1153447	Nemoura levanidovae	Zwick, P. 1974. Zwei neue Nemouridae (lns., Plecoptera) aus dem Fernen Osten 4(1):75-78	species	Zwick, 1974	junior synonym			2016-09-28T11:21:00
1153562	1153562	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6340	1153560	1153447	Nemoura (Nemoura) denticulata	Kawai. 1954. Studies on the holognathous stoneflies of Japan. I. Six new species of Nemouridae. Mushi 27(8):53-58, 6 figs.	species	Kawai, 1954	junior synonym			2016-09-30T15:18:00
1153563	1153563	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6338	1153563	1153447	Nemoura parafulva	Zhiltzova. 1981. New species of stoneflies (Plecoptera) from the Far East. Trudy Zoologicheskogo Instituta Akademia Nauk (Trud. zool. Inst. Akad. Nauk) 92:3-7	species	Zhiltzova, 1981	valid			2013-07-20T16:40:00
1153564	1153564	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6337	1153564	1153447	Nemoura peristeri	Aubert. 1963. Quelques Plécoptères de Yougoslavie. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36(1/2):127-128	species	Aubert, 1963	valid			2016-09-28T15:01:00
1153565	1153565	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6336	1153565	1153447	Nemoura persica	Zwick, P. 1980. Notes on Plecoptera (2). Aquatic Insects: International Journal of Freshwater Entomology (Aquatic Insects) 2(3):170	species	Zwick, 1980	valid		Nemoura irani Aubert 1964 related, if exist?	2013-07-20T16:40:00
1153566	1153566	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6335	1153566	1153447	Nemoura pesarinii	Ravizza, C. & Ravizza Dematteis. 1979. Un nuovo plecottero delle Alpi Pennine: Nemoura pesarinii n. sp. Atti della Societa Italiana di Scienze Naturali e del Museo Civico di Storia Naturale in Milano (Atti Soc. Ital. Sci. Nat. Mus. Civ. Stor. Nat. Milano) 120(1-2):3-10	species	Ravizza & Ravizza Dematteis, 1979	valid			2013-07-20T16:40:00
1153567	1153567	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6334	1153567	1153447	Nemoura pirinensis	Raušer. 1962. Plecoptera bulgarica-I. Acta Faunistica Entomologica Musei Nationalis Pragae (Acta Faun. Entomol. Mus. Natl. Pragae) 8:67-82	species	Raušer, 1962	valid			2016-09-28T15:04:00
1153568	1153568	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6333	1153568	1153447	Nemoura pygmaea	Braasch & Joost. 1972. Neue Steinfliegen (Plecoptera) aus Bulgarien. Mitteilungen aus dem Zoologischen Museum in Berlin (Mitteilungen zool. Mus. Berl.) 48(1):177-181	species	Braasch & Joost, 1972	valid			2016-09-28T15:05:00
1153569	1153569	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6332	1153569	1153447	Nemoura redimiculum	Kawai. 1966. Studies on the Holognathous stoneflies of Japan Vll. The new species of Nemouridae. Mushi 39((12)):127-133	species	Kawai, 1966	valid			2016-09-29T11:43:00
1153570	1153570	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6331	1153570	1153447	Nemoura rifensis	Aubert. 1960. Contribution à l'étude des Plécoptères du Maroc. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 33(4):213-222	species	Aubert, 1960	valid			2016-09-28T15:06:00
1153571	1153571	urn:lsid:Plecoptera.speciesfile.org:TaxonName:479404	1153571	1153447	Nemoura sachalinensis	Matsumura. 1911. Erster Beitrag zur Insektenfauna von Sachalin. Tohoku J. Agricult. Res. 4:1-145	species	Matsumura, 1911	valid			2016-11-10T11:52:00
1153573	1153573	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6326	1153573	1153447	Nemoura sahlbergi	Morton. 1896. New and little-known Palaearctic Perlidae. Transactions of the Entomological Society of London (Trans. ent. Soc. Lond.) 44:55-63, 2pls.	species	Morton, 1896	valid			2016-09-28T15:08:00
1153574	1153574	urn:lsid:Plecoptera.speciesfile.org:TaxonName:6328	1153574	1153573	Nemoura sahlbergi problematica	Zwick, P. 1973. Plecoptera from Korea. Annales historico-naturales Musei nationalis hungarici (Annales hist.-nat. Mus. natn. hung) 65:157-169	subspecies	Zwick, 1973	invalid	dubimum		2016-11-10T11:52:00
