scientificName
Neornithes
Paleognathae
Neognathae
Neoaves
Struthioniformes
Struthionidae
Turdoides leucopygia lacuum (Neumann, 1903)
Turdoides leucopygia omoensis (Neumann, 1903)
Turdoides hartlaubii (Barboza du Bocage, 1868)
Turdoides hartlaubii hartlaubii (Barboza du Bocage, 1868)
Turdoides hartlaubii griseosquamata Clancey, 1974
Turdoides hindei (Sharpe, 1900)
Turdoides hypoleuca (Cabanis, 1878)
Turdoides hypoleuca hypoleuca (Cabanis, 1878)
Turdoides hypoleuca rufuensis (Neumann, 1906)
Turdoides bicolor (Jardine, 1831)
Turdoides gymnogenys (Hartlaub, 1865)
Turdoides gymnogenys gymnogenys (Hartlaub, 1865)
Turdoides gymnogenys kaokensis (Roberts, 1937)
Babax David, 1875
Babax lanceolatus (Verreaux, J, 1871)
Babax lanceolatus bonvaloti Oustalet, 1892
Babax lanceolatus lanceolatus (Verreaux, J, 1871)
Babax lanceolatus latouchei Stresemann, 1929
Babax woodi Finn, 1902
Babax waddelli Dresser, 1905
Babax waddelli waddelli Dresser, 1905
Babax waddelli jomo Vaurie, 1955
Babax koslowi (Bianchi, 1905)
Babax koslowi koslowi (Bianchi, 1905)
Babax koslowi yuquensis Li, D & Wang, 1979
Garrulax Lesson, R, 1831
Garrulax canorus (Linnaeus, 1758)
Garrulax canorus canorus (Linnaeus, 1758)
Garrulax canorus owstoni (Rothschild, 1903)
Garrulax taewanus Swinhoe, 1859
Garrulax leucolophus (Hardwicke, 1816)
Garrulax leucolophus leucolophus (Hardwicke, 1816)
Garrulax leucolophus patkaicus Reichenow, 1913
Garrulax leucolophus belangeri Lesson, R, 1831
Garrulax leucolophus diardi (Lesson, R, 1831)
Garrulax bicolor Hartlaub, 1844
Garrulax strepitans Blyth, 1855
Garrulax ferrarius Riley, 1930
Garrulax milleti Robinson & Kloss, 1919
Garrulax milleti sweeti Eames, JC, 2002
Garrulax milleti milleti Robinson & Kloss, 1919
Garrulax maesi (Oustalet, 1890)
Garrulax castanotis (Ogilvie-Grant, 1899)
Garrulax castanotis varennei (Delacour, 1926)
Garrulax castanotis castanotis (Ogilvie-Grant, 1899)
Garrulax sukatschewi (Berezowski & Bianchi, 1891)
Garrulax cineraceus (Godwin-Austen, 1874)
Garrulax cineraceus cineraceus (Godwin-Austen, 1874)
Garrulax cineraceus strenuus Deignan, 1957
Garrulax cineraceus cinereiceps (Styan, 1887)
Garrulax rufogularis (Gould, 1835)
Garrulax rufogularis occidentalis (Hartert, 1909)
Garrulax rufogularis rufogularis (Gould, 1835)
Garrulax rufogularis assamensis (Hartert, 1909)
Garrulax rufogularis rufitinctus (Koelz, 1952)
Garrulax rufogularis rufiberbis (Koelz, 1954)
Garrulax rufogularis intensior Delacour & Jabouille, 1930
Garrulax konkakinhensis Eames, JC & Eames, C, 2001
Garrulax lunulatus (Verreaux, J, 1871)
Garrulax lunulatus lunulatus (Verreaux, J, 1871)
Garrulax lunulatus liangshanensis Li, G, Zhang, Q & Zhang, R, 1979
Garrulax bieti (Oustalet, 1897)
Garrulax maximus (Verreaux, J, 1871)
Garrulax ocellatus (Vigors, 1831)
Garrulax ocellatus griseicauda Koelz, 1950
Garrulax ocellatus ocellatus (Vigors, 1831)
Garrulax ocellatus maculipectus Hachisuka, 1953
Garrulax ocellatus artemisiae (David, 1871)
Garrulax cinereifrons Blyth, 1851
Garrulax palliatus (Bonaparte, 1850)
Garrulax palliatus palliatus (Bonaparte, 1850)
Garrulax palliatus schistochlamys Sharpe, 1888
Garrulax rufifrons Lesson, R, 1831
Garrulax rufifrons rufifrons Lesson, R, 1831
Garrulax rufifrons slamatensis Siebers, 1929
Garrulax perspicillatus (Gmelin, JF, 1789)
Garrulax albogularis (Gould, 1836)
Garrulax albogularis whistleri Baker, ECS, 1921
Garrulax albogularis albogularis (Gould, 1836)
Garrulax albogularis eous Riley, 1930
Garrulax ruficeps Gould, 1863
Garrulax monileger (Hodgson, 1836)
Garrulax monileger monileger (Hodgson, 1836)
Garrulax monileger badius Ripley, 1948
Garrulax monileger stuarti Meyer de Schauensee, 1955
Garrulax monileger fuscatus Baker, ECS, 1918
Garrulax monileger mouhoti Sharpe, 1883
Garrulax monileger pasquieri Delacour & Jabouille, 1924
Garrulax monileger schauenseei Delacour & Greenway, 1939
Garrulax monileger tonkinensis Delacour, 1927
Garrulax monileger melli Stresemann, 1923
Garrulax monileger schmackeri Hartlaub, 1898
Garrulax pectoralis (Gould, 1836)
Garrulax pectoralis pectoralis (Gould, 1836)
Garrulax pectoralis subfusus Kinnear, 1924
Garrulax pectoralis robini Delacour, 1927
Garrulax pectoralis picticollis Swinhoe, 1872
Garrulax pectoralis semitorquatus Ogilvie-Grant, 1900
Garrulax nuchalis Godwin-Austen, 1876
Garrulax chinensis (Scopoli, 1786)
Garrulax chinensis lochmius Deignan, 1941
Garrulax chinensis propinquus (Salvadori, 1913)
Garrulax chinensis germaini (Oustalet, 1890)
Garrulax chinensis chinensis (Scopoli, 1786)
Garrulax chinensis monachus Swinhoe, 1870
Garrulax vassali (Ogilvie-Grant, 1906)
Garrulax ruficollis (Jardine & Selby, 1838)
Garrulax galbanus Godwin-Austen, 1874
Garrulax courtoisi Ménégaux, 1923
Garrulax courtoisi courtoisi Ménégaux, 1923
Garrulax courtoisi simaoensis Cheng & Tang, 1982
Garrulax delesserti (Jerdon, 1839)
Garrulax gularis (McClelland, 1840)
Garrulax davidi (Swinhoe, 1868)
Garrulax davidi davidi (Swinhoe, 1868)
Garrulax davidi concolor (Stresemann, 1923)
Garrulax caerulatus (Hodgson, 1836)
Garrulax caerulatus caerulatus (Hodgson, 1836)
Garrulax caerulatus subcaerulatus Hume, 1878
Garrulax caerulatus livingstoni Ripley, 1952
Garrulax caerulatus kaurensis (Rippon, 1901)
Garrulax caerulatus latifrons (Rothschild, 1926)
Garrulax poecilorhynchus Gould, 1863
Garrulax berthemyi (Oustalet, 1876)
Garrulax sannio Swinhoe, 1867
Garrulax sannio albosuperciliaris Godwin-Austen, 1874
Garrulax sannio comis Deignan, 1952
Garrulax sannio sannio Swinhoe, 1867
Garrulax sannio oblectans Deignan, 1952
Garrulax mitratus (Müller, S, 1836)
Garrulax mitratus major (Robinson & Kloss, 1919)
Garrulax mitratus mitratus (Müller, S, 1836)
Garrulax treacheri (Sharpe, 1879)
Garrulax treacheri treacheri (Sharpe, 1879)
Garrulax treacheri damnatus (Harrisson & Hartley, 1934)
Garrulax treacheri griswoldi (Peters, JL, 1940)
Garrulax merulinus Blyth, 1851
Garrulax merulinus merulinus Blyth, 1851
Garrulax merulinus laoensis Meyer de Schauensee, 1938
Garrulax merulinus obscurus Delacour & Jabouille, 1930
Garrulax annamensis (Robinson & Kloss, 1919)
Garrulax striatus (Vigors, 1831)
Garrulax striatus striatus (Vigors, 1831)
Garrulax striatus vibex Ripley, 1950
Garrulax striatus sikkimensis (Ticehurst, 1924)
Garrulax striatus brahmaputra Hachisuka, 1953
Garrulax striatus cranbrooki (Kinnear, 1932)
Garrulax lugubris (Müller, S, 1836)
Garrulax calvus (Sharpe, 1888)
Trochalopteron Blyth, 1843
Trochalopteron cachinnans (Jerdon, 1839)
Trochalopteron cachinnans jerdoni Blyth, 1851
Trochalopteron cachinnans cachinnans (Jerdon, 1839)
Trochalopteron fairbanki Blanford, 1869
Trochalopteron fairbanki fairbanki Blanford, 1869
Trochalopteron fairbanki meridionale Blanford, 1880
Trochalopteron lineatum (Vigors, 1831)
Trochalopteron lineatum bilkevitchi Zarudny, 1910
Trochalopteron lineatum schachdarense Stepanyan, 1998
Trochalopteron lineatum gilgit (Hartert, 1909)
Trochalopteron lineatum lineatum (Vigors, 1831)
Trochalopteron lineatum setafer (Hodgson, 1836)
Trochalopteron imbricatum (Blyth, 1843)
Trochalopteron virgatum Godwin-Austen, 1874
Trochalopteron austeni Godwin-Austen, 1870
Trochalopteron austeni austeni Godwin-Austen, 1870
Trochalopteron austeni victoriae (Rippon, 1906)
Trochalopteron squamatum (Gould, 1835)
Trochalopteron subunicolor Blyth, 1843
Trochalopteron subunicolor subunicolor Blyth, 1843
Trochalopteron subunicolor griseatum (Rothschild, 1921)
Trochalopteron subunicolor fooksi (Delacour & Jabouille, 1930)
Trochalopteron elliotii Verreaux, J, 1871
Trochalopteron henrici Oustalet, 1892
Trochalopteron affine (Blyth, 1843)
Trochalopteron affine affine (Blyth, 1843)
Trochalopteron affine bethelae (Rand & Fleming, RL, 1956)
Trochalopteron affine oustaleti (Hartert, 1909)
Trochalopteron affine muliense (Rand, 1953)
Trochalopteron affine blythii Verreaux, J, 1871
Trochalopteron affine saturatum (Delacour & Jabouille, 1930)
Trochalopteron morrisonianum Ogilvie-Grant, 1906
Trochalopteron variegatum (Vigors, 1831)
Trochalopteron variegatum nuristani Paludan, 1959
Trochalopteron variegatum simile Hume, 1871
Trochalopteron variegatum variegatum (Vigors, 1831)
Trochalopteron erythrocephalum (Vigors, 1832)
Trochalopteron erythrocephalum erythrocephalum (Vigors, 1832)
Trochalopteron erythrocephalum kali (Vaurie, 1953)
Trochalopteron erythrocephalum nigrimentum Oates, 1889
Trochalopteron chrysopterum (Gould, 1835)
Trochalopteron chrysopterum chrysopterum (Gould, 1835)
Trochalopteron chrysopterum godwini Harington, 1914
Trochalopteron chrysopterum erythrolaemum Hume, 1881
Trochalopteron chrysopterum woodi Baker, ECS, 1914
Trochalopteron chrysopterum ailaoshanense (Yang Lan, 2002)
Trochalopteron melanostigma (Blyth, 1855)
Trochalopteron melanostigma melanostigma (Blyth, 1855)
Trochalopteron melanostigma ramsayi Ogilvie-Grant, 1904
Trochalopteron melanostigma schistaceum (Deignan, 1938)
Trochalopteron melanostigma subconnectens (Deignan, 1938)
Trochalopteron melanostigma connectans Delacour, 1928
Trochalopteron ngoclinhense (Eames, JC, Trai & Cu, 1999)
Trochalopteron peninsulae Sharpe, 1887
Trochalopteron yersini Robinson & Kloss, 1919
Trochalopteron formosum Verreaux, J, 1869
Trochalopteron formosum formosum Verreaux, J, 1869
Trochalopteron formosum greenwayi (Delacour & Jabouille, 1930)
Trochalopteron milnei David, 1874
Trochalopteron milnei sharpei Rippon, 1901
Trochalopteron milnei vitryi (Delacour, 1932)
Trochalopteron milnei sinianum Stresemann, 1930
Trochalopteron milnei milnei David, 1874
Cutia Hodgson, 1837
Cutia nipalensis Hodgson, 1837
Cutia nipalensis nipalensis Hodgson, 1837
Cutia nipalensis melanchima Deignan, 1947
Cutia nipalensis cervinicrissa Sharpe, 1888
Cutia legalleni Robinson & Kloss, 1919
Cutia legalleni hoae Eames, JC, 2002
Cutia legalleni legalleni Robinson & Kloss, 1919
Minla Hodgson, 1837
Minla cyanouroptera (Hodgson, 1837)
Minla cyanouroptera cyanouroptera (Hodgson, 1837)
Minla cyanouroptera aglae (Deignan, 1942)
Minla cyanouroptera wingatei (Ogilvie-Grant, 1900)
Minla cyanouroptera sordida (Hume, 1877)
Minla cyanouroptera wirthi (Collar, 2011)
Minla cyanouroptera orientalis (Robinson & Kloss, 1919)
Minla cyanouroptera rufodorsalis (Engelbach, 1946)
Minla cyanouroptera sordidior (Sharpe, 1888)
Minla strigula (Hodgson, 1837)
Minla strigula simlaensis (Meinertzhagen, R, 1926)
Minla strigula strigula (Hodgson, 1837)
Minla strigula yunnanensis (Rothschild, 1921)
Minla strigula traii Eames, JC, 2002
Minla strigula castanicauda (Hume, 1877)
Minla strigula malayana (Hartert, 1902)
Minla ignotincta Hodgson, 1837
Minla ignotincta ignotincta Hodgson, 1837
Minla ignotincta mariae La Touche, 1921
Minla ignotincta sini Stresemann, 1929
Minla ignotincta jerdoni Verreaux, J, 1871
Liocichla Swinhoe, 1877
Liocichla phoenicea (Gould, 1837)
Liocichla phoenicea phoenicea (Gould, 1837)
Liocichla phoenicea bakeri (Hartert, 1908)
Liocichla ripponi (Oates, 1900)
Liocichla ripponi ripponi (Oates, 1900)
Liocichla ripponi wellsi (La Touche, 1921)
Liocichla omeiensis Riley, 1926
Liocichla bugunorum Athreya, 2006
Liocichla steerii Swinhoe, 1877
Actinodura Gould, 1836
Actinodura egertoni Gould, 1836
Actinodura egertoni egertoni Gould, 1836
Actinodura egertoni lewisi Ripley, 1948
Actinodura egertoni khasiana Godwin-Austen, 1876
Actinodura egertoni ripponi Ogilvie-Grant & La Touche, 1907
Actinodura ramsayi Walden, 1875
Actinodura ramsayi yunnanensis Bangs & Phillips, JC, 1914
Actinodura ramsayi radcliffei Harington, 1910
Actinodura ramsayi ramsayi Walden, 1875
Actinodura sodangorum Eames, JC, Trai, Cu & Eve, 1998
Actinodura nipalensis (Hodgson, 1836)
Actinodura waldeni Godwin-Austen, 1874
Actinodura waldeni daflaensis Godwin-Austen, 1875
Actinodura waldeni waldeni Godwin-Austen, 1874
Actinodura waldeni poliotis (Rippon, 1905)
Actinodura waldeni saturatior (Rothschild, 1921)
Actinodura souliei Oustalet, 1897
Actinodura souliei souliei Oustalet, 1897
Actinodura souliei griseinucha Delacour & Jabouille, 1930
Actinodura morrisoniana Ogilvie-Grant, 1906
Leiothrix Swainson, 1832
Leiothrix argentauris (Hodgson, 1837)
Leiothrix argentauris argentauris (Hodgson, 1837)
Leiothrix argentauris aureigularis (Koelz, 1953)
Leiothrix argentauris vernayi (Mayr & Greenway, 1938)
Leiothrix argentauris galbana (Mayr & Greenway, 1938)
Leiothrix argentauris ricketti (La Touche, 1923)
Leiothrix argentauris cunhaci (Robinson & Kloss, 1919)
Leiothrix argentauris tahanensis (Yen, 1934)
Leiothrix argentauris rookmakeri (Junge, 1948)
Leiothrix argentauris laurinae Salvadori, 1879
Leiothrix lutea (Scopoli, 1786)
Leiothrix lutea kumaiensis Whistler, 1943
Leiothrix lutea calipyga (Hodgson, 1837)
Leiothrix lutea yunnanensis Rothschild, 1921
Leiothrix lutea kwangtungensis Stresemann, 1923
Leiothrix lutea lutea (Scopoli, 1786)
Crocias Temminck, 1836
Crocias langbianis Gyldenstolpe, 1939
Crocias albonotatus (Lesson, R, 1831)
Heterophasia Blyth, 1842
Heterophasia annectans (Blyth, 1847)
Heterophasia annectans annectans (Blyth, 1847)
Heterophasia annectans mixta Deignan, 1948
Heterophasia annectans saturata (Walden, 1875)
Heterophasia annectans davisoni (Hume, 1877)
Heterophasia annectans roundi Eames, JC, 2002
Heterophasia annectans eximia (Riley, 1940)
Heterophasia capistrata (Vigors, 1831)
Heterophasia capistrata capistrata (Vigors, 1831)
Heterophasia capistrata nigriceps (Hodgson, 1839)
Heterophasia capistrata bayleyi (Kinnear, 1939)
Heterophasia gracilis (Horsfield, 1840)
Heterophasia melanoleuca (Blyth, 1859)
Heterophasia melanoleuca radcliffei (Baker, ECS, 1922)
Heterophasia melanoleuca castanoptera (Salvadori, 1889)
Heterophasia melanoleuca melanoleuca (Blyth, 1859)
Heterophasia desgodinsi (Oustalet, 1877)
Heterophasia desgodinsi desgodinsi (Oustalet, 1877)
Heterophasia desgodinsi tonkinensis (Yen, 1934)
Heterophasia desgodinsi engelbachi (Delacour, 1930)
Heterophasia desgodinsi kingi Eames, JC, 2002
Heterophasia desgodinsi robinsoni (Rothschild, 1921)
Heterophasia auricularis (Swinhoe, 1864)
Heterophasia pulchella (Godwin-Austen, 1874)
Heterophasia pulchella nigroaurita (Kinnear, 1944)
Heterophasia pulchella pulchella (Godwin-Austen, 1874)
Heterophasia picaoides (Hodgson, 1839)
Heterophasia picaoides picaoides (Hodgson, 1839)
Heterophasia picaoides cana (Riley, 1929)
Heterophasia picaoides wrayi (Ogilvie-Grant, 1910)
Heterophasia picaoides simillima Salvadori, 1879
Sylviidae
Myzornis Blyth, 1843
Myzornis pyrrhoura Blyth, 1843
Parophasma Reichenow, 1905
Parophasma galinieri (Guérin-Méneville, 1843)
Pseudoalcippe Bannerman, 1923
Pseudoalcippe abyssinica (Rüppell, 1840)
Pseudoalcippe abyssinica monachus (Reichenow, 1892)
Pseudoalcippe abyssinica claudei (Alexander, 1903)
Pseudoalcippe abyssinica ansorgei (Rothschild, 1918)
Pseudoalcippe abyssinica stierlingi (Reichenow, 1898)
Pseudoalcippe abyssinica stictigula (Shelley, 1903)
Pseudoalcippe abyssinica abyssinica (Rüppell, 1840)
Pseudoalcippe atriceps (Sharpe, 1902)
Horizorhinus Oberholser, 1899
Horizorhinus dohrni (Hartlaub, 1866)
Lioptilus Bonaparte, 1850
Lioptilus nigricapillus (Vieillot, 1818)
Sylvia Scopoli, 1769
Sylvia atricapilla (Linnaeus, 1758)
Sylvia atricapilla gularis Alexander, 1898
Sylvia atricapilla heineken (Jardine, 1830)
Sylvia atricapilla pauluccii Arrigoni degli Oddi, 1902
Sylvia atricapilla atricapilla (Linnaeus, 1758)
Sylvia atricapilla dammholzi Stresemann, 1928
Sylvia borin (Boddaert, 1783)
Sylvia borin borin (Boddaert, 1783)
Sylvia borin woodwardi (Sharpe, 1877)
Sylvia nisoria (Bechstein, 1792)
Sylvia nisoria nisoria (Bechstein, 1792)
Sylvia nisoria merzbacheri Schalow, 1907
Sylvia curruca (Linnaeus, 1758)
Sylvia curruca curruca (Linnaeus, 1758)
Sylvia curruca blythi Ticehurst and Whistler, 1933
Sylvia curruca halimodendri Sushkin, 1904
Sylvia minula Hume, 1873
Sylvia minula minula Hume, 1873
Sylvia minula margelanica Stolzmann, 1898
Sylvia althaea Hume, 1878
Sylvia hortensis (Gmelin, JF, 1789)
Sylvia hortensis hortensis (Gmelin, JF, 1789)
Sylvia hortensis cyrenaicae Svensson, 2012
Sylvia crassirostris Cretzschmar, 1830
Sylvia crassirostris crassirostris Cretzschmar, 1830
Sylvia crassirostris balchanica Zarudny & Bilkevitch, 1918
Sylvia crassirostris jerdoni (Blyth, 1847)
Sylvia leucomelaena (Hemprich & Ehrenberg, 1833)
Sylvia leucomelaena leucomelaena (Hemprich & Ehrenberg, 1833)
Sylvia leucomelaena negevensis Shirihai, 1988
Sylvia leucomelaena blanfordi Seebohm, 1879
Sylvia leucomelaena somaliensis (Sclater, WL & Mackworth-Praed, 1918)
Sylvia nana (Hemprich & Ehrenberg, 1833)
Sylvia deserti (Loche, 1858)
Sylvia communis Latham, 1787
Sylvia communis communis Latham, 1787
Sylvia communis volgensis Domaniewski, 1915
Sylvia communis icterops Ménétries, 1832
Sylvia communis rubicola Stresemann, 1928
Sylvia undata (Boddaert, 1783)
Sylvia undata dartfordiensis Latham, 1787
Sylvia undata undata (Boddaert, 1783)
Sylvia undata toni Hartert, 1909
Sylvia sarda Temminck, 1820
Sylvia balearica von Jordans, 1913
Sylvia deserticola Tristram, 1859
Sylvia deserticola deserticola Tristram, 1859
Sylvia deserticola maroccana Hartert, 1917
Sylvia conspicillata Temminck, 1820
Sylvia conspicillata conspicillata Temminck, 1820
Sylvia conspicillata orbitalis (Wahlberg, 1854)
Sylvia cantillans (Pallas, 1764)
Sylvia cantillans cantillans (Pallas, 1764)
Sylvia cantillans albistriata (Brehm, CL, 1855)
Sylvia cantillans iberiae Svensson, 2013
Sylvia cantillans inornata Tschusi, 1906
Sylvia subalpina Temminck, 1820
Sylvia melanocephala (Gmelin, JF, 1789)
Sylvia melanocephala melanocephala (Gmelin, JF, 1789)
Sylvia melanocephala leucogastra (Ledru, 1810)
Sylvia melanocephala valverdei Cabot, J & Urdiales, 2005
Sylvia melanocephala momus (Hemprich & Ehrenberg, 1833)
Sylvia melanocephala norrisae Nicoll, 1917
Sylvia mystacea Ménétries, 1832
Sylvia mystacea mystacea Ménétries, 1832
Sylvia mystacea rubescens Blanford, 1874
Sylvia mystacea turcmenica Zarudny & Bilkevitch, 1918
Sylvia ruppeli Temminck, 1823
Sylvia melanothorax Tristram, 1872
Sylvia buryi (Ogilvie-Grant, 1913)
Sylvia lugens Rüppell, 1840
Sylvia lugens lugens Rüppell, 1840
Sylvia lugens griseiventris (Érard, 1978)
Sylvia lugens jacksoni (Sharpe, 1899)
Sylvia lugens clara (Meise, 1934)
Sylvia lugens prigoginei (Schouteden, 1952)
Sylvia boehmi (Reichenow, 1882)
Sylvia boehmi somalica (Friedmann, 1928)
Sylvia boehmi marsabit (van Someren, 1931)
Sylvia boehmi boehmi (Reichenow, 1882)
Sylvia subcoerulea Vieillot, 1817
Sylvia subcoerulea ansorgei (Zedlitz, 1921)
Sylvia subcoerulea cinerascens (Reichenow, 1902)
Sylvia subcoerulea orpheana (Clancey, 1954)
Sylvia subcoerulea subcoerulea Vieillot, 1817
Sylvia layardi (Hartlaub, 1862)
Sylvia layardi aridicola (Winterbottom, 1958)
Sylvia layardi barnesi (Vincent, 1948)
Sylvia layardi subsolana (Clancey, 1963)
Sylvia layardi layardi (Hartlaub, 1862)
Lioparus Oates, 1889
Lioparus chrysotis (Blyth, 1845)
Lioparus chrysotis chrysotis (Blyth, 1845)
Lioparus chrysotis albilineatus Koelz, 1954
Lioparus chrysotis forresti (Rothschild, 1926)
Lioparus chrysotis swinhoii (Verreaux, J, 1871)
Lioparus chrysotis amoenus (Mayr, 1941)
Lioparus chrysotis robsoni (Eames, JC, 2002)
Moupinia David & Oustalet, 1877
Moupinia poecilotis (Verreaux, J, 1871)
Fulvetta David & Oustalet, 1877
Fulvetta vinipectus (Hodgson, 1837)
Fulvetta vinipectus kangrae Ticehurst & Whistler, 1924
Fulvetta vinipectus vinipectus (Hodgson, 1837)
Fulvetta vinipectus chumbiensis Kinnear, 1939
Fulvetta vinipectus austeni (Ogilvie-Grant, 1895)
Fulvetta vinipectus ripponi (Harington, 1913)
Fulvetta vinipectus perstriata Mayr, 1941
Fulvetta vinipectus valentinae (Delacour & Jabouille, 1930)
Fulvetta vinipectus bieti (Oustalet, 1892)
Fulvetta striaticollis (Verreaux, J, 1871)
Fulvetta ruficapilla (Verreaux, J, 1871)
Fulvetta ruficapilla ruficapilla (Verreaux, J, 1871)
Fulvetta ruficapilla sordidior (Rippon, 1903)
Fulvetta danisi (Delacour & Greenway, 1941)
Fulvetta danisi danisi (Delacour & Greenway, 1941)
Fulvetta danisi bidoupensis (Eames, JC, Robson, CR & Cu, 1995)
Fulvetta ludlowi Kinnear, 1935
Fulvetta cinereiceps (Verreaux, J, 1871)
Fulvetta cinereiceps fessa Bangs & Peters, JL, 1928
Fulvetta cinereiceps cinereiceps (Verreaux, J, 1871)
Fulvetta cinereiceps fucata (Styan, 1899)
Fulvetta cinereiceps guttaticollis (La Touche, 1897)
Fulvetta manipurensis (Ogilvie-Grant, 1906)
Fulvetta manipurensis manipurensis (Ogilvie-Grant, 1906)
Fulvetta manipurensis tonkinensis (Delacour & Jabouille, 1930)
Fulvetta formosana (Ogilvie-Grant, 1906)
Chrysomma Blyth, 1843
Chrysomma sinense (Gmelin, JF, 1789)
Chrysomma sinense nasale (Legge, 1879)
Chrysomma sinense hypoleucum (Franklin, 1831)
Chrysomma sinense sinense (Gmelin, JF, 1789)
Chrysomma altirostre Jerdon, 1862
Chrysomma altirostre altirostre Jerdon, 1862
Chrysomma altirostre scindicum (Harington, 1915)
Chrysomma altirostre griseigulare (Hume, 1877)
Rhopophilus Giglioli & Salvadori, 1870
Rhopophilus pekinensis (Swinhoe, 1868)
Rhopophilus albosuperciliaris (Hume, 1871)
Chamaea Gambel, 1847
Chamaea fasciata (Gambel, 1845)
Chamaea fasciata phaea Osgood, 1899
Chamaea fasciata margra Browning, 1992
Chamaea fasciata rufula Ridgway, 1903
Chamaea fasciata fasciata (Gambel, 1845)
Chamaea fasciata henshawi Ridgway, 1882
Conostoma Hodgson, 1841
Conostoma aemodium Hodgson, 1841
Cholornis Verreaux, J, 1871
Cholornis paradoxus Verreaux, J, 1871
Cholornis paradoxus paradoxus Verreaux, J, 1871
Cholornis paradoxus taipaiensis (Cheng, Lo & Chao, 1973)
Cholornis unicolor (Hodgson, 1843)
Sinosuthora Penhallurick & Robson, CR, 2009
Sinosuthora conspicillata (David, 1871)
Sinosuthora conspicillata conspicillata (David, 1871)
Sinosuthora conspicillata rocki (Bangs & Peters, JL, 1928)
Sinosuthora webbiana (Gould, 1852)
Sinosuthora webbiana mantschurica (Taczanowski, 1885)
Sinosuthora webbiana fulvicauda (Campbell, CW, 1892)
Sinosuthora webbiana suffusa (Swinhoe, 1871)
Sinosuthora webbiana webbiana (Gould, 1852)
Sinosuthora webbiana elisabethae (La Touche, 1922)
Sinosuthora webbiana bulomacha (Swinhoe, 1866)
Sinosuthora alphonsiana (Verreaux, J, 1871)
Sinosuthora alphonsiana alphonsiana (Verreaux, J, 1871)
Sinosuthora alphonsiana ganluoensis (Li, G & Zhang, Q, 1980)
Sinosuthora alphonsiana stresemanni (Yen, 1934)
Sinosuthora alphonsiana yunnanensis (La Touche, 1921)
Sinosuthora brunnea (Anderson, 1871)
Sinosuthora brunnea brunnea (Anderson, 1871)
Sinosuthora brunnea ricketti (Rothschild, 1922)
Sinosuthora brunnea styani (Rippon, 1903)
Sinosuthora zappeyi (Thayer & Bangs, 1912)
Sinosuthora zappeyi zappeyi (Thayer & Bangs, 1912)
Sinosuthora zappeyi erlangshanica (Cheng, Li, G & Zhang, Q, 1983)
Sinosuthora przewalskii (Berezowski & Bianchi, 1891)
Suthora Hodgson, 1837
Suthora fulvifrons (Hodgson, 1845)
Suthora fulvifrons fulvifrons (Hodgson, 1845)
Suthora fulvifrons chayulensis Kinnear, 1940
Suthora fulvifrons albifacies Mayr & Birckhead, 1937
Suthora fulvifrons cyanophrys David, 1874
Suthora nipalensis Hodgson, 1837
Suthora nipalensis garhwalensis (Fleming, RL & Traylor, 1964)
Suthora nipalensis nipalensis Hodgson, 1837
Suthora nipalensis humii Sharpe, 1883
Suthora nipalensis crocotia (Kinnear, 1954)
Suthora nipalensis poliotis Blyth, 1851
Suthora nipalensis feae Salvadori, 1889
Suthora nipalensis patriciae Koelz, 1954
Suthora nipalensis ripponi Sharpe, 1905
Suthora nipalensis beaulieui (Ripley, 1953)
Suthora nipalensis kamoli (Eames, JC, 2002)
Suthora verreauxi Sharpe, 1883
Suthora verreauxi craddocki Bingham, 1903
Suthora verreauxi verreauxi Sharpe, 1883
Suthora verreauxi pallida La Touche, 1922
Suthora verreauxi morrisoniana Ogilvie-Grant, 1906
Neosuthora Hellmayr, 1911
Neosuthora davidiana (Slater, 1897)
Neosuthora davidiana davidiana (Slater, 1897)
Neosuthora davidiana tonkinensis (Delacour, 1927)
Neosuthora davidiana thompsoni (Bingham, 1903)
Chleuasicus Blyth, 1845
Chleuasicus atrosuperciliaris Godwin-Austen, 1877
Chleuasicus atrosuperciliaris oatesi (Sharpe, 1903)
Chleuasicus atrosuperciliaris atrosuperciliaris Godwin-Austen, 1877
Psittiparus Hellmayr, 1903
Psittiparus ruficeps (Blyth, 1842)
Psittiparus bakeri (Hartert, 1900)
Psittiparus bakeri bakeri (Hartert, 1900)
Psittiparus bakeri magnirostris Delacour, 1927
Psittiparus gularis (Gray, GR, 1845)
Psittiparus gularis gularis (Gray, GR, 1845)
Psittiparus gularis transfluvialis (Hartert, 1900)
Psittiparus gularis rasus Stresemann, 1940
Psittiparus gularis laotianus Delacour, 1926
Psittiparus gularis fokiensis (David, 1874)
Psittiparus gularis hainanus Rothschild, 1903
Psittiparus margaritae Delacour, 1927
Paradoxornis Gould, 1836
Paradoxornis flavirostris Gould, 1836
Paradoxornis guttaticollis David, 1871
Paradoxornis heudei David, 1872
Paradoxornis heudei polivanovi Stepanyan, 1974
Paradoxornis heudei heudei David, 1872
Zosteropidae
Yuhina Hodgson, 1836
Yuhina castaniceps (Moore, F, 1854)
Yuhina castaniceps rufigenis (Hume, 1877)
Yuhina castaniceps plumbeiceps (Godwin-Austen, 1877)
Yuhina castaniceps castaniceps (Moore, F, 1854)
Yuhina castaniceps striata (Blyth, 1859)
Yuhina torqueola (Swinhoe, 1870)
Yuhina everetti (Sharpe, 1887)
