vernacularName	language	taxonID
Cape May Warbler	en	4f6ef5a962d55e21c7971ea5496620e9
Cerulean Warbler	en	ed448de51dbd24b930aabc5959a249c8
Northern Parula	en	22a14848b24abd6fade9e8e6d3ff5f79
Tropical Parula	en	28026c3b31daede2dca4c4957fec4a1a
Magnolia Warbler	en	a07375a04cebb6a9c957a1bca66d486d
Bay-breasted Warbler	en	93624cc072a94f91cbb51a52585a48a6
Blackburnian Warbler	en	ad5b8c271d5713c672e74ce94e0fcd51
American Yellow Warbler	en	1289eb3dc07d8f7d4d8c91351022b3c9
Mangrove Warbler	en	6f61092b4ac4ae1ded0fd4023ae5af99
Chestnut-sided Warbler	en	7ade6305a03bb8e8fb25b2f0a031dd49
Blackpoll Warbler	en	ef6e62599da40b14da3079bfe74ae0c4
Black-throated Blue Warbler	en	5a9d47f91b95fc7a388f76d08083ff6e
Palm Warbler	en	6f289b205f0caadb129e61b2c15e04ae
Olive-capped Warbler	en	7fc85076d9aeb15c5fd2720ebccf15c5
Pine Warbler	en	92c6594717dd5373ab2af743460496c3
Myrtle Warbler	en	1fb2fac050d27d64a5820d89380b0786
Audubon's Warbler	en	526d59d963abaa20266ba9e063b038af
Goldman's Warbler	en	7bf1b0c5f0baee7425150b222269f628
Yellow-throated Warbler	en	2257e14f0d97151aedc29750900f166b
Bahama Warbler	en	75a48ccb65a40a82bd9250f2aafa5940
Vitelline Warbler	en	5d588dde3d02e504bb740ddbf1f0f9be
Prairie Warbler	en	49670bff0f05d300ff6b2befaf7c7d04
Adelaide's Warbler	en	c3a92961aee08e240c13cb62f2899f1c
Barbuda Warbler	en	e1ff0d451dc2471a7a624446b81643ae
St. Lucia Warbler	en	5869f8599c29bfffd360c2d73d367d96
Grace's Warbler	en	b85d61ecdd9bdc33c2390b8e6c1a4ad2
Black-throated Grey Warbler	en	2c77c73f8905d2c8dc62ae205be0ded3
Townsend's Warbler	en	5b375c10b51baff70b973ca2aef3cc74
Hermit Warbler	en	c669d5fde043313e4b4e99233d52aee4
Golden-cheeked Warbler	en	fea8dd241ab7976547e6c8ab06586232
Black-throated Green Warbler	en	4e691df92e2f55bb8dc8d1d13758b904
Citrine Warbler	en	afbb05abd1bbd8d4c8990798add69b07
Santa Marta Warbler	en	d7527d266587d4eb4623460207472ec0
White-striped Warbler	en	361f46b796d58df4ae29f9879f1cb69b
Flavescent Warbler	en	3874c9afe9860fefc46ef78d6cab5f08
White-rimmed Warbler	en	c2fa734f59a88b12ef416e4776e0fd4d
Pale-legged Warbler	en	08e7c4362a0e517ad67328e540ed6e0d
Black-crested Warbler	en	4049a7c8e7fd9a27a714d45efb61caa1
Buff-rumped Warbler	en	8349d2aed80a7e92cf177c6f68c156e9
Riverbank Warbler	en	b9e5404bfcc8d260db043961fcf7f7fe
Two-banded Warbler	en	bf8d3c2dc9be3bc34a7a34958f31e9c5
Roraiman Warbler	en	877f70f05553d0a07100b26db9263f38
Cuzco Warbler	en	159132fd27d002edd123505a725fb379
Choco Warbler	en	5e31067a1239152b0a6773c572363146
White-lored Warbler	en	2e0cbdc880af6f331d64547b1b78374c
Grey-throated Warbler	en	95c64682a46c0fdded9275f1fafb8d43
Grey-and-gold Warbler	en	7818558141af63119edb2372a59ef771
Russet-crowned Warbler	en	95fed23816164285f18c5ebee674ee76
Grey-headed Warbler	en	a905299253000ca99fb6839458d686c0
Fan-tailed Warbler	en	0cda5a95b23c9848063fc5d0f076da10
Rufous-capped Warbler	en	f891533292c0869c6300b32dffeed4f7
Black-cheeked Warbler	en	f6d34a607d01e27be10ea148c4ac43c6
Pirre Warbler	en	bb28b2fe49d199c01f3cf69cfe7c8677
Golden-browed Warbler	en	ee977ecc24883a11018bb69d4dd23001
Golden-crowned Warbler	en	a364f4ce0030d264b3fb5cfb1cc587ad
Black-eared Warbler	en	805cbbd8b94b4ac6ddbf79a6c663a965
Tacarcuna Warbler	en	7841b2ad0f9ff4d72736784060bbd2da
Three-banded Warbler	en	1455fdfb2c6f55494dc346af06cbaab2
Yungas Warbler	en	749b5eeb7ff95ed7750a2904dbe726e9
Three-striped Warbler	en	402d03f367fba32471bb5cbae9e76330
Canada Warbler	en	74e10ac88b178ef7c62ac60a759c1b0c
Wilson's Warbler	en	2f78d06ecd09bcdee30d53ed19da26f1
Red-faced Warbler	en	e77071a261022d77d703dd7fb00785ce
Red Warbler	en	389a332099a4046299bf1182ef0f0c4a
Pink-headed Warbler	en	ee1d3426f41ef80338994d2ac73d138d
Painted Whitestart	en	da638eba5add81c0b64967508294d9d5
Slate-throated Whitestart	en	9de8da37c69ef06b64212d6a1cedad65
Brown-capped Whitestart	en	c436a959d0f1e1973be1db39f99c9adf
Yellow-crowned Whitestart	en	5799e283fbf01152e278fa9e8e257e5c
White-fronted Whitestart	en	06875784de93220790a3b4579e12146a
Golden-fronted Whitestart	en	60fe6573482ef552edfaec9d40842b4b
Spectacled Whitestart	en	888980f252e93a713a4a93f30f261612
Collared Whitestart	en	b6c6676decf927ebf842fc9ec59f0f45
Paria Whitestart	en	f07e424988e2231f6e2e1f563d78e495
White-faced Whitestart	en	e598b49c4ba07290c21ddb57cd21aee4
Guaiquinima Whitestart	en	54b6bcde49c98ea12da3dc37717c8be2
Tepui Whitestart	en	7263d98bb92e9aae91b9aca2acc1327d
Family Uncertain	en	9a5e7e2c7c1063e8959cf6afcaa1e708
Green-tailed Warbler	en	c2a33b2ac5cc56b4de156f59172b60a3
Yellow-headed Warbler	en	e2be7c53a451960d53609323c2df00d0
Oriente Warbler	en	4148bf840ec35333e8e6ec379408724c
Wrenthrush	en	0be2d04014bdfa28697525189c6d6c6e
Yellow-breasted Chat	en	eee40c4abb735486c51a0c12e81c49fa
White-winged Warbler	en	27eaf7ac1e33473869f5a5b9bead4f8d
Oropendolas, Orioles and Blackbirds	en	baf234988e2ba8faf59254743085e770
Yellow-headed Blackbird	en	1dce9f3b8eb24d04e86ec432463c2253
Bobolink	en	a09113ee2fe664a382dc99028e5ef81f
Western Meadowlark	en	73229a2673186b0862b646c7d46d6b4d
Eastern Meadowlark	en	6de18a940dcf5dff3946043d2a1a04c7
Red-breasted Blackbird	en	874918cbfe8418631885ab5dc2381492
White-browed Blackbird	en	17bf7e348d8a80320b20144e05303cf9
Peruvian Meadowlark	en	3c8e66b73da1a5d49eab7c8855f8100c
Long-tailed Meadowlark	en	8e2164aeb0ba4cd5791d4c4ced3276ab
Pampas Meadowlark	en	39d20f180d8ca930385536e4a9e50e0f
Yellow-billed Cacique	en	1c6bc6ccfa8f4717940e6947d4229bbb
Mexican Cacique	en	dda47dee46f172b131746fab68f6ff80
Chestnut-headed Oropendola	en	0743355ed7880da17a83a307a30c0530
Russet-backed Oropendola	en	82b390482978e8479f0c187296effe76
Dusky-green Oropendola	en	9d63494ab8470f6f40abae58754151f6
Crested Oropendola	en	f602c870d100efcb8fee90bb82926e9a
Green Oropendola	en	5ab17d7c62c174f1209c59210f0d434c
Olive Oropendola	en	14ad6cd80669d60f053af0cbbc89ec4d
Montezuma Oropendola	en	2e9b1150600e071ff50904ea07625dd4
Black Oropendola	en	acf8bc2f60094fe6b1606c916c0e809a
Baudo Oropendola	en	a83b29beb95cca9e6d145cc1af58d188
Solitary Cacique	en	e78a5f4971287461af2dab783c351553
Golden-winged Cacique	en	087cc2d0eb8fae01935457203d4f3523
Selva Cacique	en	ed07b4fac336e1eeec63ebf0dbcbd654
Ecuadorian Cacique	en	4ce19e97d121b51734f227e8e92e25c7
Yellow-rumped Cacique	en	73971ab85353f51c460a3cb2b7e11759
Scarlet-rumped Cacique	en	0dba166105842a4c53c916fdaa231896
Subtropical Cacique	en	1f264f0adea1af0bd6c08b8a9b8a7e7c
Northern Mountain Cacique	en	0eb9b7cd1a74ddb1ef6481ce8be20184
Southern Mountain Cacique	en	bef9cd48ebb48bd89b3a5ac756e8c89a
Band-tailed Oropendola	en	295ad70bc025efef1b299998051682f1
Casqued Oropendola	en	25bf20bc4c7d5fd9b23482c200731a5a
Red-rumped Cacique	en	b1406b44945b559de9a737ea40a85e26
Scott's Oriole	en	dea4b51d27701d0ba9397452dd2552e9
Yellow-backed Oriole	en	c64eb60b891259d56c5c2c185dfc2631
Audubon's Oriole	en	5814034f219adaa0746d5fe551e587bb
Jamaican Oriole	en	6e1f4abde01c9cb292dfbba588b4ec91
Orange Oriole	en	bf5165ce70e0fc2ba4acdfe4bd1cc5fd
Altamira Oriole	en	ee8a4a15c521be3948da7ed2e8e9459b
Yellow Oriole	en	152d596a82ace9fff6ce33905a1b9207
Bullock's Oriole	en	0d484bfc05639ec83f04099b024b3023
Streak-backed Oriole	en	60905bd01b0723534b833093b3d16e8e
Black-backed Oriole	en	e0a05358722cd09b8dd774cadc5391ab
Baltimore Oriole	en	d1f0caa4e7dd984e6cb473d0f822b9f3
Yellow-tailed Oriole	en	6b4cbd5dee07961f26b26a695f2775e5
Spot-breasted Oriole	en	eb7fb7b62469dbb519110e355d362719
White-edged Oriole	en	8dfda8c1f74d6bc4f1f1816dfde70513
Campo Troupial	en	ac4f1e7ddada6d0f562244761b87ec80
Venezuelan Troupial	en	451f2c944ecc62d3c876d3bfe887dba5
Orange-backed Troupial	en	327487960a52bb6c7ea07bf55ff1b22a
Bar-winged Oriole	en	9a41b6b1036eb283e434bce1f82f338f
Black-vented Oriole	en	c1989d99cee4a9e0e3947ec34913346c
Hooded Oriole	en	7d81d564e504f1f6d66cb8bc68a31fd9
Black-cowled Oriole	en	95f97d628d5f147d780e995d253a9d6f
Orchard Oriole	en	e5d13916962440bf2d91ae24d87c51dc
Ochre Oriole	en	ecec983cfa6a4f324815d3706821a491
Cuban Oriole	en	e1f6bf3baa196118ad8ce7a3aa7e45f9
Bahama Oriole	en	a674fad65962e0280bc51d89f34f75d4
Martinique Oriole	en	0f69e736c281f3cb1d2753c2081f8130
Puerto Rican Oriole	en	06d19b8ae5c2b93db59ded89c7bba96b
Montserrat Oriole	en	865517a39596ee3f0141c0b39428e401
St. Lucia Oriole	en	ef297a61b8368bbb99510ab0fb47367f
Hispaniolan Oriole	en	fe1b5ccfd8392ee0240594f8e0392e2d
Orange-crowned Oriole	en	96eb6006f53fb191c33ac3c80f9d53ad
Variable Oriole	en	caec88494d54c235122042aef459495b
Epaulet Oriole	en	8ba4270b2337bbe1c20670acd9e4f6bb
Jamaican Blackbird	en	7a9759bf94f8978f5543a4ce0c224d31
Yellow-shouldered Blackbird	en	9843ca2583b7b6419cb3b4150ebc34d7
Tawny-shouldered Blackbird	en	19b3a0171bf69ee28d5a213a4ea98a5e
Tricolored Blackbird	en	99288c3acbf4362a7133beda87744eb1
Red-winged Blackbird	en	9dde09552512e6f31fe5c26a72aa44af
Red-shouldered Blackbird	en	bce10029212009086f682293c3c2cf88
Screaming Cowbird	en	1557c82c74630a8a27a4222d18c3fb88
Giant Cowbird	en	d54f15f74aebac6409a3a5a697e27161
Shiny Cowbird	en	8cb535c72d616d20bce5bc64eb560046
Bronzed Cowbird	en	46774a5941394f21159ce6929d42e4e5
Bronze-brown Cowbird	en	9d393b4f7fb09a84fe8cd697c33f3444
Brown-headed Cowbird	en	026a97a7710b26ac8cfa15eb26521ff8
Scrub Blackbird	en	06883934dea9bec8195f9ab81c310e00
Melodious Blackbird	en	2aba558ca8b205b3c652b894f8cb8683
Cuban Blackbird	en	915cf3965112feaa427a9b344ccf8b0f
Rusty Blackbird	en	1645ae916b6d967395f5fe437cbaefc3
Brewer's Blackbird	en	bc142feab8e00305c8bb2b61a14853c6
Common Grackle	en	648837f5de1d1b4770fe8b8c98318f7d
Nicaraguan Grackle	en	6e5104b40dcf42e191e7a7c65a6c6aae
Carib Grackle	en	a46d0dae0fbfd65b3b21d9aaf43b6275
Greater Antillean Grackle	en	f4b27327bcecbfab8be4fffc518eaa64
Boat-tailed Grackle	en	728bac780ad90d995ca2f791b7922251
Great-tailed Grackle	en	25d688e55cfe9e124ce7829102d912a2
Slender-billed Grackle	en	94dbeea64e6b86d46b3200fe6ae4e91e
Red-bellied Grackle	en	be7694719250d0831d0e137e3006b8ea
Velvet-fronted Grackle	en	4e6d106b67586137bba11f84d34d52a1
Oriole Blackbird	en	944fd3fe836d8beeefbcc7f4cb818ba1
Colombian Mountain Grackle	en	409f51ad1d8c7675f7ba8cad6af3a2be
Golden-tufted Mountain Grackle	en	f28d6b96a6c35739263bd8b7d4569d98
Austral Blackbird	en	1719ba273db190bbe1b06eedd5881a24
Scarlet-headed Blackbird	en	36fdf383b37fdd692861b9a213adb893
Forbes's Blackbird	en	2b996380d423bbbfa80978b6aa895d5c
Chopi Blackbird	en	db49b85a9307c17e2a427630e1bb20cf
Bolivian Blackbird	en	2f06ad039b318989498c550703545005
Greyish Baywing	en	52703d69534d67a0237290d53df26d89
Pale Baywing	en	5dabba867efc3026738352754a6d42e0
Yellow-winged Blackbird	en	1d8b4ef17a938c75c32eec8a1895d277
Pale-eyed Blackbird	en	96ddb84bffea1f525daaaa8b1b60ba42
Unicolored Blackbird	en	78b01d0a35e6afdbbbaf95d273b30b65
Chestnut-capped Blackbird	en	e84a27606d442d293f71dc1a8a57070f
Yellow-hooded Blackbird	en	c17207c0527bcde562f1b3373ab73f53
Saffron-cowled Blackbird	en	3afa41cfc8c1e45dda28addf694d8192
Brown-and-yellow Marshbird	en	84fa46b6c5f4b998846179db46fdbab0
Yellow-rumped Marshbird	en	831dbafc56f4d67136f2801aa2c8c34f
Bananaquit	en	4fe690964f8783b3003ca7705260a65a
Bananaquit	en	9ee09273154c2e11a1fb6670d6332c42
Buntings, New World Sparrows and allies	en	08597c5313971daa9c0b9a033889286c
Crested Bunting	en	51c9a626569463d043f7598d26a4dde0
Slaty Bunting	en	a9f6c1bcdc38afd0788020a2e5393012
Corn Bunting	en	4179dd4468574d2660fe808a63d35479
Yellowhammer	en	1915c5bf49eb809f49ba9fe49334fa81
Pine Bunting	en	93b7c009aee0157f29e65ae7530cd196
Rock Bunting	en	421216ef13625c8f67484ec644fafe8a
Godlewski's Bunting	en	a4d67cf93bf7bd0b2327ba116999e8e7
Meadow Bunting	en	ec34e208f4786d8527b7c5e05c1f575d
White-capped Bunting	en	7d30380c7796bdbdac1796f92cecda73
Jankowski's Bunting	en	c368168a8a53450d536c1b122bf92155
Grey-necked Bunting	en	9ee6f8e204feb2827533b7195053b173
Cinereous Bunting	en	1ab85dc5840feae4c4ab6162ae413b9a
Ortolan Bunting	en	73cd13d0adf77b77923b3b71be944a26
Cretzschmar's Bunting	en	fd1bd8fb350493a6b2b4dfc624a3a2e1
Cirl Bunting	en	b80d9d8a5a7b1e9d22c1e8c4d9ac6949
Striolated Bunting	en	5e6695c2f9b4dd419b63803b223caaf4
House Bunting	en	374e64ebd0d9816c41a33d127b36c528
Lark-like Bunting	en	3312abb381c80e0410d591d6b8bf5096
Cinnamon-breasted Bunting	en	52ea19c8c20c3bace342d7940093c588
Gosling's Bunting	en	6a1204c360b2780aeef6bf2fcadea981
Socotra Bunting	en	ecb959f7bda4aba4e7f344e42b6ff875
Cape Bunting	en	2e3edc8f744430df7e7d69fc72d09435
Vincent's Bunting	en	58e10005b88e65ed2c883f09962d74b5
Tristram's Bunting	en	f7e3404c6d548d268259fa9440c212a2
Chestnut-eared Bunting	en	62072dbb88ae1dd845c7f73eabfefad1
Little Bunting	en	5a83dfa2f0f4a84c06829ae596f5152c
Yellow-browed Bunting	en	b3b31e6b864bcf742e0a326115a76805
Rustic Bunting	en	837558116cf66de3be8459aafef0a928
Yellow-throated Bunting	en	d2cb0e2cf444c3fbaea36fbfcabe7663
Yellow-breasted Bunting	en	2333efc619ab983e8d14641115340cb1
Somali Bunting	en	7b300840eadc5c95860b5a6e5b45c964
Golden-breasted Bunting	en	1e5d032e5700eff3782c8826402f6e3b
Brown-rumped Bunting	en	95cb700ce0936a0893f61197a0e0a6e2
Cabanis's Bunting	en	0f91f5ac3446444829501ed68854451d
Chestnut Bunting	en	f2c44a4ac3be7c7ae9572ef5dad9b92f
Tibetan Bunting	en	3180fb0e9a4d7007d23347bbd89288d8
Black-headed Bunting	en	114b5e550ccd9d5b041947463480af55
Red-headed Bunting	en	7358a0765e7ecc64dded4493f54b9262
Yellow Bunting	en	5099dd40b949b65d043613d3d384863a
Black-faced Bunting	en	6c072be26cd8b1e20192df31204b70cb
Grey Bunting	en	533646bb3cd33ed537fcb168d2ff1501
Pallas's Reed Bunting	en	6ead2f183eccc5aa69814b794309adb6
Japanese Reed Bunting	en	525305429bf021957478253d91973d94
Common Reed Bunting	en	e5970e51f11749d0efd94c0626918cf8
Lark Bunting	en	78f78efded6682a162e2b11dc9087149
Red Fox Sparrow	en	801c25af5a103293bbc098b96ff64977
Sooty Fox Sparrow	en	4fd4f224e3b09ee9300892d6cb47c6fb
Slate-colored Fox Sparrow	en	d93c8043b88fe66f9205e1e646a361e1
Thick-billed Fox Sparrow	en	fc5314b505bf8a4aa168e79157397e34
Song Sparrow	en	e38ad7f92ec7d1e0ae25b8d2ec977842
Lincoln's Sparrow	en	e15daced2c9db9a5107ca4e7edf79ef5
Swamp Sparrow	en	465224f2932504893cf73092cbb53bfe
Rufous-collared Sparrow	en	5a9eb90460c26a4162065a2896c33c04
Harris's Sparrow	en	0ae6d44117f6241b958e3ef695a30888
White-crowned Sparrow	en	3c4b9b09a4369e83a1d2b988894382c4
White-throated Sparrow	en	68a66e5d3c49e3c7fe9d3d2573fb2cbd
Golden-crowned Sparrow	en	e9092e5978a17fb28cb2cb9e964f7bcf
Volcano Junco	en	25696e58d7dffe65f1284d58e38246f7
Dark-eyed Junco	en	64a21beee54cb540e842a99370f5c2bd
Guadalupe Junco	en	de9914cb4cc59e2f3ac8170f8a7db42b
Yellow-eyed Junco	en	54ca7732155ddb905f17076f85101c75
Savannah Sparrow	en	3c3aacd4ef7fbdc4e54e3d933f89fecf
Seaside Sparrow	en	6bc2df1f61e7d327f51a7939c42a4879
Nelson's Sparrow	en	f2937ef73a23ca34cf175e630892aa3e
Saltmarsh Sparrow	en	2b172a8d90292a9b7795bba8e6f33440
Le Conte's Sparrow	en	5097836b2696226bd8e14ea1e771cc3e
Baird's Sparrow	en	42ce62a3b44f296be981532e82ecae87
Henslow's Sparrow	en	a2e51eb8be60044d467a71e88fcd8fa5
Grasshopper Sparrow	en	3ee32e85c51e7eba4b5f3abf22642a1a
Grassland Sparrow	en	16e187b6ccd05a579f1d0dfb049b68f3
Yellow-browed Sparrow	en	d853483e2d9ccf7e27c02b3ee460a8e7
Sierra Madre Sparrow	en	8a82a5a44f6aa17df5a04a6dbdfa91ab
American Tree Sparrow	en	fe356fac0d901d05b78ecc3ddf9136bb
Chipping Sparrow	en	445f4aefd5c4ae2e31b23392fdc8a928
Field Sparrow	en	e94c4da68c246b16728234bfa1f3d2f3
Worthen's Sparrow	en	2a508a3814c65172269e1123c8dfb218
Black-chinned Sparrow	en	e6a4b56a18b71d436539cf0753d24e72
Clay-colored Sparrow	en	d7e459bc8a2ac2054caa5789e6ea9bfb
Brewer's Sparrow	en	c68f8cb2c0322657e0f12b622bd78c41
Vesper Sparrow	en	952c98fae609712e04c64077c0ded44f
Lark Sparrow	en	40c1c98ff67d8ceb86cc27ca88468ae6
Five-striped Sparrow	en	db4a8638cdb485a35c925a36c2a6940d
Black-throated Sparrow	en	4f473da143d81e2f09569ecdc866db15
Sagebrush Sparrow	en	1c12d1ce5483844f75921be637bfed01
Bell's Sparrow	en	8559cb193f96de2a79caeb55e07f3c90
Tumbes Sparrow	en	43f575f4d7ad0c9ebed2df2579afe77c
Stripe-capped Sparrow	en	07256b10f56c995c3cee8073d950cf1f
Stripe-headed Sparrow	en	4583aa407ce03e1c009b6e9da44bc14b
Black-chested Sparrow	en	4b5962bdb43ba6d2c2754e93cf704a9d
Bridled Sparrow	en	97160460d362381e32234c3e7718fa76
Cinnamon-tailed Sparrow	en	1e08464a5627ef8a41134d20cfba2736
Rufous-winged Sparrow	en	0e1470c827d10d3f98d5b56af149008a
Cassin's Sparrow	en	9699db87cc0601fde2ff5cfb773c9b09
Bachman's Sparrow	en	3420fd051845c31b14caad951ebb4c52
Botteri's Sparrow	en	4f93e011330cdee2408aee0f94f4e30a
Rufous-crowned Sparrow	en	136b9e7ebfba1456106e0ac9c431ecff
Rusty Sparrow	en	5667b6d34c121fd0ca999ba7616307e2
Oaxaca Sparrow	en	53721e4539052c33fbc468387676086f
Zapata Sparrow	en	4aeb5f73a81327b73c7ca1cbb5666d7b
Striped Sparrow	en	5121201573383dc32867836cb4d5fe5f
Blue Finch	en	daadccf3936573fbeb9263d98b9ab127
Green-tailed Towhee	en	5ddee520c2295b52be7bc4fa13783838
Collared Towhee	en	91fbf819417dcae801d2e94db9360c59
Spotted Towhee	en	4cf62a488d21f24f8eda55efc3e909f3
Eastern Towhee	en	a1f982d612c75282eea0f661dae0904f
Bermuda Towhee	en	8b0e8a8ce4f9cd699dbf778aab9fff0d
White-throated Towhee	en	f2b77138bd8f7116b558205d7b7c2bac
Canyon Towhee	en	7350ec5dae79f2b0c15a0a3886e9c27b
California Towhee	en	abe798d0c01651d545ce1bf97ce80cd4
Abert's Towhee	en	da4cb84d70dde07e694d3a3f29a155c6
Rusty-crowned Ground Sparrow	en	1105adb9b0cd923796c90f178cb52892
Prevost's Ground Sparrow	en	88905bb442fb36ed20394f3e7b603953
Cabanis's Ground Sparrow	en	f3d78afd2890882f61da59887f16f626
White-eared Ground Sparrow	en	fc8959550ef7131aa2635c6e9539b0ea
Olive Sparrow	en	f64ff8c5a25e60ab30072344fa1e83ae
Tocuyo Sparrow	en	b974753b69519af28f9ce1aace72632d
Green-backed Sparrow	en	ca3c53aa51fd6ece72745d7645a5add2
Black-striped Sparrow	en	dbb1421ad06e528ab11663c17af0e881
Pectoral Sparrow	en	cdd6bc76b1379925df2b2094485c9556
Half-collared Sparrow	en	371c3d56861c6990be7530a7afaa955f
Sao Francisco Sparrow	en	0ad3ecc0c87573e8b24c6e8cd4c4301b
Saffron-billed Sparrow	en	329fd5acfb14e753dd577216edd5092c
Orange-billed Sparrow	en	fa5790532abe870face087d7125a0e59
Golden-winged Sparrow	en	3dc8a975137c4c719538799324e0c995
Black-capped Sparrow	en	604db0d2303834860f8b9c4ab2f26815
Chestnut-capped Brushfinch	en	24dcced9060845a8c4bb46f6d4250028
Green-striped Brushfinch	en	780ce318a62405e6baf26b311bf1739a
Black-headed Brushfinch	en	58a3a75d956f9cad33833202c333bdbe
Costa Rican Brushfinch	en	0bbabac76d3017c28f067c1a3bbbd5f8
White-browed Brushfinch	en	3d8dd384f6be9c8477e687b86965e091
Sierra Nevada Brushfinch	en	7dd72323dac50f3e8fa0478cd1f685f8
Perija Brushfinch	en	3c3f977facc49e0a58f5ec4abab2588c
Grey-browed Brushfinch	en	0e7932da18c6357f3c2fc2486d0e9399
Caracas Brushfinch	en	2249baea89e3b2da10201ec835a3921b
Paria Brushfinch	en	33f436fe2a6007266dcfb899c5710171
Sooty-faced Finch	en	77dc5145689e0610dbc17d9a304f8326
Olive Finch	en	f5ca2b93e3d14d3f04db5c1bd0a14deb
Large-footed Finch	en	ec51d6ac12c62e280dada8659a2c4259
Rufous-capped Brushfinch	en	94f14f13984994d6e35e500665f88ecf
Moustached Brushfinch	en	3b3c29b6cfe143b0e04fbafc56bba046
Merida Brushfinch	en	cbb755f13658cb366332e4995c282546
Ochre-breasted Brushfinch	en	c7dc250de1a87a8c99d8501b264e3b5b
Tepui Brushfinch	en	e7d9eb9c885c984d530eb2114102f946
White-naped Brushfinch	en	735b824125d97f263a2ecda72b0de90e
Santa Marta Brushfinch	en	b9a1ce0b448665c9070f4df4fa801ad9
Pale-naped Brushfinch	en	d911a01c32405c9fe46d0f4358ff5b95
Yellow-headed Brushfinch	en	c699bc50f83de2263b5c530df818865a
Dusky-headed Brushfinch	en	9548faf4e7df3236e05d64a992afecc3
Choco Brushfinch	en	b0a921c1c107dd77d54d242165429474
Tricolored Brushfinch	en	9e8a901edaf84ae949a4b72279643554
White-rimmed Brushfinch	en	5516dbb332f548cf3baef8bf0df3df55
Yellow-breasted Brushfinch	en	69f3990d2a46d0c2d745bec2e61b8b68
Black-fronted Brushfinch	en	90b853d213362225c46b6d5085f60625
Antioquia Brushfinch	en	f2976b148fa4bc6a924a1deb626454b4
Rufous-eared Brushfinch	en	d24f2e96f3252b007fe8ba8fc62b40f2
Apurimac Brushfinch	en	5cccbaece6a09c2278f73301eb2df1c7
Black-spectacled Brushfinch	en	e57a33fe7e40e28816fcafd118131412
Slaty Brushfinch	en	a99aa492ceb9f6ef5358e0fed767513e
White-winged Brushfinch	en	84c64c48253a04d1a5bcdf96ccb06ad6
White-headed Brushfinch	en	05096c22ce2907eefafefc0784b1f5a8
Pale-headed Brushfinch	en	7cb6b1040b05615d142d985c3eadc20a
Bay-crowned Brushfinch	en	596f05ef9d5a92102f531743a3aa726e
Rusty-bellied Brushfinch	en	9ed195ffb5e397a497bb83efc281f785
Cuzco Brushfinch	en	9879e3c28a94a32e105f46db4d719962
Vilcabamba Brushfinch	en	3dca1d64857e3754325f2624366119ca
Grey-eared Brushfinch	en	fd59d497eaba9fb9cff1b9b986ff38a0
Bolivian Brushfinch	en	adf7729be18bb503818320b8fd188757
Fulvous-headed Brushfinch	en	c7ada97e6a9d879ffd2472f6eb2028e5
Yellow-striped Brushfinch	en	f9195743af17de7bd6e86d6cb4f8d713
Yellow-thighed Finch	en	7a6b9deb4223045abedeb587a1fd7cea
Yellow-green Finch	en	05d0f4fd67ca8d185bbc6fa45845f721
Yellow Cardinal	en	435d6893da074f2d72eb416a293f6f87
Common Bush Tanager	en	6c8baf9c39b93df4eb66706857abcbd1
Tacarcuna Bush Tanager	en	641fb0459c21a69e4b1a6229b42c900c
Pirre Bush Tanager	en	0585d0d8e07e85882d21520364f96abf
Dusky Bush Tanager	en	f0408a3165d60adfd811d3f5011bcff9
Sooty-capped Bush Tanager	en	918cfefc023cd4014716a69589858d1f
Yellow-whiskered Bush Tanager	en	15690f65f48deae43ae4a917b4c07157
Yellow-throated Bush Tanager	en	782f59a519fc20a382e8ebdc7d98d3bd
Yellow-green Bush Tanager	en	9a6628acdf404ff2e6669758d9505d6b
Ashy-throated Bush Tanager	en	50c8cf2574f3c700705310e6eff296bf
Tanagers and allies	en	e794d38c0031fd2a934ed4db678e2f12
Brown Tanager	en	68785bcc429cbbc0076325bbfe87ced0
Red-crested Cardinal	en	b165bc7dda881af3f2168812ac823200
Red-cowled Cardinal	en	c4c537231e5e0f3c8a6b601f548cca47
Red-capped Cardinal	en	3767c8da153678d9d02964c7009d4eb6
Masked Cardinal	en	ff70dd8f62ce146212ae7115effa1de3
Crimson-fronted Cardinal	en	fec8b115686e656e9351c3822cffae9a
Yellow-billed Cardinal	en	aee9a25d4eebd4fd77822b499ca3e005
Cinnamon Tanager	en	c0c8d285eb4497264219e187f6e737cc
Black-faced Tanager	en	f5025633dc6987c1bb5b020727dfaf99
Magpie Tanager	en	b5336dea9aada4a4cec0a25a1fbf861b
Black-and-white Tanager	en	5d8af3459b69b08db23a5dfee4c90efd
Cone-billed Tanager	en	aca6b67b459f58d9eecb399516e26a33
Red-billed Pied Tanager	en	0efbe81439c389ece8cf98385af6f271
Scarlet-throated Tanager	en	34a0933ca9c54b5a8464c584064f3cad
White-capped Tanager	en	03ba70f3f8a7bfe3b74435f8e8651deb
Hooded Tanager	en	18abd9a5f7d18c8c4872fb6366160b79
Cherry-throated Tanager	en	b05c43a56fd87460a7fc824ce6ca64a2
Rufous-crested Tanager	en	68ed905f8d01f9b91c32cdb3d7a560a1
Slaty Tanager	en	1b48683be2ff94e05ec99a75f51dbde2
Dusky-faced Tanager	en	e8f9d6b60fd89b911d4b5dc0a95d4dc7
