id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1222684	1222684	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484371	1222684	1213021	Entisberus gibbus	Zheng, L.Y. & H.G. Zou. 1981. Lygaeidae. In: A Handbook for the determination of the Chinese Hemiptera-Heteroptera , pp. 564-572, 589-612. T.Y. Hsiao (edit.). Science Press. Peking.[Chapters indexed separately]. Lygaeidae. In: A Handbook for the determination of the Chinese Hemiptera-Heteroptera , pp.	Animalia	species	Zheng & Zou, 1981	ICZN	valid			2016-11-08T15:21:00
1222685	1222685	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484467	1212789	1212764	Davidedoviellaxis	Brailovsky, H. 1983. Note. Folia Entomol. Mexicana No.	Animalia	genus	Brailovsky, 1983	ICZN	junior synonym			2016-11-08T15:21:00
1222698	1222698	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484231	1222698	1213098	Ischnocoris bureschi	Josifov, M. 1976. Eine neue Lygaeidae-Art (Heteroptera) aus der Balkanhalbinsel. Act. Zool. Bulgarica	Animalia	species	Josifov, 1976	ICZN	valid			2016-11-08T15:21:00
1222699	1222699	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484230	1222699	1213098	Ischnocoris claripes	Muminov, N.N. 1967. Ischnocoris claripes new species Heteroptera Lygaeidae. Dokl. Acad. Nauk Tadzikistan USSR	Animalia	species	Muminov, 1967	ICZN	valid			2016-11-08T15:21:00
1222700	1222700	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484223	1222700	1213122	Kanigara flavoscuta	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222701	1222701	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484222	1222701	1213122	Kanigara fumosa	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222702	1222702	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484221	1222702	1213122	Kanigara fusca	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222703	1222703	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484220	1222703	1213122	Kanigara oculata	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222704	1222704	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484219	1222704	1213122	Kanigara punctata	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222705	1222705	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484218	1222705	1213122	Kanigara tuberculata	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222706	1222706	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484217	1222706	1213122	Kanigara virtuosa	Scudder, G.G.E. 1969. The World Rhyparochrominae (Hem. Lyg.) VII. New species of Kanigara Distant. Pacif. Insects.	Animalia	species	Scudder, 1969	ICZN	valid			2016-11-08T15:21:00
1222707	1222707	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484352	1222707	1213025	Lamproplax majuscula	Kerzhner, I.M. 1977. New and little-known species of Heteroptera from the far east of the USSR. Trudy Zool. Inst. Akad. Nauk SSR	Animalia	species	Kerzhner, 1977	ICZN	valid			2016-11-08T15:21:00
1222708	1222708	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484351	1222708	1213025	Lamproplax unispina	Kerzhner, I.M. 1977. New and little-known species of Heteroptera from the far east of the USSR. Trudy Zool. Inst. Akad. Nauk SSR	Animalia	species	Kerzhner, 1977	ICZN	valid			2016-11-08T15:21:00
1222709	1222709	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484408	1222709	1212940	Lemnius monteithi	Woodward, T.E. & M.B. Malipatil. 1987. The occurrence of Lemnius Distant (Hemiptera: Lygaeidae) in Australia, with descriptions of two new species. The Beagle, Records N. Terr. Mus. Arts and Sci.	Animalia	species	Woodward & Malipatil, 1987	ICZN	valid			2016-11-08T15:21:00
1222710	1222710	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484407	1222710	1212940	Lemnius terraereginae	Woodward, T.E. & M.B. Malipatil. 1987. The occurrence of Lemnius Distant (Hemiptera: Lygaeidae) in Australia, with descriptions of two new species. The Beagle, Records N. Terr. Mus. Arts and Sci.	Animalia	species	Woodward & Malipatil, 1987	ICZN	valid			2016-11-08T15:21:00
1222711	1222711	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484204	1222711	1213126	Mizaldus carvalhoi	Slater, J.A. 1995. New genera and species of Rhyparochrominae from West Africa (Hemiptera: Lygaeidae) descrived in honor of J.C.M. Carvalho. Proc. Entomol. Soc. Washington 422-3	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:21:00
1222712	1222712	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484203	1222712	1213126	Mizaldus lestoni	Slater, J.A. 1995. New genera and species of Rhyparochrominae from West Africa (Hemiptera: Lygaeidae) descrived in honor of J.C.M. Carvalho. Proc. Entomol. Soc. Washington 422-3	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:21:00
1222713	1222713	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484202	1222713	1213126	Mizaldus linnavuorii	Slater, J.A. 1995. New genera and species of Rhyparochrominae from West Africa (Hemiptera: Lygaeidae) descrived in honor of J.C.M. Carvalho. Proc. Entomol. Soc. Washington 422-3	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:21:00
1222714	1222714	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484201	1222714	1213126	Mizaldus sinuaticollis	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222715	1222715	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484200	1222715	1213126	Mizaldus tenuis	Slater, J.A. 1995. New genera and species of Rhyparochrominae from West Africa (Hemiptera: Lygaeidae) descrived in honor of J.C.M. Carvalho. Proc. Entomol. Soc. Washington 422-3	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:21:00
1222716	1222716	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484340	1222716	1213044	Salaciola acuminata	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222717	1222717	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484339	1222717	1213044	Salaciola acutangula	Slater, J.A. 1994. A new species of Salaciola Bergroth (Hemiptera: Lygaeidae) from Madagascar, with distribution records of previously described species. African Entomol.	Animalia	species	Slater, 1994	ICZN	valid			2016-11-08T15:21:00
1222718	1222718	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484338	1222718	1213044	Salaciola alomaensis	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222719	1222719	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484337	1222719	1213044	Salaciola caliginosa	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222720	1222720	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484336	1222720	1213044	Salaciola carayoni	Slater, J.A. 1986. New species of Salaciola from tropical Africa (Hemiptera, Lygaeidae). Ann. Soc. Entomol. Fr. (N.S.)	Animalia	species	Slater, 1986	ICZN	valid			2016-11-08T15:21:00
1222721	1222721	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484335	1222721	1213044	Salaciola conica	Slater, J.A. 1986. New species of Salaciola from tropical Africa (Hemiptera, Lygaeidae). Ann. Soc. Entomol. Fr. (N.S.)	Animalia	species	Slater, 1986	ICZN	valid			2016-11-08T15:21:00
1222722	1222722	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484334	1222722	1213044	Salaciola dolichocephala	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222723	1222723	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484333	1222723	1213044	Salaciola gracilis	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222724	1222724	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484332	1222724	1213044	Salaciola intermedia	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222725	1222725	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484331	1222725	1213044	Salaciola linnavuorii	Slater, J.A. 1986. New species of Salaciola from tropical Africa (Hemiptera, Lygaeidae). Ann. Soc. Entomol. Fr. (N.S.)	Animalia	species	Slater, 1986	ICZN	valid			2016-11-08T15:21:00
1222726	1222726	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484330	1222726	1213044	Salaciola parvioculata	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222727	1222727	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484329	1222727	1213044	Salaciola pilicornis	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222728	1222728	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484328	1222728	1213044	Salaciola pusilla	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222729	1222729	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484327	1222729	1213044	Salaciola raija	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222730	1222730	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484326	1222730	1213044	Salaciola scudderi	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222731	1222731	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484325	1222731	1213044	Salaciola signaticornis	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222732	1222732	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484324	1222732	1213044	Salaciola stigmatocrois	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222733	1222733	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484323	1222733	1213044	Salaciola stylata	Slater, J.A. 1986. New species of Salaciola from tropical Africa (Hemiptera, Lygaeidae). Ann. Soc. Entomol. Fr. (N.S.)	Animalia	species	Slater, 1986	ICZN	valid			2016-11-08T15:21:00
1222734	1222734	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484322	1222734	1213044	Salaciola tersa	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222735	1222735	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484321	1222735	1213044	Salaciola tessellata	Slater, J.A. 1989. A Revision of the genus Salaciola Bergroth with the decription of eleven new species (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222736	1222736	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484342	1213045	1213044	Salaciola montana	Scudder, G.G.E. 1962. Results scientifiques des missions zoologiques de L'I.R.S.A.C. en Afrique orientale (P. Basilewsky et N. Leleup, 1957) LXXXIII.- Hemiptera Lygaeidae. Mus. Roy. Afr. Centr. Sci. Zool. N.	Animalia	species	Scudder, 1962	ICZN	junior synonym			2016-11-08T15:21:00
1222737	1222737	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489204	1222737	1208528	Blissus arenarius arenarius	Barber. 1918.	Animalia	subspecies	Barber, 1918	ICZN	valid			2016-11-18T06:57:00
1222738	1222738	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489203	1222738	1208528	Blissus arenarius maritimus	Leonard, D.E. 1966. Biosystematics of the leucopterus complex of the genus Blissus (Het.: Lyg.). Bull. Conn. Agr. Exp. Sta.	Animalia	subspecies	Leonard, 1966	ICZN	valid			2016-11-18T06:58:00
1222739	1222739	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489154	1222739	1208503	Blissus antillus	Leonard, D.E. 1968. Three new species of Blissus from the Antilles (Het. Lyg.). Proc. Entomol. Soc. Washington	Animalia	species	Leonard, 1968	ICZN	valid			2016-11-08T15:21:00
1222740	1222740	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489153	1222740	1208503	Blissus barberi	Leonard, D.E. 1968. A revision of the genus Blissus (Het. Lyg.) in eastern North America. Ann. Entomol. Soc. Amer.	Animalia	species	Leonard, 1968	ICZN	valid			2016-11-18T06:58:00
1222741	1222741	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489152	1222741	1208503	Blissus canadensis	Leonard, D.E. 1970. A new North American species of Blissus (Heteroptera: Lygaeidae). Canad. Entomol.	Animalia	species	Leonard, 1970	ICZN	valid			2016-11-18T06:59:00
1222742	1222742	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489151	1222742	1208503	Blissus planus	Leonard, D.E. 1968. Three new species of Blissus from the Antilles (Het. Lyg.). Proc. Entomol. Soc. Washington	Animalia	species	Leonard, 1968	ICZN	valid			2016-11-08T15:21:00
1222743	1222743	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489150	1222743	1208503	Blissus slateri	Leonard, D.E. 1968. Three new species of Blissus from the Antilles (Het. Lyg.). Proc. Entomol. Soc. Washington	Animalia	species	Leonard, 1968	ICZN	valid			2016-11-08T15:21:00
1222744	1222744	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489149	1222744	1208503	Blissus sweeti	Leonard, D.E. 1968. A revision of the genus Blissus (Het. Lyg.) in eastern North America. Ann. Entomol. Soc. Amer.	Animalia	species	Leonard, 1968	ICZN	valid			2016-11-18T07:06:00
1222749	1222749	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489390	1222749	1208386	Cavelerius antennatus	Slater, J.A. & Miyamoto. 1963. A revision of the sugar cane bugs of the genus Cavelerius (Lygaeidae: Blissinae). Mushi	Animalia	species	Slater & Miyamoto, 1963	ICZN	valid			2016-11-08T15:21:00
1222750	1222750	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489389	1222750	1208386	Cavelerius minor	Slater, J.A. & Miyamoto. 1963. A revision of the sugar cane bugs of the genus Cavelerius (Lygaeidae: Blissinae). Mushi	Animalia	species	Slater & Miyamoto, 1963	ICZN	valid			2016-11-08T15:21:00
1222751	1222751	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489388	1222751	1208386	Cavelerius mishmiensis	Slater, J.A. & Miyamoto. 1963. A revision of the sugar cane bugs of the genus Cavelerius (Lygaeidae: Blissinae). Mushi	Animalia	species	Slater & Miyamoto, 1963	ICZN	valid			2016-11-08T15:21:00
1222752	1222752	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489387	1222752	1208386	Cavelerius nigrolimbatus	Slater, J.A. & Miyamoto. 1963. A revision of the sugar cane bugs of the genus Cavelerius (Lygaeidae: Blissinae). Mushi	Animalia	species	Slater & Miyamoto, 1963	ICZN	valid			2016-11-08T15:21:00
1222753	1222753	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489386	1222753	1208386	Cavelerius obscuratus	Slater, J.A. & Miyamoto. 1963. A revision of the sugar cane bugs of the genus Cavelerius (Lygaeidae: Blissinae). Mushi	Animalia	species	Slater & Miyamoto, 1963	ICZN	valid			2016-11-08T15:21:00
1222754	1222754	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489385	1222754	1208386	Cavelerius sweeti	Slater, J.A. & Miyamoto. 1963. A revision of the sugar cane bugs of the genus Cavelerius (Lygaeidae: Blissinae). Mushi	Animalia	species	Slater & Miyamoto, 1963	ICZN	valid			2016-11-08T15:21:00
1222756	1222756	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489111	1222756	1208601	Chelochirus confertus	Slater, J.A. & I. Ahmad. 1965. A review of the genus Chelochirus with the descriptions of two new species. (Hemiptera: Blissinae). Pacif. Insects.	Animalia	species	Slater & Ahmad, 1965	ICZN	valid			2016-11-08T15:21:00
1222757	1222757	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489110	1222757	1208601	Chelochirus perkimeroides	Slater, J.A. & I. Ahmad. 1965. A review of the genus Chelochirus with the descriptions of two new species. (Hemiptera: Blissinae). Pacif. Insects.	Animalia	species	Slater & Ahmad, 1965	ICZN	valid			2016-11-08T15:21:00
1222758	1222758	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489137	1222758	1208592	Dentisblissus corniger	Slater, J.A. 1968. A contribution to the systematics of Oriental and Australian Blissinae (Hem. Lyg.). Pacif. Insects.	Animalia	species	Slater, 1968	ICZN	valid			2016-11-08T15:21:00
1222759	1222759	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489136	1222759	1208592	Dentisblissus umbrosus	Slater, J.A. 1968. A contribution to the systematics of Oriental and Australian Blissinae (Hem. Lyg.). Pacif. Insects.	Animalia	species	Slater, 1968	ICZN	valid			2016-11-08T15:21:00
1222761	1222761	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489633	1208196	1208192	Ischnodemus stapsylinus	Jakovlev, B.E. 1874. Hemiptera-Heteroptera Astrachanskago Chraia. Bull. Soc. Nat. Moscou	Animalia	species	Jakovlev, 1874	ICZN	junior synonym			2016-11-08T15:21:00
1222768	1222768	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:485156	1222768	1212173	Oedancala cladiumicola	Baranowski, R.M. & J.A. Slater. 1989. Utilization of Grasses as Host Plants by a species of Oedancala (Hemiptera: Lygaeidae) with Description of a new species from Florida and the West Indies. Fla. Entomol.	Animalia	species	Baranowski & Slater, 1989	ICZN	valid			2016-11-08T15:21:00
1222769	1222769	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:485155	1222769	1212173	Oedancala scutellata	Baranowski, R.M. & J.A. Slater. 1982. The Pachygronthinae (Hemiptera: Lygaeidae) of Trinidad with the description of a new species and notes on other sedge feeding lygaeids. Fla. Entomol.	Animalia	species	Baranowski & Slater, 1982	ICZN	valid			2016-11-08T15:21:00
1222770	1222770	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484273	1222770	1213046	Scolopostethus afropunctulatus	Scudder, G.G.E. 1962. Results scientifiques des missions zoologiques de L'I.R.S.A.C. en Afrique orientale (P. Basilewsky et N. Leleup, 1957) LXXXIII.- Hemiptera Lygaeidae. Mus. Roy. Afr. Centr. Sci. Zool. N.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:21:00
1222771	1222771	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484272	1222771	1213046	Scolopostethus chinensis	Zheng, L.Y. & H.G. Zou. 1981. Hemiptera: Lygaeidae. Insects of Tibet 1: 145-164. In: Zhongguo Kexueyuan Qingzang Gaoyuan Zonghe Kexue Kaocha Dui [The Series of the Comprehensive Scientific Expedition t the Qinghai-Xizang Plateua] Xizang kunchong [Insects of Xizang=Tibet] Vol. l. Scien. Hemiptera: Lygaeidae. Insects of Tibet	Animalia	species	Zheng & Zou, 1981	ICZN	valid			2016-11-08T15:21:00
1222772	1222772	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484271	1222772	1213046	Scolopostethus coleoptratus	Slater, J.A. 1993. A new genus and two new species of Drymini from Africa (Hemiptera: Lygaeidae). Rev. Zool. Afr.	Animalia	species	Slater, 1993	ICZN	valid			2016-11-08T15:21:00
1222773	1222773	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484270	1222773	1213046	Scolopostethus daulius	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222774	1222774	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484269	1222774	1213046	Scolopostethus eros	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222776	1222776	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484268	1222776	1213046	Scolopostethus forticornis	Gross, G.F. 1965. A revision of the Australian and New Guinea Drymini (Het.- Lyg.). Rec. S. Aust. Mus.	Animalia	species	Gross, 1965	ICZN	valid			2016-11-08T15:21:00
1222777	1222777	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484267	1222777	1213046	Scolopostethus hirsutus	Zheng, L.Y. & H.G. Zou. 1987. Hemiptera: Lygaeidae. In: Agricultural insects, spiders, plant diseases and weeds of Xizang.	Animalia	species	Zheng & Zou, 1987	ICZN	valid			2016-11-08T15:21:00
1222778	1222778	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484266	1222778	1213046	Scolopostethus kilimandjariensis	Scudder, G.G.E. 1962. Results scientifiques des missions zoologiques de L'I.R.S.A.C. en Afrique orientale (P. Basilewsky et N. Leleup, 1957) LXXXIII.- Hemiptera Lygaeidae. Mus. Roy. Afr. Centr. Sci. Zool. N.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:21:00
1222779	1222779	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484265	1222779	1213046	Scolopostethus maumus	Scudder, G.G.E. 1962. Results scientifiques des missions zoologiques de L'I.R.S.A.C. en Afrique orientale (P. Basilewsky et N. Leleup, 1957) LXXXIII.- Hemiptera Lygaeidae. Mus. Roy. Afr. Centr. Sci. Zool. N.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:21:00
1222780	1222780	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484264	1222780	1213046	Scolopostethus merus	Scudder, G.G.E. 1962. Results scientifiques des missions zoologiques de L'I.R.S.A.C. en Afrique orientale (P. Basilewsky et N. Leleup, 1957) LXXXIII.- Hemiptera Lygaeidae. Mus. Roy. Afr. Centr. Sci. Zool. N.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:21:00
1222781	1222781	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484262	1222781	1213046	Scolopostethus morimotoi	Hidaka, T. 1964. Lygaeidae from the Ryukyus. Kontyu	Animalia	species	(Hidaka, 1964)	ICZN	valid			2016-11-08T15:21:00
1222782	1222782	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484261	1222782	1213046	Scolopostethus quadratus	Zheng, L.Y. & H.G. Zou. 1981. Hemiptera: Lygaeidae. Insects of Tibet 1: 145-164. In: Zhongguo Kexueyuan Qingzang Gaoyuan Zonghe Kexue Kaocha Dui [The Series of the Comprehensive Scientific Expedition t the Qinghai-Xizang Plateua] Xizang kunchong [Insects of Xizang=Tibet] Vol. l. Scien. Hemiptera: Lygaeidae. Insects of Tibet	Animalia	species	Zheng & Zou, 1981	ICZN	valid			2016-11-08T15:21:00
1222783	1222783	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484260	1222783	1213046	Scolopostethus silvicolus	Linnavuori, R. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Act. Zool. Fenn.	Animalia	species	Linnavuori, 1978	ICZN	valid			2016-11-08T15:21:00
1222784	1222784	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484259	1222784	1213046	Scolopostethus ulugurus	Scudder, G.G.E. 1962. Results scientifiques des missions zoologiques de L'I.R.S.A.C. en Afrique orientale (P. Basilewsky et N. Leleup, 1957) LXXXIII.- Hemiptera Lygaeidae. Mus. Roy. Afr. Centr. Sci. Zool. N.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:21:00
1222785	1222785	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484129	1222785	1213208	Sinierus explanatus	Scudder, G.G.E. 1984. The World Rhyparochrominae (Hemiptera: Lygaeidae) XVIII. The genus Sinierus Distant. Canad. Entomol.	Animalia	species	Scudder, 1984	ICZN	valid			2016-11-08T15:21:00
