uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1208254	|	1208192	|	Dimorphopterus nigripes	|	species	|		|	
1208255	|	1208192	|	Dimorphopterus nubicus	|	species	|		|	
1208256	|	1208192	|	Dimorphopterus rectus	|	species	|		|	
1208257	|	1208192	|	Dimorphopterus rondoni	|	species	|		|	
1208258	|	1208192	|	Dimorphopterus similis	|	species	|		|	
1208259	|	1208192	|	Dimorphopterus sumatrensis	|	species	|		|	
1208260	|	1208192	|	Dimorphopterus syrtis	|	species	|		|	
1208261	|	1208192	|	Dimorphopterus tenuatus	|	species	|		|	
1208262	|	1208192	|	Dimorphopterus tenuicornis	|	species	|		|	
1208263	|	1208192	|	Dimorphopterus upembensis	|	species	|		|	
1208264	|	1208192	|	Dimorphopterus xanthopus	|	species	|		|	
1208265	|	1208192	|	Dimorphopterus zuluensis	|	species	|		|	
1208266	|	1208147	|	Extaramorphus	|	genus	|		|	
1208267	|	1208266	|	Extaramorphus magnatarsus	|	species	|		|	
1208268	|	1208147	|	Gelastoblissus	|	genus	|		|	
1208269	|	1208268	|	Gelastoblissus rugosus	|	species	|		|	
1208270	|	1208147	|	Hasanobochrus	|	genus	|		|	
1208272	|	1208270	|	Hasanobochrus hasani	|	species	|		|	
1208273	|	1208147	|	Howdenoblissus	|	genus	|		|	
1208274	|	1208273	|	Howdenoblissus slateri	|	species	|		|	
1208275	|	1208147	|	Lemuriblissus	|	genus	|		|	
1208276	|	1208275	|	Lemuriblissus acuminatus	|	species	|		|	
1208277	|	1208147	|	Lucerocoris	|	genus	|		|	
1208278	|	1208277	|	Lucerocoris brunneus	|	species	|		|	
1208279	|	1208277	|	Lucerocoris nigrotibialis	|	species	|		|	
1208280	|	1208147	|	Macchiademus	|	genus	|		|	
1208283	|	1208280	|	Macchiademus acuminatus	|	species	|		|	
1208284	|	1208280	|	Macchiademus angustus	|	species	|		|	
1208285	|	1208280	|	Macchiademus capensis	|	species	|		|	
1208286	|	1208280	|	Macchiademus nigritus	|	species	|		|	
1208287	|	1208147	|	Merinademus	|	genus	|		|	
1208288	|	1208287	|	Merinademus baraoides	|	species	|		|	
1208289	|	1208147	|	Micaredemus	|	genus	|		|	
1208294	|	1208289	|	Micaredemus antennatus	|	species	|		|	
1208296	|	1208289	|	Micaredemus capitatus	|	species	|		|	
1208297	|	1208289	|	Micaredemus coatoni	|	species	|		|	
1208298	|	1208289	|	Micaredemus congoensis	|	species	|		|	
1208299	|	1208289	|	Micaredemus denticulatus	|	species	|		|	
1208300	|	1208289	|	Micaredemus eleganoides	|	species	|		|	
1208301	|	1208289	|	Micaredemus elegans	|	species	|		|	
1208302	|	1208289	|	Micaredemus gillonae	|	species	|		|	
1208303	|	1208289	|	Micaredemus kerzhneri	|	species	|		|	
1208304	|	1208289	|	Micaredemus lemuriensis	|	species	|		|	
1208305	|	1208289	|	Micaredemus obscurellus	|	species	|		|	
1208306	|	1208289	|	Micaredemus pilosus	|	species	|		|	
1208307	|	1208289	|	Micaredemus quadratus	|	species	|		|	
1208308	|	1208289	|	Micaredemus wilcoxae	|	species	|		|	
1208309	|	1208147	|	Patritiodemus	|	genus	|		|	
1208312	|	1208309	|	Patritiodemus albomaculatus	|	species	|		|	
1208313	|	1208309	|	Patritiodemus clavatus	|	species	|		|	
1208314	|	1208309	|	Patritiodemus delicatus	|	species	|		|	
1208315	|	1208309	|	Patritiodemus minutus	|	species	|		|	
1208316	|	1208309	|	Patritiodemus nigellus	|	species	|		|	
1208317	|	1208309	|	Patritiodemus singularis	|	species	|		|	
1208318	|	1208309	|	Patritiodemus unicoloris	|	species	|		|	
1208319	|	1208147	|	Praetorblissus	|	genus	|		|	
1208320	|	1208319	|	Praetorblissus gigas	|	species	|		|	
1208321	|	1208319	|	Praetorblissus gradus	|	species	|		|	
1208322	|	1208319	|	Praetorblissus obrieni	|	species	|		|	
1208323	|	1208319	|	Praetorblissus wilcoxae	|	species	|		|	
1208324	|	1208147	|	Procellademus	|	genus	|		|	
1208325	|	1208324	|	Procellademus consobrinus	|	species	|		|	
1208326	|	1208324	|	Procellademus venenatus	|	species	|		|	
1208327	|	1208147	|	Propinquidemus	|	genus	|		|	
1208328	|	1208327	|	Propinquidemus malaisei	|	species	|		|	
