id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1178771	1178771	urn:lsid:Blattodea.speciesfile.org:TaxonName:471	1178771	1178770	Henicotyle antillarum	Brunner von Wattenwyl. 1892. In Brunner von Wattenwyl & Redtenbacher. On the Orthoptera of the island of St. Vincent, West Indies. II. Ordo Orthoptera genuina. 1. Familia Blattodea. Proceedings of the Zoological Society of London (Proc. Zool. Soc. Lond.) 202-206	species	(Brunner von Wattenwyl, 1892)	valid			2016-02-16T11:04:00
1178772	1178772	urn:lsid:Blattodea.speciesfile.org:TaxonName:449	1178772	1178565	Homalosilpha	Stål. 1874. Bih. Sv. Vet. Akad. Handl. 2(13)	genus	Stål, 1874	valid			2014-07-21T16:29:00
1178773	1178773	urn:lsid:Blattodea.speciesfile.org:TaxonName:469	1178773	1178772	Homalosilpha arcifera	Bei-Bienko. 1969. New genera and species of cockroaches (Blattoptera) from tropical and subtropical Asia. Entom. Obozr. 48(4):831-862	species	Bei-Bienko, 1969	valid			2015-12-23T12:27:00
1178774	1178774	urn:lsid:Blattodea.speciesfile.org:TaxonName:467	1178774	1178772	Homalosilpha contraria	Walker, F. 1868. Catalogue of the Specimens of Blattariae in the Collection of the British Museum, British Museum (Natural History), London 239	species	(Walker, 1868)	valid			2015-11-02T04:52:00
1178775	1178775	urn:lsid:Blattodea.speciesfile.org:TaxonName:464	1178775	1178772	Homalosilpha decorata	Serville. 1838[1839]. Histoire naturelle des Insectes. Orthoptères. Librairie Encyclopédique de Roret [Collection des Suites à Buffon], Roret, Paris xviii + 776 pp.	species	(Serville, 1838)	valid			2014-04-16T13:54:00
1178776	1178776	urn:lsid:Blattodea.speciesfile.org:TaxonName:466	1178775	1178772	Blatta (Nauphoeta) bilunata	Haan. 1842. In Temminck [Ed.]. Verhand. natuurl. Geschied. Nederl. overz. Besitt. 16, Zool. No. 6, Leiden	species	Haan, 1842	junior synonym			2013-07-20T16:40:00
1178777	1178777	urn:lsid:Blattodea.speciesfile.org:TaxonName:463	1178777	1178772	Homalosilpha gaudens	Shelford. 1910. Orthoptera. Fam. Blattidae, subfam. Blattinae (= Periplanetinae). Genera Insectorum 109:1-27	species	Shelford, 1910	valid			2015-12-16T11:33:00
1178778	1178778	urn:lsid:Blattodea.speciesfile.org:TaxonName:462	1178778	1178772	Homalosilpha haani	Princis. 1966. Kleine Beiträge zur Kenntnis der Blattarien und ihrer Verbreitung. IX. Opuscula Entomologica 31(1-2):43-60	species	Princis, 1966	valid			2015-11-21T07:02:00
1178779	1178779	urn:lsid:Blattodea.speciesfile.org:TaxonName:461	1178779	1178772	Homalosilpha javanica	Bei-Bienko. 1969. New genera and species of cockroaches (Blattoptera) from tropical and subtropical Asia. Entom. Obozr. 48(4):831-862	species	Bei-Bienko, 1969	valid			2015-12-23T12:27:00
1178780	1178780	urn:lsid:Blattodea.speciesfile.org:TaxonName:460	1178780	1178772	Homalosilpha kryzhanovskii	Bei-Bienko. 1969. New genera and species of cockroaches (Blattoptera) from tropical and subtropical Asia. Entom. Obozr. 48(4):831-862	species	Bei-Bienko, 1969	valid			2015-12-23T12:27:00
1178781	1178781	urn:lsid:Blattodea.speciesfile.org:TaxonName:459	1178781	1178772	Homalosilpha nigricans	Princis. 1966. Kleine Beiträge zur Kenntnis der Blattarien und ihrer Verbreitung. IX. Opuscula Entomologica 31(1-2):43-60	species	Princis, 1966	valid			2015-11-21T07:00:00
1178782	1178782	urn:lsid:Blattodea.speciesfile.org:TaxonName:458	1178782	1178772	Homalosilpha quadrimaculata	Roth, L. M. 1999. Descriptions of new taxa, redescriptions, and records of cockroaches, mostly from Malaysia and Indonesia (Dictyoptera: Blattaria). Oriental Insects 33:109-185	species	Roth, 1999	valid			2014-10-22T11:41:00
1178783	1178783	urn:lsid:Blattodea.speciesfile.org:TaxonName:454	1178783	1178772	Homalosilpha ustulata	Burmeister. 1838. Handb. Ent. 2(2)	species	(Burmeister, 1838)	valid			2015-11-02T05:05:00
