uid	|	name	|	type	|	rank	|	
1174601	|	Phyllodromia unicolor	|	synonym	|		|	
1174601	|	Blatta cercalis	|	synonym	|		|	
1174601	|	Blatta fasciceps	|	synonym	|		|	
1174601	|	Ischnoptera fulvastra	|	synonym	|		|	
1174601	|	Blatta mellea	|	synonym	|		|	
1174612	|	Blattella lituricollis sundaica	|	synonym	|		|	
1174616	|	Phyllodromia nigrocincta	|	synonym	|		|	
1174619	|	Blattella subcognata	|	synonym	|		|	
1174627	|	Blatta asiatica	|	synonym	|		|	
1174627	|	Blatta bivittata	|	synonym	|		|	
1174627	|	Phyllodromia cuneivittata	|	synonym	|		|	
1174627	|	Blatta daurica	|	synonym	|		|	
1174627	|	Phyllodromia magna	|	synonym	|		|	
1174627	|	Phyllodromia niitakana	|	synonym	|		|	
1174627	|	Blatta obliquata	|	synonym	|		|	
1174627	|	Ischnoptera paralella	|	synonym	|		|	
1174627	|	Ischnoptera parallela	|	synonym	|		|	
1174627	|	Blattella germanica shuguroffi	|	synonym	|		|	
1174627	|	Blatta transfuga	|	synonym	|		|	
1174640	|	Phyllodromia cognata	|	synonym	|		|	
1174640	|	Blatta subreticulata	|	synonym	|		|	
1174645	|	Blattella humbertiana	|	synonym	|		|	
1174652	|	Blatta colligata	|	synonym	|		|	
1174652	|	Blattella zulu	|	synonym	|		|	
1174655	|	Phyllodromia aequatorialis	|	synonym	|		|	
1174655	|	Ischnoptera bisignata	|	synonym	|		|	
1174655	|	Blatta madecassa	|	synonym	|		|	
1174655	|	Ischnoptera bisignata microptera	|	synonym	|		|	
1174655	|	Phyllodromia pallidula	|	synonym	|		|	
1174655	|	Blattella schubotzi	|	synonym	|		|	
1174655	|	Blatta scioana	|	synonym	|		|	
1174655	|	Blattella stylifera	|	synonym	|		|	
1174655	|	Ischnoptera vittata	|	synonym	|		|	
1174667	|	Blattella bisignata	|	synonym	|		|	
1174680	|	Symploce distincta	|	synonym	|		|	
1174684	|	Blattella personata	|	synonym	|		|	
1174594	|	Blatta	|	synonym	|		|	
1174594	|	Phyllodromia	|	synonym	|		|	
1174691	|	Theganopteryx aethiopica	|	synonym	|		|	
1174691	|	Blatta amaena	|	synonym	|		|	
1174691	|	Blatta fulvipes	|	synonym	|		|	
1174691	|	Theganopteryx gambiensis	|	synonym	|		|	
1174691	|	Phyllodromia koenigi	|	synonym	|		|	
1174691	|	Hemithyrsocera nigerrima	|	synonym	|		|	
1174691	|	Phyllodromia pulchella	|	synonym	|		|	
1174691	|	Theganopteryx saussurei	|	synonym	|		|	
1174691	|	Blatta senegalensis	|	synonym	|		|	
1174703	|	Burchellia omega	|	synonym	|		|	
1174712	|	Galibia	|	synonym	|		|	
1174740	|	Blattella luteomarginata	|	synonym	|		|	
1174729	|	Jotepperia	|	synonym	|		|	
1174729	|	Richanitschia	|	synonym	|		|	
1174749	|	Phyllodromia arundinicola	|	synonym	|		|	
1174749	|	Phyllodromia concolor	|	synonym	|		|	
1174749	|	Chorisia fulvotestacea	|	synonym	|		|	
1174749	|	Phyllodromia trivirgata	|	synonym	|		|	
1174755	|	Proscratea marginata	|	synonym	|		|	
1174783	|	Dethieridris propexacavata	|	synonym	|		|	
1174791	|	Ischnoptera brunneonigra	|	synonym	|		|	
1174791	|	Dyakinodes victoriae	|	synonym	|		|	
1174806	|	Episymploce princisi	|	synonym	|		|	
1174811	|	Blatta continua	|	synonym	|		|	
1174829	|	Ischnoptera multiramosa	|	synonym	|		|	
1174838	|	Ischnoptera mjöbergi	|	synonym	|		|	
1174873	|	Parasymploce castanea	|	synonym	|		|	
1174878	|	Blattella kemneri	|	synonym	|		|	
1174878	|	Ischnoptera lugubris	|	synonym	|		|	
1174878	|	Neoblattella mediastina	|	synonym	|		|	
1174878	|	Symploce vietnami	|	synonym	|		|	
1174878	|	Ischnoptera yashiroi	|	synonym	|		|	
1174886	|	Ischnoptera asymmetrica	|	synonym	|		|	
1174888	|	Ischnoptera yoshinoe brevielytra	|	synonym	|		|	
1174803	|	Asymploce	|	synonym	|		|	
1174895	|	Parajacobsonina	|	synonym	|		|	
1174913	|	Phyllodromia amplicollis	|	synonym	|		|	
1174913	|	Blatta anomala	|	synonym	|		|	
1174913	|	Liosilpha bicolor	|	synonym	|		|	
1174918	|	Periplaneta adelungi	|	synonym	|		|	
1174940	|	Eudromiella aglaia	|	synonym	|		|	
1174951	|	Symploce bicolorata	|	synonym	|		|	
1174953	|	Symploce ferruginea	|	synonym	|		|	
1174958	|	Blatta elegans	|	synonym	|		|	
1174980	|	Pseudomops fissa	|	synonym	|		|	
1174980	|	Phyllodromia inversa	|	synonym	|		|	
1174980	|	Ectobia jucunda	|	synonym	|		|	
1174980	|	Blatta lateralis	|	synonym	|		|	
1174980	|	Thyrsocera lineaticollis	|	synonym	|		|	
1174988	|	Phyllodromia irregulariter-vittata	|	synonym	|		|	
1174994	|	Blatta inexacta	|	synonym	|		|	
1175007	|	Phyllodromia fuliginosa	|	synonym	|		|	
1175007	|	Ectobia indica	|	synonym	|		|	
1175007	|	Thyrsocera nigra	|	synonym	|		|	
1175007	|	Ellipsidium subcinctum	|	synonym	|		|	
1175022	|	Phyllodromia rubro-nigra	|	synonym	|		|	
1175029	|	Hemithyrsocera singgallangensis	|	synonym	|		|	
1175037	|	Thyrsocera communis	|	synonym	|		|	
1175037	|	Ellipsidium laterale	|	synonym	|		|	
1175040	|	Blatta biligata	|	synonym	|		|	
1174960	|	Aristiger	|	synonym	|		|	
1174960	|	Mopserina	|	synonym	|		|	
1174960	|	Parasymploce	|	synonym	|		|	
1174960	|	Plumiger	|	synonym	|		|	
1175075	|	Hypnorna blanda	|	synonym	|		|	
1175074	|	Hypnorma	|	synonym	|		|	
1175080	|	Ignabolivaria ferganica	|	synonym	|		|	
1175091	|	Blatta otomia	|	synonym	|		|	
1175101	|	Ischnoptera brattströmi	|	synonym	|		|	
1175113	|	Ischnoptera intricata	|	synonym	|		|	
1175113	|	Ischnoptera johnsoni	|	synonym	|		|	
1175113	|	Ischnoptera nigricollis	|	synonym	|		|	
1175164	|	Ischnoptera snodgrassii	|	synonym	|		|	
1175181	|	Ischnoptera fumata	|	synonym	|		|	
1175181	|	Ischnoptera rubiginosa	|	synonym	|		|	
1175181	|	Blatta rufescens	|	synonym	|		|	
1175181	|	Ischnoptera terminalis	|	synonym	|		|	
1175187	|	Ischnoptera conformis	|	synonym	|		|	
1175187	|	Ischnoptera consobrina	|	synonym	|		|	
1175192	|	Ischnoptera similis	|	synonym	|		|	
1175196	|	Chromatonotus petropolitanus	|	synonym	|		|	
1175200	|	Jacobsonina sigmella	|	synonym	|		|	
1175207	|	Ischnoptera subcolorata	|	synonym	|		|	
1175209	|	Margattea pulchra	|	synonym	|		|	
1175257	|	Loboptera laurenziana	|	synonym	|		|	
1175265	|	Litoblatta paraguayensis	|	synonym	|		|	
1175269	|	Loboptera anagaes	|	synonym	|		|	
1175303	|	Loboptera kusnezovi	|	synonym	|		|	
1175303	|	Blatta limbata	|	synonym	|		|	
1175303	|	Blatta marginata	|	synonym	|		|	
1175310	|	Scabina transversa	|	synonym	|		|	
1175310	|	Temnopteryx bimaculata	|	synonym	|		|	
1175310	|	Loboptera extranea	|	synonym	|		|	
1175310	|	Temnopteryx ferruginea	|	synonym	|		|	
1175310	|	Loboptera maculicornis	|	synonym	|		|	
1175310	|	Temnopteryx obliquetruncata	|	synonym	|		|	
1175331	|	Mayotella	|	synonym	|		|	
1175337	|	Onychostylus badius	|	synonym	|		|	
1175337	|	Miriamrothschildia seychellensis	|	synonym	|		|	
1175341	|	Onychostylus gardineri	|	synonym	|		|	
1175372	|	Periplaneta apicalis	|	synonym	|		|	
1175372	|	Ischnoptera australica	|	synonym	|		|	
1175372	|	Temnopteryx ferruginea	|	synonym	|		|	
1175364	|	Gislenia	|	synonym	|		|	
1175398	|	Papuablatta	|	synonym	|		|	
1175444	|	Paratemnopteryx blattoides	|	synonym	|		|	
1175444	|	Blatta brunneri	|	synonym	|		|	
1175451	|	Blatta tepperana	|	synonym	|		|	
1175451	|	Paratemnopteryx zietzii	|	synonym	|		|	
1175438	|	Franwalkeria	|	synonym	|		|	
1175438	|	Shawella	|	synonym	|		|	
1175461	|	Kakerlac schaefferi	|	synonym	|		|	
1175463	|	Ischnoptera insolita	|	synonym	|		|	
1175465	|	Ischnoptera insolita	|	synonym	|		|	
1175468	|	Temnopteryx texensis	|	synonym	|		|	
1175470	|	Ischnoptera hyalina	|	synonym	|		|	
1175470	|	Temnopteryx major	|	synonym	|		|	
1175474	|	Blatta borealis	|	synonym	|		|	
1175474	|	Blatta cincta	|	synonym	|		|	
1175474	|	Ischnoptera couloniana	|	synonym	|		|	
1175474	|	Periplaneta curta	|	synonym	|		|	
1175474	|	Ectobia flavocincta	|	synonym	|		|	
1175474	|	Ischnoptera inaequalis	|	synonym	|		|	
1175474	|	Temnopteryx marginata	|	synonym	|		|	
1175474	|	Ischnoptera nortoniana	|	synonym	|		|	
1175474	|	Ischnoptera translucida	|	synonym	|		|	
1175484	|	Ischnoptera intricata	|	synonym	|		|	
1175484	|	Ectobia lithophila	|	synonym	|		|	
1175484	|	Platamodes unicolor	|	synonym	|		|	
1175488	|	Ischnoptera borealis	|	synonym	|		|	
1175459	|	Ischnoptera	|	synonym	|		|	
1175459	|	Platamodes	|	synonym	|		|	
1175496	|	Theganopteryx mateui	|	synonym	|		|	
1175496	|	Phymatosilpha callosa	|	synonym	|		|	
1175517	|	Thyrsocera mexicana	|	synonym	|		|	
1175517	|	Thyrsocera sallei	|	synonym	|		|	
1175521	|	Pseudomops decepturus	|	synonym	|		|	
1175521	|	Thyrsocera nigrita	|	synonym	|		|	
1175527	|	Pseudomops concinna	|	synonym	|		|	
1175527	|	Thyrsocera dubia	|	synonym	|		|	
1175527	|	Pseudomops walkeri	|	synonym	|		|	
1175533	|	Pseudomops grata	|	synonym	|		|	
1175537	|	Thyrsocera amoena	|	synonym	|		|	
1175539	|	Thyrsocera tolteca	|	synonym	|		|	
1175544	|	Pseudomops melana	|	synonym	|		|	
1175546	|	Pseudomops mimica	|	synonym	|		|	
1175551	|	Blatta laticornis	|	synonym	|		|	
1175562	|	Pseudomops tristicula	|	synonym	|		|	
1175564	|	Pseudomops zonata	|	synonym	|		|	
1175504	|	Thyrsocera	|	synonym	|		|	
1175580	|	Thyrsocera semicincta	|	synonym	|		|	
1175570	|	Leptothyrsocera	|	synonym	|		|	
1175570	|	Mopsera	|	synonym	|		|	
1175588	|	Loboptera duodecimsignata	|	synonym	|		|	
1175592	|	Ischnoptera annulata	|	synonym	|		|	
1175592	|	Loboptera circumcincta	|	synonym	|		|	
1175599	|	Ischnoptera obscura	|	synonym	|		|	
1175608	|	Phyllodromia latius-vittata	|	synonym	|		|	
1175614	|	Blatta secura	|	synonym	|		|	
1175618	|	Scalida biclavata	|	synonym	|		|	
1175637	|	Scalida biguttata unicolor	|	synonym	|		|	
1175637	|	Scalida biguttata	|	synonym	|		|	
1175612	|	Sigmoidella	|	synonym	|		|	
1175644	|	Symploce backlundi	|	synonym	|		|	
1175644	|	Symploce massaica	|	synonym	|		|	
1175647	|	Phyllodromia basalis	|	synonym	|		|	
1175650	|	Ischnoptera escalarae	|	synonym	|		|	
1175671	|	Symploce capitata	|	synonym	|		|	
1175674	|	Ischnoptera pitmani	|	synonym	|		|	
1175674	|	Phyllodromia trigonalis	|	synonym	|		|	
1175674	|	Ischnoptera uniramosa	|	synonym	|		|	
1175686	|	Blattella anderi	|	synonym	|		|	
1175690	|	Ischnoptera neutra	|	synonym	|		|	
1175701	|	Symploce lita	|	synonym	|		|	
1175701	|	Ischnoptera platystyla	|	synonym	|		|	
1175701	|	Symploce vicentina	|	synonym	|		|	
1175701	|	Symploce benzoni	|	synonym	|		|	
1175701	|	Blatta capitata	|	synonym	|		|	
1175701	|	Blatta deprivata	|	synonym	|		|	
1175701	|	Cahita gracilis	|	synonym	|		|	
1175701	|	Phyllodromia hospes	|	synonym	|		|	
1175701	|	Symploce kevani	|	synonym	|		|	
1175716	|	Symploce bilabiata	|	synonym	|		|	
1175723	|	Blattella rubrinota	|	synonym	|		|	
1175654	|	Symploce umbrina	|	synonym	|		|	
1175745	|	Symplocodes annamita	|	synonym	|		|	
1175751	|	Phyllodromia feae	|	synonym	|		|	
1175753	|	Symplocodes secunda	|	synonym	|		|	
1175768	|	Temnopteryx capensis	|	synonym	|		|	
1175763	|	Temnopterix	|	synonym	|		|	
1175822	|	Chorisoblatta	|	synonym	|		|	
1175822	|	Ectodromica	|	synonym	|		|	
1175843	|	Paratropes vestita	|	synonym	|		|	
1175843	|	Blatta servillei	|	synonym	|		|	
1175853	|	Megaloblatta rufipes	|	synonym	|		|	
1175856	|	Megaloblatta peruviana	|	synonym	|		|	
1175868	|	Nyctibora holosericea	|	synonym	|		|	
1175877	|	Periplaneta jucunda	|	synonym	|		|	
1175879	|	Blatta tomentosa	|	synonym	|		|	
1175886	|	Nyctobora intermedia	|	synonym	|		|	
1175888	|	Blatta druryi	|	synonym	|		|	
1175888	|	Nyctobora terrestris	|	synonym	|		|	
1175862	|	Heminyctibora	|	synonym	|		|	
1175862	|	Heminyctobora	|	synonym	|		|	
1175862	|	Nyctobora	|	synonym	|		|	
1175907	|	Paratropa lanceolatus	|	synonym	|		|	
1175911	|	Paratropa bivitta	|	synonym	|		|	
1175911	|	Paratropes subsericeus	|	synonym	|		|	
1175918	|	Paratropes mexicanus	|	synonym	|		|	
1175922	|	Paratropes lycus	|	synonym	|		|	
1175922	|	Paratropes pinoganae	|	synonym	|		|	
1175906	|	Paratropa	|	synonym	|		|	
1175940	|	Aphlebia moghrebica	|	synonym	|		|	
1175951	|	Choristima sonjae	|	synonym	|		|	
1175953	|	Aphlebidea brunneri	|	synonym	|		|	
1175953	|	Choristima kershawi	|	synonym	|		|	
1175953	|	Chorisoneura loftyensis	|	synonym	|		|	
1175958	|	Blatta apicifera	|	synonym	|		|	
1175945	|	Aphlebidea	|	synonym	|		|	
1175945	|	Choristimodes	|	synonym	|		|	
1175970	|	Chorisoneura maculata	|	synonym	|		|	
1176004	|	Theganopteryx affinis	|	synonym	|		|	
1176046	|	Ectobius panzeri servillei	|	synonym	|		|	
1176066	|	Ectobius lapponicus niger	|	synonym	|		|	
1176069	|	Ectobius tridentina	|	synonym	|		|	
1176078	|	Ectobius (Ectobius) sjoestedti	|	synonym	|		|	
1176078	|	Ectobius (Ectobius) sjöstedti	|	synonym	|		|	
1176084	|	Ectobius caprai	|	synonym	|		|	
1176084	|	Ectobius rammei	|	synonym	|		|	
1176087	|	Ectobius elgonis	|	synonym	|		|	
1176087	|	Ectobius insperatus	|	synonym	|		|	
1176101	|	Ectobius grandis	|	synonym	|		|	
1176101	|	Ectobius neolividus	|	synonym	|		|	
1176101	|	Ectobius vitreus	|	synonym	|		|	
1176030	|	Ectobia	|	synonym	|		|	
1176112	|	Blatta anelytra	|	synonym	|		|	
1176112	|	Blatta concolor	|	synonym	|		|	
1176112	|	Blatta lurida	|	synonym	|		|	
1176112	|	Blatta nigrofusca	|	synonym	|		|	
1176112	|	Ectobius lapponicus pallida	|	synonym	|		|	
1176112	|	Blatta perspicillaris	|	synonym	|		|	
1176112	|	Blatta prima	|	synonym	|		|	
1176112	|	Blatta rupestris	|	synonym	|		|	
1176112	|	Blatta variegata	|	synonym	|		|	
1176112	|	Ectobius lapponicus perspicillarioides	|	synonym	|		|	
1176112	|	Ectobius perspicillaris lapponicoides	|	synonym	|		|	
1176132	|	Blatta livida	|	synonym	|		|	
1176132	|	Ectobius livida brevipennis	|	synonym	|		|	
1176132	|	Blatta livens	|	synonym	|		|	
1176132	|	Blatta succinea	|	synonym	|		|	
1176141	|	Blatta hemiptera	|	synonym	|		|	
1176144	|	Ectobius fernandesi	|	synonym	|		|	
1176144	|	Ectobius ferrum-equinum	|	synonym	|		|	
1176144	|	Ectobius helvetica	|	synonym	|		|	
1176144	|	Ectobius lapponicus picta	|	synonym	|		|	
1176149	|	Ectobiella	|	synonym	|		|	
1176154	|	Blatta arenicola	|	synonym	|		|	
1176154	|	Ectobius ericetorum	|	synonym	|		|	
1176154	|	Ectobius nigripes	|	synonym	|		|	
1176168	|	Hololampra punctata erythronota	|	synonym	|		|	
1176176	|	Blatta bivittata	|	synonym	|		|	
1176181	|	Hololampra cincticollis pellucida	|	synonym	|		|	
1176187	|	Hololampra brevipennis	|	synonym	|		|	
1176197	|	Phyllodromica dobsiki	|	synonym	|		|	
1176209	|	Blatta punctata	|	synonym	|		|	
1176214	|	Arbiblatta pallida	|	synonym	|		|	
1176225	|	Phyllodromica (Phyllodromica) marcelloi	|	synonym	|		|	
1176236	|	Phyllodromica clavata	|	synonym	|		|	
1176236	|	Phyllodromica (Phyllodromica) thyrrhenica	|	synonym	|		|	
1176243	|	Blatta quarta	|	synonym	|		|	
1176253	|	Aphlebia marginata meridionalis	|	synonym	|		|	
1176253	|	Kakerlac plicipennis	|	synonym	|		|	
1176160	|	Aphlebia	|	synonym	|		|	
1176160	|	Hololampra	|	synonym	|		|	
1176266	|	Hololampra algerica finoti	|	synonym	|		|	
1176266	|	Hololampra kroumiriensis	|	synonym	|		|	
1176266	|	Hololampra algerica diademata	|	synonym	|		|	
1176281	|	Phyllodromica horstbohni	|	synonym	|		|	
1176281	|	Phyllodromica ignabolivari	|	synonym	|		|	
1176264	|	Dziriblatta	|	synonym	|		|	
1176300	|	Phyllodromica ebneri	|	synonym	|		|	
1176299	|	Phyllodromica (Lamprella)	|	synonym	|		|	
1176308	|	Bredonia	|	synonym	|		|	
1176315	|	Aneurina	|	synonym	|		|	
1176349	|	Melestora	|	synonym	|		|	
1176353	|	Dictyoblatta	|	synonym	|		|	
1176358	|	Temnopteryx elizabethae	|	synonym	|		|	
1176360	|	Onycholobus marginalis	|	synonym	|		|	
1176370	|	Ceratinoptera shelfordi	|	synonym	|		|	
1176372	|	Ceratinoptera variabilis truncata	|	synonym	|		|	
1176380	|	Nicuesa	|	synonym	|		|	
1176384	|	Phyllodromia palpata	|	synonym	|		|	
1176390	|	Blatta parvula	|	synonym	|		|	
1176407	|	Platylestes	|	synonym	|		|	
1176414	|	Mopsella	|	synonym	|		|	
1176419	|	Hemipterisca miramae	|	synonym	|		|	
1175656	|	Miothyrsocera	|	synonym	|		|	
1176455	|	Phileciton	|	synonym	|		|	
1176455	|	Philodontomacha	|	synonym	|		|	
1176460	|	Loboptera bergeri	|	synonym	|		|	
1176460	|	Ischnoptera hastifera	|	synonym	|		|	
1176460	|	Blatta macilenta	|	synonym	|		|	
1176466	|	Blatta bitaeniata	|	synonym	|		|	
1176469	|	Nimbablatta brunnea	|	synonym	|		|	
1176472	|	Proscratea bilineata	|	synonym	|		|	
1176485	|	Hypocrita	|	synonym	|		|	
1176492	|	Blatta conjuncta	|	synonym	|		|	
1176497	|	Nothoblatta wasmanni	|	synonym	|		|	
1176495	|	Nothoblatta	|	synonym	|		|	
1176543	|	Matabelina unicolor	|	synonym	|		|	
1176566	|	Blatta marmorata	|	synonym	|		|	
1176549	|	Abrodiaeta	|	synonym	|		|	
1176549	|	Arublatta	|	synonym	|		|	
1176549	|	Compsosilpha	|	synonym	|		|	
1176549	|	Euhanitschia	|	synonym	|		|	
1176549	|	Pseudochorisoblatta	|	synonym	|		|	
1176600	|	Neoblattella sooretamensis	|	synonym	|		|	
1176611	|	Amazonina castanea	|	synonym	|		|	
1176625	|	Asemoblatta	|	synonym	|		|	
1176639	|	Mareta similis	|	synonym	|		|	
1176656	|	Balta insignis	|	synonym	|		|	
1176662	|	Mareta conspicienda	|	synonym	|		|	
1176664	|	Balta benzoni	|	synonym	|		|	
1176671	|	Mareta longe-alata	|	synonym	|		|	
1176673	|	Afrobalta decellei	|	synonym	|		|	
1176679	|	Blatta inquinata	|	synonym	|		|	
1176683	|	Phyllodromia hieroglyphica	|	synonym	|		|	
1176683	|	Margattea laxiretis	|	synonym	|		|	
1176683	|	Margattea scripta	|	synonym	|		|	
1176690	|	Phyllodromia latipennis	|	synonym	|		|	
1176690	|	Apolyta pallida	|	synonym	|		|	
1176703	|	Blatta humbertiana	|	synonym	|		|	
1176703	|	Phyllodromia mendica	|	synonym	|		|	
1176707	|	Matabelina bicolor	|	synonym	|		|	
1176715	|	Phyllodromia obtusata	|	synonym	|		|	
1176717	|	Blatta bitaeniata	|	synonym	|		|	
1176717	|	Blatta latirupta	|	synonym	|		|	
1176717	|	Apolyta marginata	|	synonym	|		|	
1176734	|	Phyllodromia ogatai	|	synonym	|		|	
1176628	|	Allactina	|	synonym	|		|	
1176628	|	Eoblatta	|	synonym	|		|	
1176628	|	Graptoblatta	|	synonym	|		|	
1176628	|	Hebardula	|	synonym	|		|	
1176628	|	Mareta	|	synonym	|		|	
1176763	|	Blatta punctulata	|	synonym	|		|	
1176788	|	Cariblatta guanabarina	|	synonym	|		|	
1176844	|	Blatta aequalis	|	synonym	|		|	
1176851	|	Paraceratinoptera dohrniana	|	synonym	|		|	
1176856	|	Phyllodromia binotata	|	synonym	|		|	
1176841	|	Paraceratinoptera	|	synonym	|		|	
1176866	|	Chrastoblatta punctulata	|	synonym	|		|	
1176874	|	Chorisoblatta punctulata	|	synonym	|		|	
1176876	|	Phyllodromia zehntneri	|	synonym	|		|	
1176907	|	Chorisoneura pusilla	|	synonym	|		|	
1176911	|	Blatta pellucida	|	synonym	|		|	
1176914	|	Blatta glabricula	|	synonym	|		|	
1176927	|	Chorisoneura flavoantennata	|	synonym	|		|	
1176942	|	Chorisoneura minuta	|	synonym	|		|	
1176947	|	Blatta fragilis	|	synonym	|		|	
1176971	|	Chorisoneura plocea	|	synonym	|		|	
1176976	|	Chorisoneura wayana	|	synonym	|		|	
1177012	|	Apolyta pellucida	|	synonym	|		|	
1177012	|	Blatta placens	|	synonym	|		|	
1177017	|	Blatta (Phyllodromia) albovittata	|	synonym	|		|	
1177017	|	Blatta depressa	|	synonym	|		|	
1177021	|	Ellipsidion affine	|	synonym	|		|	
1177021	|	Ellipsidion uniforme	|	synonym	|		|	
1177026	|	Apolyta decorata	|	synonym	|		|	
1177031	|	Ellipsidion gracile	|	synonym	|		|	
1177031	|	Ellipsidion histrionicum	|	synonym	|		|	
1177037	|	Ellipsidion aurantium	|	synonym	|		|	
1177037	|	Blatta vestita	|	synonym	|		|	
1177010	|	Ellipsidium	|	synonym	|		|	
1177010	|	Apolyta	|	synonym	|		|	
1177047	|	Euphyllodromia travassosi	|	synonym	|		|	
1177050	|	Blatta venosa	|	synonym	|		|	
1177055	|	Blatta signata	|	synonym	|		|	
1177065	|	Pseudophyllodromia histrio	|	synonym	|		|	
1177071	|	Blatta alternans	|	synonym	|		|	
1177073	|	Euphyllodromia decastigmata	|	synonym	|		|	
1177045	|	Pseudophyllodromia	|	synonym	|		|	
1177093	|	Aglaopteryx devia	|	synonym	|		|	
1177166	|	Blatta alaris	|	synonym	|		|	
1177166	|	Latiblattella latimarco	|	synonym	|		|	
1177166	|	Blatta latimargo	|	synonym	|		|	
1177166	|	Blatta maya	|	synonym	|		|	
1177194	|	Euryblattella	|	synonym	|		|	
1177194	|	Onychostylus	|	synonym	|		|	
1177223	|	Pseudoceratinoptera büttikoferi	|	synonym	|		|	
1177223	|	Pseudoceratinoptera buettikoferi	|	synonym	|		|	
1177230	|	Phyllodromia punctulata	|	synonym	|		|	
1177232	|	Phyllodromia kumamotonis	|	synonym	|		|	
1177235	|	Phyllodromia nigrovittata	|	synonym	|		|	
1177239	|	Phyllodromia hemerobina	|	synonym	|		|	
1177250	|	Margattea emarginata	|	synonym	|		|	
1177245	|	Blatta humeralis	|	synonym	|		|	
1177245	|	Phyllodromia abrupta	|	synonym	|		|	
1177269	|	Phyllodromia brunneri	|	synonym	|		|	
1177269	|	Margattea inconspicua	|	synonym	|		|	
1177221	|	Kuchinga	|	synonym	|		|	
1177221	|	Molestella	|	synonym	|		|	
1177221	|	Theganosilpha	|	synonym	|		|	
1177289	|	Margatteoidea birket-smithi	|	synonym	|		|	
1177294	|	Mareta hulstaerti	|	synonym	|		|	
1177304	|	Phyllodromia gazellarum	|	synonym	|		|	
1177304	|	Phyllodromia rufifrons	|	synonym	|		|	
1177309	|	Phyllodromia angustefasciata	|	synonym	|		|	
1177318	|	Blatta affinis	|	synonym	|		|	
1177321	|	Phyllodromia kotoshoensis	|	synonym	|		|	
1177323	|	Megamareta verticalis	|	synonym	|		|	
1177325	|	Blatta contigua	|	synonym	|		|	
1177332	|	Blatta acolhua	|	synonym	|		|	
1177387	|	Pachneblatta	|	synonym	|		|	
1177387	|	Pachnepterix	|	synonym	|		|	
1177418	|	Plectoptera floridana	|	synonym	|		|	
1177420	|	Plectoptera krugi	|	synonym	|		|	
1177433	|	Prosoplecta rufa	|	synonym	|		|	
1177436	|	Prosoplecta dexter-alleni	|	synonym	|		|	
1177438	|	Blatta consocia	|	synonym	|		|	
1177438	|	Blatta dermestoides	|	synonym	|		|	
1177452	|	Prosoplecta megaspila	|	synonym	|		|	
1217808	|	Cassidodes	|	synonym	|		|	
1177457	|	Pseudoectobia	|	synonym	|		|	
1177490	|	Anaplecta jansoni	|	synonym	|		|	
1177483	|	Anaptycta	|	synonym	|		|	
1177483	|	Lissoblatta	|	synonym	|		|	
1177514	|	Neoblattella fusco-castanea	|	synonym	|		|	
1177519	|	Shelfordina jarakae	|	synonym	|		|	
1177508	|	Ebnerella	|	synonym	|		|	
1177508	|	Liosilphoidea	|	synonym	|		|	
1177508	|	Possoina	|	synonym	|		|	
1177508	|	Shelfordella	|	synonym	|		|	
1177551	|	Blatta virescens	|	synonym	|		|	
1177574	|	Blatta parana	|	synonym	|		|	
1177584	|	Phyllodromia delta	|	synonym	|		|	
1177584	|	Ceratinoptera hottentotta	|	synonym	|		|	
1177584	|	Aphlebia transvaaliensis	|	synonym	|		|	
1177584	|	Temnopteryx variegata	|	synonym	|		|	
1177589	|	Blatta cubensis	|	synonym	|		|	
1177589	|	Blatta extenuata	|	synonym	|		|	
1177589	|	Blatta incisa	|	synonym	|		|	
1177589	|	Blatta phalerata	|	synonym	|		|	
1177589	|	Ischnoptera quadriplaga	|	synonym	|		|	
1177589	|	Blatta subfasciata	|	synonym	|		|	
1177589	|	Blatta (Phyllodromia) supellectilium	|	synonym	|		|	
1177589	|	Blatta transversalis	|	synonym	|		|	
1177589	|	Ischnoptera vacillans	|	synonym	|		|	
1177628	|	Blatta lepidella	|	synonym	|		|	
1177630	|	Anaplecta overlaeti	|	synonym	|		|	
1177641	|	Anaplecta sordida	|	synonym	|		|	
1177646	|	Anaplecta albomarginata	|	synonym	|		|	
1177646	|	Anaplecta decipiens	|	synonym	|		|	
1177646	|	Anaplecta parvipennis	|	synonym	|		|	
1177658	|	Anaplecta fulvicollis	|	synonym	|		|	
1177672	|	Anaplecta borneensis	|	synonym	|		|	
1177708	|	Anaplecta martini	|	synonym	|		|	
1177677	|	Anaplecta gemma	|	synonym	|		|	
1177687	|	Anaplecta insignis	|	synonym	|		|	
1177730	|	Alluaudella	|	synonym	|		|	
1177736	|	Cardax	|	synonym	|		|	
1177729	|	Nocticolinae	|	synonym	|		|	
1177728	|	Polyphagoidea	|	synonym	|		|	
1177778	|	Polyphagidae	|	synonym	|		|	
1177787	|	Sphecophila cornelie	|	synonym	|		|	
1177787	|	Sphecophila catherine	|	synonym	|		|	
1177787	|	Tivia macracantha	|	synonym	|		|	
1177787	|	Polyzosteria oniscoides	|	synonym	|		|	
1177787	|	Sphecophila ravana	|	synonym	|		|	
1177787	|	Euthyrrapha ipsoides	|	synonym	|		|	
1177787	|	Polyphagella bispinosa	|	synonym	|		|	
1177787	|	Blatta bicincta	|	synonym	|		|	
1177787	|	Corydia biguttata	|	synonym	|		|	
