index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Radula_tokiensis	Radula_tokiensis	Radula_tokiensis	Radula	Radula tokiensis	species	not verified
Radula_underwoodii	Radula_underwoodii	Radula_underwoodii	Radula	Radula underwoodii	species	not verified
Radula_varilobula	Radula_varilobula	Radula_varilobula	Radula	Radula varilobula	species	not verified
Radula_venezuelensis	Radula_venezuelensis	Radula_venezuelensis	Radula	Radula venezuelensis	species	not verified
Radula_verrucosa	Radula_verrucosa	Radula_verrucosa	Radula	Radula verrucosa	species	not verified
Radula_visianica	Radula_visianica	Radula_visianica	Radula	Radula visianica	species	not verified
Radula_vrieseana	Radula_vrieseana	Radula_vrieseana	Radula	Radula vrieseana	species	not verified
Radula_wrightii	Radula_wrightii	Radula_wrightii	Radula	Radula wrightii	species	not verified
Radula_xalapensis	Radula_xalapensis	Radula_xalapensis	Radula	Radula xalapensis	species	not verified
Rectolejeunea_truncatilobula	Rectolejeunea_truncatilobula	Rectolejeunea_truncatilobula	Rectolejeunea	Rectolejeunea truncatilobula	species	not verified
Riccardia_aberrans	Riccardia_aberrans	Riccardia_aberrans	Riccardia	Riccardia aberrans	species	not verified
Riccardia_aequicellularis	Riccardia_aequicellularis	Riccardia_aequicellularis	Riccardia	Riccardia aequicellularis	species	not verified
Riccardia_agumana	Riccardia_agumana	Riccardia_agumana	Riccardia	Riccardia agumana	species	not verified
Riccardia_alcicornis	Riccardia_alcicornis	Riccardia_alcicornis	Riccardia	Riccardia alcicornis	species	not verified
Riccardia_algoides	Riccardia_algoides	Riccardia_algoides	Riccardia	Riccardia algoides	species	not verified
Riccardia_amnicola	Riccardia_amnicola	Riccardia_amnicola	Riccardia	Riccardia amnicola	species	not verified
Riccardia_angustata	Riccardia_angustata	Riccardia_angustata	Riccardia	Riccardia angustata	species	not verified
Riccardia_angustealata	Riccardia_angustealata	Riccardia_angustealata	Riccardia	Riccardia angustealata	species	not verified
Riccardia_angustissima	Riccardia_angustissima	Riccardia_angustissima	Riccardia	Riccardia angustissima	species	not verified
Riccardia_argentolimbata	Riccardia_argentolimbata	Riccardia_argentolimbata	Riccardia	Riccardia argentolimbata	species	not verified
Riccardia_aspera	Riccardia_aspera	Riccardia_aspera	Riccardia	Riccardia aspera	species	not verified
Riccardia_asperulata	Riccardia_asperulata	Riccardia_asperulata	Riccardia	Riccardia asperulata	species	not verified
Riccardia_autoica	Riccardia_autoica	Riccardia_autoica	Riccardia	Riccardia autoica	species	not verified
Riccardia_barbiflora	Riccardia_barbiflora	Riccardia_barbiflora	Riccardia	Riccardia barbiflora	species	not verified
Riccardia_bipinnatifida	Riccardia_bipinnatifida	Riccardia_bipinnatifida	Riccardia	Riccardia bipinnatifida	species	not verified
Riccardia_bogotensis	Riccardia_bogotensis	Riccardia_bogotensis	Riccardia	Riccardia bogotensis	species	not verified
Riccardia_boliviensis	Riccardia_boliviensis	Riccardia_boliviensis	Riccardia	Riccardia boliviensis	species	not verified
Riccardia_bongeriana	Riccardia_bongeriana	Riccardia_bongeriana	Riccardia	Riccardia bongeriana	species	not verified
Riccardia_breviala	Riccardia_breviala	Riccardia_breviala	Riccardia	Riccardia breviala	species	not verified
Riccardia_breviramosa	Riccardia_breviramosa	Riccardia_breviramosa	Riccardia	Riccardia breviramosa	species	not verified
Riccardia_brunnea	Riccardia_brunnea	Riccardia_brunnea	Riccardia	Riccardia brunnea	species	not verified
Riccardia_calcarea	Riccardia_calcarea	Riccardia_calcarea	Riccardia	Riccardia calcarea	species	not verified
Riccardia_calva	Riccardia_calva	Riccardia_calva	Riccardia	Riccardia calva	species	not verified
Riccardia_canaliculata	Riccardia_canaliculata	Riccardia_canaliculata	Riccardia	Riccardia canaliculata	species	not verified
Riccardia_capillacea	Riccardia_capillacea	Riccardia_capillacea	Riccardia	Riccardia capillacea	species	not verified
Riccardia_cardotii	Riccardia_cardotii	Riccardia_cardotii	Riccardia	Riccardia cardotii	species	not verified
Riccardia_cataractarum	Riccardia_cataractarum	Riccardia_cataractarum	Riccardia	Riccardia cataractarum	species	not verified
Riccardia_changbaishanensis	Riccardia_changbaishanensis	Riccardia_changbaishanensis	Riccardia	Riccardia changbaishanensis	species	not verified
Riccardia_chinensis	Riccardia_chinensis	Riccardia_chinensis	Riccardia	Riccardia chinensis	species	not verified
Riccardia_ciliolata	Riccardia_ciliolata	Riccardia_ciliolata	Riccardia	Riccardia ciliolata	species	not verified
Riccardia_columbica	Riccardia_columbica	Riccardia_columbica	Riccardia	Riccardia columbica	species	not verified
Riccardia_comata	Riccardia_comata	Riccardia_comata	Riccardia	Riccardia comata	species	not verified
Riccardia_compacta	Riccardia_compacta	Riccardia_compacta	Riccardia	Riccardia compacta	species	not verified
Riccardia_comptonii	Riccardia_comptonii	Riccardia_comptonii	Riccardia	Riccardia comptonii	species	not verified
Riccardia_conimitra	Riccardia_conimitra	Riccardia_conimitra	Riccardia	Riccardia conimitra	species	not verified
Riccardia_corralensis	Riccardia_corralensis	Riccardia_corralensis	Riccardia	Riccardia corralensis	species	not verified
Riccardia_costata	Riccardia_costata	Riccardia_costata	Riccardia	Riccardia costata	species	not verified
Riccardia_crassicrispa	Riccardia_crassicrispa	Riccardia_crassicrispa	Riccardia	Riccardia crassicrispa	species	not verified
Riccardia_crassiretis	Riccardia_crassiretis	Riccardia_crassiretis	Riccardia	Riccardia crassiretis	species	not verified
Riccardia_crenulata	Riccardia_crenulata	Riccardia_crenulata	Riccardia	Riccardia crenulata	species	not verified
Riccardia_crenuliformis	Riccardia_crenuliformis	Riccardia_crenuliformis	Riccardia	Riccardia crenuliformis	species	not verified
Riccardia_deguchii	Riccardia_deguchii	Riccardia_deguchii	Riccardia	Riccardia deguchii	species	not verified
Riccardia_densiramea	Riccardia_densiramea	Riccardia_densiramea	Riccardia	Riccardia densiramea	species	not verified
Riccardia_devexa	Riccardia_devexa	Riccardia_devexa	Riccardia	Riccardia devexa	species	not verified
Riccardia_diablotina	Riccardia_diablotina	Riccardia_diablotina	Riccardia	Riccardia diablotina	species	not verified
Riccardia_diderma	Riccardia_diderma	Riccardia_diderma	Riccardia	Riccardia diderma	species	not verified
Riccardia_dilatata	Riccardia_dilatata	Riccardia_dilatata	Riccardia	Riccardia dilatata	species	not verified
Riccardia_distans	Riccardia_distans	Riccardia_distans	Riccardia	Riccardia distans	species	not verified
Riccardia_diversiflora	Riccardia_diversiflora	Riccardia_diversiflora	Riccardia	Riccardia diversiflora	species	not verified
Riccardia_duriuscula	Riccardia_duriuscula	Riccardia_duriuscula	Riccardia	Riccardia duriuscula	species	not verified
Riccardia_elata	Riccardia_elata	Riccardia_elata	Riccardia	Riccardia elata	species	not verified
Riccardia_elegans	Riccardia_elegans	Riccardia_elegans	Riccardia	Riccardia elegans	species	not verified
Riccardia_elisabethae	Riccardia_elisabethae	Riccardia_elisabethae	Riccardia	Riccardia elisabethae	species	not verified
Riccardia_erosa	Riccardia_erosa	Riccardia_erosa	Riccardia	Riccardia erosa	species	not verified
Riccardia_falsifloribunda	Riccardia_falsifloribunda	Riccardia_falsifloribunda	Riccardia	Riccardia falsifloribunda	species	not verified
Riccardia_fastigiata	Riccardia_fastigiata	Riccardia_fastigiata	Riccardia	Riccardia fastigiata	species	not verified
Riccardia_fendleri	Riccardia_fendleri	Riccardia_fendleri	Riccardia	Riccardia fendleri	species	not verified
Riccardia_filicina	Riccardia_filicina	Riccardia_filicina	Riccardia	Riccardia filicina	species	not verified
Riccardia_flaccida	Riccardia_flaccida	Riccardia_flaccida	Riccardia	Riccardia flaccida	species	not verified
Riccardia_flaccidissima	Riccardia_flaccidissima	Riccardia_flaccidissima	Riccardia	Riccardia flaccidissima	species	not verified
Riccardia_flagellaris	Riccardia_flagellaris	Riccardia_flagellaris	Riccardia	Riccardia flagellaris	species	not verified
Riccardia_flagellifrons	Riccardia_flagellifrons	Riccardia_flagellifrons	Riccardia	Riccardia flagellifrons	species	not verified
Riccardia_fleischeri	Riccardia_fleischeri	Riccardia_fleischeri	Riccardia	Riccardia fleischeri	species	not verified
Riccardia_floribunda	Riccardia_floribunda	Riccardia_floribunda	Riccardia	Riccardia floribunda	species	not verified
Riccardia_fluvigena	Riccardia_fluvigena	Riccardia_fluvigena	Riccardia	Riccardia fluvigena	species	not verified
Riccardia_foliacea	Riccardia_foliacea	Riccardia_foliacea	Riccardia	Riccardia foliacea	species	not verified
Riccardia_formosensis	Riccardia_formosensis	Riccardia_formosensis	Riccardia	Riccardia formosensis	species	not verified
Riccardia_fuegiensis	Riccardia_fuegiensis	Riccardia_fuegiensis	Riccardia	Riccardia fuegiensis	species	not verified
Riccardia_fuscobrunnea	Riccardia_fuscobrunnea	Riccardia_fuscobrunnea	Riccardia	Riccardia fuscobrunnea	species	not verified
Riccardia_geniana	Riccardia_geniana	Riccardia_geniana	Riccardia	Riccardia geniana	species	not verified
Riccardia_georgiensis	Riccardia_georgiensis	Riccardia_georgiensis	Riccardia	Riccardia georgiensis	species	not verified
Riccardia_gogolensis	Riccardia_gogolensis	Riccardia_gogolensis	Riccardia	Riccardia gogolensis	species	not verified
Riccardia_gracilis	Riccardia_gracilis	Riccardia_gracilis	Riccardia	Riccardia gracilis	species	not verified
Riccardia_grandiflora	Riccardia_grandiflora	Riccardia_grandiflora	Riccardia	Riccardia grandiflora	species	not verified
Riccardia_granulata	Riccardia_granulata	Riccardia_granulata	Riccardia	Riccardia granulata	species	not verified
Riccardia_grossidens	Riccardia_grossidens	Riccardia_grossidens	Riccardia	Riccardia grossidens	species	not verified
Riccardia_gunniana	Riccardia_gunniana	Riccardia_gunniana	Riccardia	Riccardia gunniana	species	not verified
Riccardia_hamatiflora	Riccardia_hamatiflora	Riccardia_hamatiflora	Riccardia	Riccardia hamatiflora	species	not verified
Riccardia_hawaica	Riccardia_hawaica	Riccardia_hawaica	Riccardia	Riccardia hawaica	species	not verified
Riccardia_hebridensis	Riccardia_hebridensis	Riccardia_hebridensis	Riccardia	Riccardia hebridensis	species	not verified
Riccardia_herzogiana	Riccardia_herzogiana	Riccardia_herzogiana	Riccardia	Riccardia herzogiana	species	not verified
Riccardia_heteroclada	Riccardia_heteroclada	Riccardia_heteroclada	Riccardia	Riccardia heteroclada	species	not verified
Riccardia_humilis	Riccardia_humilis	Riccardia_humilis	Riccardia	Riccardia humilis	species	not verified
Riccardia_hyalina	Riccardia_hyalina	Riccardia_hyalina	Riccardia	Riccardia hyalina	species	not verified
Riccardia_hyalitricha	Riccardia_hyalitricha	Riccardia_hyalitricha	Riccardia	Riccardia hyalitricha	species	not verified
Riccardia_hydra	Riccardia_hydra	Riccardia_hydra	Riccardia	Riccardia hydra	species	not verified
Riccardia_hymenophylloides	Riccardia_hymenophylloides	Riccardia_hymenophylloides	Riccardia	Riccardia hymenophylloides	species	not verified
Riccardia_hypipamensis	Riccardia_hypipamensis	Riccardia_hypipamensis	Riccardia	Riccardia hypipamensis	species	not verified
Riccardia_ibana	Riccardia_ibana	Riccardia_ibana	Riccardia	Riccardia ibana	species	not verified
Riccardia_inconspicua	Riccardia_inconspicua	Riccardia_inconspicua	Riccardia	Riccardia inconspicua	species	not verified
Riccardia_innovans	Riccardia_innovans	Riccardia_innovans	Riccardia	Riccardia innovans	species	not verified
Riccardia_insularis	Riccardia_insularis	Riccardia_insularis	Riccardia	Riccardia insularis	species	not verified
Riccardia_intercellula	Riccardia_intercellula	Riccardia_intercellula	Riccardia	Riccardia intercellula	species	not verified
Riccardia_intricata	Riccardia_intricata	Riccardia_intricata	Riccardia	Riccardia intricata	species	not verified
Riccardia_jackii	Riccardia_jackii	Riccardia_jackii	Riccardia	Riccardia jackii	species	not verified
Riccardia_judithae	Riccardia_judithae	Riccardia_judithae	Riccardia	Riccardia judithae	species	not verified
Riccardia_kodamae	Riccardia_kodamae	Riccardia_kodamae	Riccardia	Riccardia kodamae	species	not verified
Riccardia_laticostata	Riccardia_laticostata	Riccardia_laticostata	Riccardia	Riccardia laticostata	species	not verified
Riccardia_latifrondoides	Riccardia_latifrondoides	Riccardia_latifrondoides	Riccardia	Riccardia latifrondoides	species	not verified
Riccardia_lepidomitra	Riccardia_lepidomitra	Riccardia_lepidomitra	Riccardia	Riccardia lepidomitra	species	not verified
Riccardia_leptophylla	Riccardia_leptophylla	Riccardia_leptophylla	Riccardia	Riccardia leptophylla	species	not verified
Riccardia_leptostachya	Riccardia_leptostachya	Riccardia_leptostachya	Riccardia	Riccardia leptostachya	species	not verified
Riccardia_leptothallus	Riccardia_leptothallus	Riccardia_leptothallus	Riccardia	Riccardia leptothallus	species	not verified
Riccardia_levieri	Riccardia_levieri	Riccardia_levieri	Riccardia	Riccardia levieri	species	not verified
Riccardia_lichenoides	Riccardia_lichenoides	Riccardia_lichenoides	Riccardia	Riccardia lichenoides	species	not verified
Riccardia_ligulata	Riccardia_ligulata	Riccardia_ligulata	Riccardia	Riccardia ligulata	species	not verified
Riccardia_lilliena	Riccardia_lilliena	Riccardia_lilliena	Riccardia	Riccardia lilliena	species	not verified
Riccardia_limbata	Riccardia_limbata	Riccardia_limbata	Riccardia	Riccardia limbata	species	not verified
Riccardia_lobulata	Riccardia_lobulata	Riccardia_lobulata	Riccardia	Riccardia lobulata	species	not verified
Riccardia_loefgrenii	Riccardia_loefgrenii	Riccardia_loefgrenii	Riccardia	Riccardia loefgrenii	species	not verified
Riccardia_longiflora	Riccardia_longiflora	Riccardia_longiflora	Riccardia	Riccardia longiflora	species	not verified
Riccardia_longioleata	Riccardia_longioleata	Riccardia_longioleata	Riccardia	Riccardia longioleata	species	not verified
Riccardia_longispica	Riccardia_longispica	Riccardia_longispica	Riccardia	Riccardia longispica	species	not verified
Riccardia_loriana	Riccardia_loriana	Riccardia_loriana	Riccardia	Riccardia loriana	species	not verified
Riccardia_macdonaldiana	Riccardia_macdonaldiana	Riccardia_macdonaldiana	Riccardia	Riccardia macdonaldiana	species	not verified
Riccardia_macrantha	Riccardia_macrantha	Riccardia_macrantha	Riccardia	Riccardia macrantha	species	not verified
Riccardia_marionensis	Riccardia_marionensis	Riccardia_marionensis	Riccardia	Riccardia marionensis	species	not verified
Riccardia_mejlandii	Riccardia_mejlandii	Riccardia_mejlandii	Riccardia	Riccardia mejlandii	species	not verified
Riccardia_microscopica	Riccardia_microscopica	Riccardia_microscopica	Riccardia	Riccardia microscopica	species	not verified
Riccardia_minuta	Riccardia_minuta	Riccardia_minuta	Riccardia	Riccardia minuta	species	not verified
Riccardia_multioleata	Riccardia_multioleata	Riccardia_multioleata	Riccardia	Riccardia multioleata	species	not verified
Riccardia_multispica	Riccardia_multispica	Riccardia_multispica	Riccardia	Riccardia multispica	species	not verified
Riccardia_mycophora	Riccardia_mycophora	Riccardia_mycophora	Riccardia	Riccardia mycophora	species	not verified
Riccardia_nadeaudii	Riccardia_nadeaudii	Riccardia_nadeaudii	Riccardia	Riccardia nadeaudii	species	not verified
Riccardia_nagasakiensis	Riccardia_nagasakiensis	Riccardia_nagasakiensis	Riccardia	Riccardia nagasakiensis	species	not verified
Riccardia_negeri	Riccardia_negeri	Riccardia_negeri	Riccardia	Riccardia negeri	species	not verified
Riccardia_newellana	Riccardia_newellana	Riccardia_newellana	Riccardia	Riccardia newellana	species	not verified
Riccardia_nigra	Riccardia_nigra	Riccardia_nigra	Riccardia	Riccardia nigra	species	not verified
Riccardia_nitida	Riccardia_nitida	Riccardia_nitida	Riccardia	Riccardia nitida	species	not verified
Riccardia_nobilis	Riccardia_nobilis	Riccardia_nobilis	Riccardia	Riccardia nobilis	species	not verified
Riccardia_novo	Riccardia_novo	Riccardia_novo	Riccardia	Riccardia novo-amstelodamensis	species	not verified
Riccardia_nudiflora	Riccardia_nudiflora	Riccardia_nudiflora	Riccardia	Riccardia nudiflora	species	not verified
Riccardia_obtusa	Riccardia_obtusa	Riccardia_obtusa	Riccardia	Riccardia obtusa	species	not verified
Riccardia_obtusifrons	Riccardia_obtusifrons	Riccardia_obtusifrons	Riccardia	Riccardia obtusifrons	species	not verified
Riccardia_omkaliensis	Riccardia_omkaliensis	Riccardia_omkaliensis	Riccardia	Riccardia omkaliensis	species	not verified
Riccardia_opuntiiformis	Riccardia_opuntiiformis	Riccardia_opuntiiformis	Riccardia	Riccardia opuntiiformis	species	not verified
Riccardia_pallidevirens	Riccardia_pallidevirens	Riccardia_pallidevirens	Riccardia	Riccardia pallidevirens	species	not verified
Riccardia_palmatifida	Riccardia_palmatifida	Riccardia_palmatifida	Riccardia	Riccardia palmatifida	species	not verified
Riccardia_papillata	Riccardia_papillata	Riccardia_papillata	Riccardia	Riccardia papillata	species	not verified
Riccardia_papillosa	Riccardia_papillosa	Riccardia_papillosa	Riccardia	Riccardia papillosa	species	not verified
Riccardia_paramorum	Riccardia_paramorum	Riccardia_paramorum	Riccardia	Riccardia paramorum	species	not verified
Riccardia_parvula	Riccardia_parvula	Riccardia_parvula	Riccardia	Riccardia parvula	species	not verified
Riccardia_patens	Riccardia_patens	Riccardia_patens	Riccardia	Riccardia patens	species	not verified
Riccardia_pauciramea	Riccardia_pauciramea	Riccardia_pauciramea	Riccardia	Riccardia pauciramea	species	not verified
Riccardia_paulensis	Riccardia_paulensis	Riccardia_paulensis	Riccardia	Riccardia paulensis	species	not verified
Riccardia_pectinata	Riccardia_pectinata	Riccardia_pectinata	Riccardia	Riccardia pectinata	species	not verified
Riccardia_pellucida	Riccardia_pellucida	Riccardia_pellucida	Riccardia	Riccardia pellucida	species	not verified
Riccardia_pembaiensis	Riccardia_pembaiensis	Riccardia_pembaiensis	Riccardia	Riccardia pembaiensis	species	not verified
Riccardia_pengagensis	Riccardia_pengagensis	Riccardia_pengagensis	Riccardia	Riccardia pengagensis	species	not verified
Riccardia_perssonii	Riccardia_perssonii	Riccardia_perssonii	Riccardia	Riccardia perssonii	species	not verified
Riccardia_phleganiana	Riccardia_phleganiana	Riccardia_phleganiana	Riccardia	Riccardia phleganiana	species	not verified
Riccardia_pindensis	Riccardia_pindensis	Riccardia_pindensis	Riccardia	Riccardia pindensis	species	not verified
Riccardia_plana	Riccardia_plana	Riccardia_plana	Riccardia	Riccardia plana	species	not verified
Riccardia_planiflora	Riccardia_planiflora	Riccardia_planiflora	Riccardia	Riccardia planiflora	species	not verified
Riccardia_planifrons	Riccardia_planifrons	Riccardia_planifrons	Riccardia	Riccardia planifrons	species	not verified
Riccardia_plumosa	Riccardia_plumosa	Riccardia_plumosa	Riccardia	Riccardia plumosa	species	not verified
Riccardia_polyclada	Riccardia_polyclada	Riccardia_polyclada	Riccardia	Riccardia polyclada	species	not verified
Riccardia_porcina	Riccardia_porcina	Riccardia_porcina	Riccardia	Riccardia porcina	species	not verified
Riccardia_portoricensis	Riccardia_portoricensis	Riccardia_portoricensis	Riccardia	Riccardia portoricensis	species	not verified
Riccardia_pseudodendroceros	Riccardia_pseudodendroceros	Riccardia_pseudodendroceros	Riccardia	Riccardia pseudodendroceros	species	not verified
Riccardia_punahuina	Riccardia_punahuina	Riccardia_punahuina	Riccardia	Riccardia punahuina	species	not verified
Riccardia_pusilla	Riccardia_pusilla	Riccardia_pusilla	Riccardia	Riccardia pusilla	species	not verified
Riccardia_ramosissima	Riccardia_ramosissima	Riccardia_ramosissima	Riccardia	Riccardia ramosissima	species	not verified
Riccardia_regina	Riccardia_regina	Riccardia_regina	Riccardia	Riccardia regina	species	not verified
Riccardia_regularis	Riccardia_regularis	Riccardia_regularis	Riccardia	Riccardia regularis	species	not verified
Riccardia_reyesiana	Riccardia_reyesiana	Riccardia_reyesiana	Riccardia	Riccardia reyesiana	species	not verified
Riccardia_riccioides	Riccardia_riccioides	Riccardia_riccioides	Riccardia	Riccardia riccioides	species	not verified
Riccardia_rivularis	Riccardia_rivularis	Riccardia_rivularis	Riccardia	Riccardia rivularis	species	not verified
Riccardia_robbinsii	Riccardia_robbinsii	Riccardia_robbinsii	Riccardia	Riccardia robbinsii	species	not verified
Riccardia_robusta	Riccardia_robusta	Riccardia_robusta	Riccardia	Riccardia robusta	species	not verified
Riccardia_rockii	Riccardia_rockii	Riccardia_rockii	Riccardia	Riccardia rockii	species	not verified
Riccardia_rupicola	Riccardia_rupicola	Riccardia_rupicola	Riccardia	Riccardia rupicola	species	not verified
Riccardia_russellii	Riccardia_russellii	Riccardia_russellii	Riccardia	Riccardia russellii	species	not verified
Riccardia_saccatiflora	Riccardia_saccatiflora	Riccardia_saccatiflora	Riccardia	Riccardia saccatiflora	species	not verified
Riccardia_santapaui	Riccardia_santapaui	Riccardia_santapaui	Riccardia	Riccardia santapaui	species	not verified
Riccardia_saxicola	Riccardia_saxicola	Riccardia_saxicola	Riccardia	Riccardia saxicola	species	not verified
Riccardia_singapurensis	Riccardia_singapurensis	Riccardia_singapurensis	Riccardia	Riccardia singapurensis	species	not verified
Riccardia_smaragdina	Riccardia_smaragdina	Riccardia_smaragdina	Riccardia	Riccardia smaragdina	species	not verified
Riccardia_spectabilis	Riccardia_spectabilis	Riccardia_spectabilis	Riccardia	Riccardia spectabilis	species	not verified
Riccardia_spegazziniana	Riccardia_spegazziniana	Riccardia_spegazziniana	Riccardia	Riccardia spegazziniana	species	not verified
Riccardia_spinulifera	Riccardia_spinulifera	Riccardia_spinulifera	Riccardia	Riccardia spinulifera	species	not verified
Riccardia_squamifera	Riccardia_squamifera	Riccardia_squamifera	Riccardia	Riccardia squamifera	species	not verified
Riccardia_statensis	Riccardia_statensis	Riccardia_statensis	Riccardia	Riccardia statensis	species	not verified
Riccardia_stricta	Riccardia_stricta	Riccardia_stricta	Riccardia	Riccardia stricta	species	not verified
Riccardia_subantarctica	Riccardia_subantarctica	Riccardia_subantarctica	Riccardia	Riccardia subantarctica	species	not verified
Riccardia_subexalata	Riccardia_subexalata	Riccardia_subexalata	Riccardia	Riccardia subexalata	species	not verified
Riccardia_submultifida	Riccardia_submultifida	Riccardia_submultifida	Riccardia	Riccardia submultifida	species	not verified
Riccardia_subpalmata	Riccardia_subpalmata	Riccardia_subpalmata	Riccardia	Riccardia subpalmata	species	not verified
Riccardia_subsimplex	Riccardia_subsimplex	Riccardia_subsimplex	Riccardia	Riccardia subsimplex	species	not verified
Riccardia_sumatrana	Riccardia_sumatrana	Riccardia_sumatrana	Riccardia	Riccardia sumatrana	species	not verified
Riccardia_tahitensis	Riccardia_tahitensis	Riccardia_tahitensis	Riccardia	Riccardia tahitensis	species	not verified
Riccardia_tamariscina	Riccardia_tamariscina	Riccardia_tamariscina	Riccardia	Riccardia tamariscina	species	not verified
Riccardia_tenax	Riccardia_tenax	Riccardia_tenax	Riccardia	Riccardia tenax	species	not verified
Riccardia_tenerrima	Riccardia_tenerrima	Riccardia_tenerrima	Riccardia	Riccardia tenerrima	species	not verified
Riccardia_tenuis	Riccardia_tenuis	Riccardia_tenuis	Riccardia	Riccardia tenuis	species	not verified
Riccardia_thaxteri	Riccardia_thaxteri	Riccardia_thaxteri	Riccardia	Riccardia thaxteri	species	not verified
Riccardia_theliophora	Riccardia_theliophora	Riccardia_theliophora	Riccardia	Riccardia theliophora	species	not verified
Riccardia_tristaniana	Riccardia_tristaniana	Riccardia_tristaniana	Riccardia	Riccardia tristaniana	species	not verified
Riccardia_trukensis	Riccardia_trukensis	Riccardia_trukensis	Riccardia	Riccardia trukensis	species	not verified
Riccardia_tumbareriensis	Riccardia_tumbareriensis	Riccardia_tumbareriensis	Riccardia	Riccardia tumbareriensis	species	not verified
Riccardia_upoluna	Riccardia_upoluna	Riccardia_upoluna	Riccardia	Riccardia upoluna	species	not verified
Riccardia_valida	Riccardia_valida	Riccardia_valida	Riccardia	Riccardia valida	species	not verified
Riccardia_venosa	Riccardia_venosa	Riccardia_venosa	Riccardia	Riccardia venosa	species	not verified
Riccardia_virens	Riccardia_virens	Riccardia_virens	Riccardia	Riccardia virens	species	not verified
Riccardia_virgata	Riccardia_virgata	Riccardia_virgata	Riccardia	Riccardia virgata	species	not verified
Riccardia_wallisii	Riccardia_wallisii	Riccardia_wallisii	Riccardia	Riccardia wallisii	species	not verified
Riccardia_wettsteinii	Riccardia_wettsteinii	Riccardia_wettsteinii	Riccardia	Riccardia wettsteinii	species	not verified
Riccardia_womersleyana	Riccardia_womersleyana	Riccardia_womersleyana	Riccardia	Riccardia womersleyana	species	not verified
Riccardia_xylophila	Riccardia_xylophila	Riccardia_xylophila	Riccardia	Riccardia xylophila	species	not verified
Riccia_abuensis	Riccia_abuensis	Riccia_abuensis	Riccia	Riccia abuensis	species	not verified
Riccia_acutisulca	Riccia_acutisulca	Riccia_acutisulca	Riccia	Riccia acutisulca	species	not verified
Riccia_aravalliensis	Riccia_aravalliensis	Riccia_aravalliensis	Riccia	Riccia aravalliensis	species	not verified
Riccia_asprella	Riccia_asprella	Riccia_asprella	Riccia	Riccia asprella	species	not verified
Riccia_atlantica	Riccia_atlantica	Riccia_atlantica	Riccia	Riccia atlantica	species	not verified
Riccia_attenuata	Riccia_attenuata	Riccia_attenuata	Riccia	Riccia attenuata	species	not verified
Riccia_biokoensis	Riccia_biokoensis	Riccia_biokoensis	Riccia	Riccia biokoensis	species	not verified
Riccia_blackii	Riccia_blackii	Riccia_blackii	Riccia	Riccia blackii alang	species	not verified
Riccia_cartilaginosa	Riccia_cartilaginosa	Riccia_cartilaginosa	Riccia	Riccia cartilaginosa	species	not verified
Riccia_chinensis	Riccia_chinensis	Riccia_chinensis	Riccia	Riccia chinensis	species	not verified
Riccia_collata	Riccia_collata	Riccia_collata	Riccia	Riccia collata alang	species	not verified
Riccia_compacta	Riccia_compacta	Riccia_compacta	Riccia	Riccia compacta	species	not verified
Riccia_convexa	Riccia_convexa	Riccia_convexa	Riccia	Riccia convexa	species	not verified
Riccia_crassa	Riccia_crassa	Riccia_crassa	Riccia	Riccia crassa	species	not verified
Riccia_crenatodentata	Riccia_crenatodentata	Riccia_crenatodentata	Riccia	Riccia crenatodentata	species	not verified
Riccia_delavayi	Riccia_delavayi	Riccia_delavayi	Riccia	Riccia delavayi	species	not verified
Riccia_deserticola	Riccia_deserticola	Riccia_deserticola	Riccia	Riccia deserticola	species	not verified
Riccia_dictyospora	Riccia_dictyospora	Riccia_dictyospora	Riccia	Riccia dictyospora	species	not verified
Riccia_esulcata	Riccia_esulcata	Riccia_esulcata	Riccia	Riccia esulcata	species	not verified
Riccia_fertilissima	Riccia_fertilissima	Riccia_fertilissima	Riccia	Riccia fertilissima	species	not verified
Riccia_gothica	Riccia_gothica	Riccia_gothica	Riccia	Riccia gothica	species	not verified
Riccia_grollei	Riccia_grollei	Riccia_grollei	Riccia	Riccia grollei	species	not verified
Riccia_handelii	Riccia_handelii	Riccia_handelii	Riccia	Riccia handelii	species	not verified
Riccia_hawaiiensis	Riccia_hawaiiensis	Riccia_hawaiiensis	Riccia	Riccia hawaiiensis	species	not verified
Riccia_hirta	Riccia_hirta	Riccia_hirta	Riccia	Riccia hirta	species	not verified
Riccia_indica	Riccia_indica	Riccia_indica	Riccia	Riccia indica	species	not verified
Riccia_indira	Riccia_indira	Riccia_indira	Riccia	Riccia indira-gandhiensis	species	not verified
Riccia_jodhpurensis	Riccia_jodhpurensis	Riccia_jodhpurensis	Riccia	Riccia jodhpurensis	species	not verified
Riccia_kirinensis	Riccia_kirinensis	Riccia_kirinensis	Riccia	Riccia kirinensis	species	not verified
Riccia_leptothallus	Riccia_leptothallus	Riccia_leptothallus	Riccia	Riccia leptothallus	species	not verified
Riccia_liaoningensis	Riccia_liaoningensis	Riccia_liaoningensis	Riccia	Riccia liaoningensis	species	not verified
Riccia_linearis	Riccia_linearis	Riccia_linearis	Riccia	Riccia linearis	species	not verified
Riccia_luticola	Riccia_luticola	Riccia_luticola	Riccia	Riccia luticola alang	species	not verified
