uid	|	name	|	type	|	rank	|	
1190201	|	Lagaria	|	synonym	|		|	
1190251	|	Anasa apicalis	|	synonym	|		|	
1190257	|	Lagaria cornuta	|	synonym	|		|	
1190201	|	Oriterus	|	synonym	|		|	
1190303	|	Paryphes flavo-cinctus	|	synonym	|		|	
1190320	|	Paryphes fallax immaculatus	|	synonym	|		|	
1190326	|	Paryphes gloriosus	|	synonym	|		|	
1190326	|	Paryphes festivus paroecus	|	synonym	|		|	
1190338	|	Lygaeus nassonovicus	|	synonym	|		|	
1190338	|	Coreus cinctus	|	synonym	|		|	
1190347	|	Acanthocephalina	|	synonym	|		|	
1190351	|	Metapodius	|	synonym	|		|	
1190351	|	Metopodus	|	synonym	|		|	
1190351	|	Rhinuchus	|	synonym	|		|	
1190351	|	Acanthocephala (Metapodiessa)	|	synonym	|		|	
1190351	|	Metapodus	|	synonym	|		|	
1190351	|	Acanthocephala (Spilopleura)	|	synonym	|		|	
1190360	|	Metapodius thoracicus	|	synonym	|		|	
1190360	|	Acanthocephala declivis guatemalena	|	synonym	|		|	
1190360	|	Acanthocephala declivis panamensis	|	synonym	|		|	
1190360	|	Acanthocephala subalata	|	synonym	|		|	
1190360	|	Acanthocephala declivis calderensis	|	synonym	|		|	
1190360	|	Acanthocephala declivis guianensis	|	synonym	|		|	
1190367	|	Metapodius constrictus	|	synonym	|		|	
1190373	|	Metapodius nigricans	|	synonym	|		|	
1190375	|	Metapodius unicolor	|	synonym	|		|	
1190377	|	Acanthocephala declevis	|	synonym	|		|	
1190379	|	Acanthocephala aequalis	|	synonym	|		|	
1190381	|	Metapodius granulosus	|	synonym	|		|	
1190381	|	Rhinuchus nasulus	|	synonym	|		|	
1190381	|	Metapodius obscurus	|	synonym	|		|	
1190381	|	Metapodius bispinus	|	synonym	|		|	
1190381	|	Metapodius luctuosus	|	synonym	|		|	
1190390	|	Metapodius sericeicollis	|	synonym	|		|	
1190390	|	Lygaeus compressipes	|	synonym	|		|	
1190390	|	Metapodius albicollis	|	synonym	|		|	
1190396	|	Acanthocephala parensis tristis	|	synonym	|		|	
1190401	|	Anisoscelis stolii	|	synonym	|		|	
1190401	|	Anisoscelis suralis	|	synonym	|		|	
1190404	|	Anisoscelis prominulus	|	synonym	|		|	
1190404	|	Metapodius instabilis	|	synonym	|		|	
1190407	|	Metapodius thomasii	|	synonym	|		|	
1190409	|	Metapodius distinctus	|	synonym	|		|	
1190430	|	Junia	|	synonym	|		|	
1190435	|	Petalops cardinalis	|	synonym	|		|	
1190437	|	Anisoscelis rubricatus	|	synonym	|		|	
1190437	|	Petalops dorsalis	|	synonym	|		|	
1190445	|	Laminiceps bipartitus	|	synonym	|		|	
1190445	|	Laminiceps stollii	|	synonym	|		|	
1190451	|	Petalops triumphator	|	synonym	|		|	
1190466	|	Metapodius gemmifer	|	synonym	|		|	
1190466	|	Petalops crassipes	|	synonym	|		|	
1190470	|	Petalops distinctus modestus	|	synonym	|		|	
1190478	|	Cimex elatus	|	synonym	|		|	
1190478	|	Nematopus elegans	|	synonym	|		|	
1190503	|	Salapia guttifera	|	synonym	|		|	
1190510	|	Amorbaria	|	synonym	|		|	
1190510	|	Amorbidae	|	synonym	|		|	
1190510	|	Amorbinae	|	synonym	|		|	
1190522	|	Amorbus planus	|	synonym	|		|	
1190535	|	Physomerus affinis	|	synonym	|		|	
1190552	|	Amorbus discolor	|	synonym	|		|	
1190556	|	Acanthoceraria	|	synonym	|		|	
1190558	|	Acanthocerus (Hymeniphera)	|	synonym	|		|	
1190558	|	Hymenophora	|	synonym	|		|	
1190561	|	Crinocerus devotus	|	synonym	|		|	
1190561	|	Acanthocerus cruciger	|	synonym	|		|	
1190561	|	Lygaeus decussatus	|	synonym	|		|	
1190561	|	Lygaeus pius	|	synonym	|		|	
1190577	|	Moreyacoris	|	synonym	|		|	
1190582	|	Crinocerus fulvicornis	|	synonym	|		|	
1190582	|	Camptischium tenebrosus	|	synonym	|		|	
1190582	|	Camptischium verrucosus	|	synonym	|		|	
1190582	|	Camptischium subvarius	|	synonym	|		|	
1190582	|	Lygaeus femorellus	|	synonym	|		|	
1190582	|	Camptischium spinosum	|	synonym	|		|	
1190592	|	Crinocerus analis	|	synonym	|		|	
1190592	|	Lygaeus v-nigrum	|	synonym	|		|	
1190595	|	Dalcera	|	synonym	|		|	
1190600	|	Elathea	|	synonym	|		|	
1190604	|	Crinocerus tibialis	|	synonym	|		|	
1190604	|	Coreus tibialis	|	synonym	|		|	
1190609	|	Golema rubromaculata	|	synonym	|		|	
1190609	|	Golema tessellata	|	synonym	|		|	
1190627	|	Crinocerus triguttatus	|	synonym	|		|	
1190644	|	Zoreva vicina	|	synonym	|		|	
1190644	|	Chariesterus spinosus	|	synonym	|		|	
1190644	|	Zoreva fasciata	|	synonym	|		|	
1190650	|	Agriopocorinae	|	synonym	|		|	
1190655	|	Agriopocoris dimorphus	|	synonym	|		|	
1190659	|	Agriopocoris macilentus	|	synonym	|		|	
1190667	|	Chelinidini	|	synonym	|		|	
1190669	|	Chelidnea	|	synonym	|		|	
1190673	|	Chelinidea vittigera	|	synonym	|		|	
1190673	|	Chelinidea vittigera texana	|	synonym	|		|	
1190673	|	Chelinidea vittiger aequoris	|	synonym	|		|	
1190673	|	Chelinidea vittiger vittiger artuflava	|	synonym	|		|	
1190673	|	Chelinidea vittiger aequoris artuatra	|	synonym	|		|	
1190669	|	Xiphares	|	synonym	|		|	
1190688	|	Stenophyllopus nigrocinctus	|	synonym	|		|	
1190688	|	Melucha ruficornis	|	synonym	|		|	
1190694	|	Melucha cinnamomea	|	synonym	|		|	
1190696	|	Physomerus lineatocollis	|	synonym	|		|	
1190696	|	Melucha lineicollis	|	synonym	|		|	
1190683	|	Stenophyllopus	|	synonym	|		|	
1190713	|	Bardistus	|	synonym	|		|	
1190715	|	Cerbus umbrinus	|	synonym	|		|	
1190713	|	Uranion	|	synonym	|		|	
1190720	|	Archimerus	|	synonym	|		|	
1190720	|	Capaneus	|	synonym	|		|	
1190720	|	Ojedana	|	synonym	|		|	
1190730	|	Archimerus dolosus	|	synonym	|		|	
1190732	|	Archimerus guttiventris	|	synonym	|		|	
1190735	|	Coreus alternatus	|	synonym	|		|	
1190735	|	Piezogaster albonotatus	|	synonym	|		|	
1190735	|	Archimerus squalus	|	synonym	|		|	
1190735	|	Archimerus muticus	|	synonym	|		|	
1190735	|	Physomerus (Piezogaster) pallens	|	synonym	|		|	
1190735	|	Archimerus rubiginosus	|	synonym	|		|	
1190735	|	Coreus dentipes	|	synonym	|		|	
1190756	|	Archimerus squalus	|	synonym	|		|	
1190720	|	Acanthobolus	|	synonym	|		|	
1190720	|	Acidomus	|	synonym	|		|	
1190720	|	Rhyparophorus	|	synonym	|		|	
1190720	|	Xuthus	|	synonym	|		|	
1190720	|	Leptoxuthus	|	synonym	|		|	
1190773	|	Bardistus superbus	|	synonym	|		|	
1190800	|	Mozena burunnicornis	|	synonym	|		|	
1190800	|	Mozena spinicrus	|	synonym	|		|	
1190776	|	Apodesmius	|	synonym	|		|	
1190776	|	Rhombogaster	|	synonym	|		|	
1190815	|	Hypselonotus crassifemur	|	synonym	|		|	
1190817	|	Saguntus pallidus	|	synonym	|		|	
1190820	|	Mictis affinis	|	synonym	|		|	
1190820	|	Sephina culta	|	synonym	|		|	
1190819	|	Mictoides	|	synonym	|		|	
1190846	|	Hypselonotus scutellaris	|	synonym	|		|	
1190682	|	Nématopides	|	synonym	|		|	
1190864	|	Hypselonotus armatus	|	synonym	|		|	
1190866	|	Lygaeus cyanothorax	|	synonym	|		|	
1190866	|	Nematopus chalybeus	|	synonym	|		|	
1190866	|	Nematopus ventralis	|	synonym	|		|	
1190866	|	Nematopus punctiger	|	synonym	|		|	
1190871	|	Hypselonotus ventralis	|	synonym	|		|	
1190891	|	Nematopus decoratus	|	synonym	|		|	
1190891	|	Hypselonotus fascicollis	|	synonym	|		|	
1190891	|	Nematopus fasciaticollis	|	synonym	|		|	
1190895	|	Cimex gallus	|	synonym	|		|	
1190895	|	Cimex analis	|	synonym	|		|	
1190895	|	Hypselonotus pectoralis	|	synonym	|		|	
1190862	|	Merardus	|	synonym	|		|	
1190862	|	Noematopus	|	synonym	|		|	
1190910	|	Pendulinus maculatus	|	synonym	|		|	
1190910	|	Pendulinus bidentatus	|	synonym	|		|	
1190910	|	Pendulinus gigas	|	synonym	|		|	
1190910	|	Pachylis grossus	|	synonym	|		|	
1190910	|	Pachylis rufitarsus	|	synonym	|		|	
1190910	|	Lygaeus femoratus	|	synonym	|		|	
1190910	|	Pachylis grossus	|	synonym	|		|	
1190927	|	Pachylis hector	|	synonym	|		|	
1190920	|	Cimex seriatus	|	synonym	|		|	
1190920	|	Lygaeus psotomphaneg	|	synonym	|		|	
1190920	|	Lygaeus pharaonis	|	synonym	|		|	
1190920	|	Pendulinus bilineatus	|	synonym	|		|	
1190920	|	Pachylis fallax	|	synonym	|		|	
1190910	|	Pachylis serus	|	synonym	|		|	
1190939	|	Hebecerus persicus	|	synonym	|		|	
1190936	|	Hebecerus	|	synonym	|		|	
1190947	|	Merocoris rugosus	|	synonym	|		|	
1190934	|	Merocorina	|	synonym	|		|	
1190951	|	Meropachus	|	synonym	|		|	
1190957	|	Menardus	|	synonym	|		|	
1190963	|	Larrardiella	|	synonym	|		|	
1190968	|	Phidippus	|	synonym	|		|	
1190970	|	Phidippus asper	|	synonym	|		|	
1190980	|	Flavius pinguis	|	synonym	|		|	
1190980	|	Meropachys lineatocollis	|	synonym	|		|	
1190988	|	Meropachus buquetii	|	synonym	|		|	
1190988	|	Meropachys granosus	|	synonym	|		|	
1190988	|	Meropachus subluridus	|	synonym	|		|	
1190992	|	Hirilcus ståli	|	synonym	|		|	
1190995	|	Meropachus dorsiger	|	synonym	|		|	
1190985	|	Hirulcus	|	synonym	|		|	
1190950	|	Meropachydini	|	synonym	|		|	
1191016	|	Lygaeus platyceros	|	synonym	|		|	
1191016	|	Pendulinus quadrilineatus	|	synonym	|		|	
1191020	|	Hoplaphthonia	|	synonym	|		|	
1191027	|	Diariptus nigridens	|	synonym	|		|	
1191032	|	Archimerus acutiusculus	|	synonym	|		|	
1191032	|	Hirilcus collaris	|	synonym	|		|	
1191032	|	Archimerus maculifer	|	synonym	|		|	
1191030	|	Pachymeria	|	synonym	|		|	
1191038	|	Archimerus acutangulus	|	synonym	|		|	
1190933	|	Meropachydinae	|	synonym	|		|	
1191054	|	Corizidae	|	synonym	|		|	
1191054	|	Rhopalides	|	synonym	|		|	
1191061	|	Serinetharia	|	synonym	|		|	
1191061	|	Leptocorinae	|	synonym	|		|	
1191064	|	Lygeomorphus	|	synonym	|		|	
1191064	|	Pyrrhotes	|	synonym	|		|	
1191064	|	Tynotoma	|	synonym	|		|	
1191069	|	Leptocoris marginatus	|	synonym	|		|	
1191073	|	Tynotoma vittata	|	synonym	|		|	
1191073	|	Serinetha moesta	|	synonym	|		|	
1191073	|	Leptocoris amicta rubra	|	synonym	|		|	
1191077	|	Lygaeus chalcocephalus	|	synonym	|		|	
1191077	|	Serinetha dallasi	|	synonym	|		|	
1191083	|	Leptocoris arorai	|	synonym	|		|	
1191085	|	Lygaeus taitense	|	synonym	|		|	
1191085	|	Serinetha fimbriata	|	synonym	|		|	
1191085	|	Leptocoris spectabilis	|	synonym	|		|	
1191085	|	Lygaeus flavomarginatus	|	synonym	|		|	
1191094	|	Serinetha longirostris	|	synonym	|		|	
1191094	|	Astacops nigricornis	|	synonym	|		|	
1191094	|	Leptocoris carnivorus	|	synonym	|		|	
1191099	|	Serinetha lurida	|	synonym	|		|	
1191099	|	Leptocoris vulgaris	|	synonym	|		|	
1191099	|	Leptocoris taitensis	|	synonym	|		|	
1191099	|	Leptocoris ahnnei	|	synonym	|		|	
1191112	|	Leptocoris haematica	|	synonym	|		|	
1191112	|	Pyrrhotes fraterna	|	synonym	|		|	
1191112	|	Serinetha orodemnias	|	synonym	|		|	
1191120	|	Leptocoris rufus	|	synonym	|		|	
1191128	|	Serinetha oreias	|	synonym	|		|	
1191064	|	Serinetha	|	synonym	|		|	
1222520	|	Serinetha aeola	|	synonym	|		|	
1222520	|	Pyrrhotes bicolor	|	synonym	|		|	
1222520	|	Therapha cinerea	|	synonym	|		|	
1222520	|	Lygaeus conspersus	|	synonym	|		|	
1191153	|	Jadera bayardae	|	synonym	|		|	
1191159	|	Lygaeus marginalis	|	synonym	|		|	
1191162	|	Serinetha discolor	|	synonym	|		|	
1191162	|	Jadera lateralis	|	synonym	|		|	
1191162	|	Jadera abdominalis	|	synonym	|		|	
1191170	|	Cimex cruentus	|	synonym	|		|	
1191170	|	Jadera rubrofusca	|	synonym	|		|	
1191182	|	Lygaeus californicus	|	synonym	|		|	
1191182	|	Leptocoris (Boisea) vittata	|	synonym	|		|	
1191188	|	Harmostes propinquus	|	synonym	|		|	
1191192	|	Harmostes subrufus	|	synonym	|		|	
1191192	|	Harmostes croceus	|	synonym	|		|	
1191192	|	Harmostes chemehuevi	|	synonym	|		|	
1191199	|	Harmostes bicolor	|	synonym	|		|	
1191199	|	Harmostes costalis	|	synonym	|		|	
1191199	|	Harmostes virescens	|	synonym	|		|	
1191199	|	Harmostes bruesi	|	synonym	|		|	
1191199	|	Harmostes caurus	|	synonym	|		|	
1191199	|	Harmostes mirificus	|	synonym	|		|	
1191206	|	Harmostes ochraceus	|	synonym	|		|	
1191206	|	Harmostes affinis	|	synonym	|		|	
1191214	|	Harmostes perpunctatus	|	synonym	|		|	
1191219	|	Harmostes rhaphimerus	|	synonym	|		|	
1191226	|	Harmostes montivagus	|	synonym	|		|	
1191226	|	Harmostes gemellus	|	synonym	|		|	
1191233	|	Harmostes chilensis	|	synonym	|		|	
1191237	|	Chorosomida	|	synonym	|		|	
1191237	|	Myrmini	|	synonym	|		|	
1191237	|	Myrmaria	|	synonym	|		|	
1191246	|	Chorosoma arundinis	|	synonym	|		|	
1191246	|	Chorosoma punctipes	|	synonym	|		|	
1191246	|	Chorosoma schillingi nigrescens	|	synonym	|		|	
1191253	|	Agraphopus ornatulus	|	synonym	|		|	
1191253	|	Agraphopus virescens	|	synonym	|		|	
1191253	|	Agraphopus orientalis	|	synonym	|		|	
1191253	|	Agraphopus sjoestedti pallescens	|	synonym	|		|	
1191258	|	Agraphopus majorinus	|	synonym	|		|	
1191260	|	Agraphopus dumonti	|	synonym	|		|	
1191260	|	Agraphopus pallens	|	synonym	|		|	
1191265	|	Agraphopus australis	|	synonym	|		|	
1191265	|	Agraphopus sjoestedti	|	synonym	|		|	
1191276	|	Tuberculoceraea ismatae	|	synonym	|		|	
1191275	|	Tuberculoceraea	|	synonym	|		|	
1191283	|	Myrmus longiventris	|	synonym	|		|	
1191283	|	Myrmus hirsutus	|	synonym	|		|	
1191283	|	Myrmus varicornis	|	synonym	|		|	
1191287	|	Myrmus tenuicornis	|	synonym	|		|	
1191291	|	Lygaeus micropterus	|	synonym	|		|	
1191291	|	Myrmus miriformis sublinearis	|	synonym	|		|	
1191291	|	Myrmus formosus	|	synonym	|		|	
1191291	|	Myrmus parallelus	|	synonym	|		|	
1191291	|	Myrmus miriformis gynaecoides	|	synonym	|		|	
1191300	|	Xenogenus extensum	|	synonym	|		|	
1191300	|	Darmistidus maculatus	|	synonym	|		|	
1191306	|	Corizomorphinae	|	synonym	|		|	
1191310	|	Niesthrini	|	synonym	|		|	
1191323	|	Corizus anticus	|	synonym	|		|	
1191323	|	Corizus nebulosus	|	synonym	|		|	
1191323	|	Corizus mexicanus	|	synonym	|		|	
1191323	|	Corizus proximus	|	synonym	|		|	
1191323	|	Corizus pictipes luteolus	|	synonym	|		|	
1191333	|	Corizus aurantiacus	|	synonym	|		|	
1191333	|	Corizus robustus	|	synonym	|		|	
1191338	|	Corizus subfasciatus	|	synonym	|		|	
1191350	|	Rhopalus punctipennis	|	synonym	|		|	
1191350	|	Niesthrea lateralis roseus	|	synonym	|		|	
1191354	|	Corizus bohemanii	|	synonym	|		|	
1191362	|	Corizus jactatus	|	synonym	|		|	
1191362	|	Corizus indentatus	|	synonym	|		|	
1191362	|	Corizus tuberculatus	|	synonym	|		|	
1191362	|	Arhyssus brevispilus	|	synonym	|		|	
1191374	|	Therapha	|	synonym	|		|	
1191374	|	Consivius	|	synonym	|		|	
1191380	|	Corizus fenestella alternans	|	synonym	|		|	
1191382	|	Corizus hyoscyamni limbatus	|	synonym	|		|	
1191382	|	Therapha diluta	|	synonym	|		|	
1191385	|	Therapha albomarginata	|	synonym	|		|	
1191385	|	Therapha albomarginata pallens	|	synonym	|		|	
1191374	|	Terapha	|	synonym	|		|	
1191390	|	Therapha hyosciami flavicans	|	synonym	|		|	
1191390	|	Therapha hyoscyami usticensis	|	synonym	|		|	
1191390	|	Therapha hyoscyami flavescens	|	synonym	|		|	
1191390	|	Consivius collinus	|	synonym	|		|	
1191390	|	Corizus monticola	|	synonym	|		|	
1191390	|	Therapha atropyga	|	synonym	|		|	
1191397	|	Terapha nigridorsum pallescens	|	synonym	|		|	
1191397	|	Terapha nigridorsum nigrescens	|	synonym	|		|	
1191397	|	Corizus nigridorsum conviva	|	synonym	|		|	
1191397	|	Corizus nigridorsum decolor	|	synonym	|		|	
1191397	|	Corizus nigridorsum semilimbata	|	synonym	|		|	
1191374	|	Corisus	|	synonym	|		|	
1191373	|	Maccevethini	|	synonym	|		|	
1191408	|	Corisus pudicus	|	synonym	|		|	
1191408	|	Corizus laticeps	|	synonym	|		|	
1191408	|	Corizus gemmatus	|	synonym	|		|	
1191408	|	Brachycarenus punctosus	|	synonym	|		|	
1191414	|	Scolopocranum	|	synonym	|		|	
1191418	|	Corizus gracilis	|	synonym	|		|	
1191418	|	Corizus capensis	|	synonym	|		|	
1191418	|	Corisus truncatus	|	synonym	|		|	
1191418	|	Corizus rubescens	|	synonym	|		|	
1191418	|	Merocoris maculiventris	|	synonym	|		|	
1191418	|	Merocoris microtomus	|	synonym	|		|	
1191418	|	Rhopalus ruber	|	synonym	|		|	
1191418	|	Rhopalus bengalensis	|	synonym	|		|	
1191418	|	Corizus sanguineus	|	synonym	|		|	
1191418	|	Corizus dilatipennis	|	synonym	|		|	
1191418	|	Corizus variegatus	|	synonym	|		|	
1191418	|	Corizus quadrilineatus	|	synonym	|		|	
1191418	|	Corizus siculus	|	synonym	|		|	
1191418	|	Corizus lugens	|	synonym	|		|	
1191418	|	Rhopalus lugens	|	synonym	|		|	
1191418	|	Rhopalus victoris	|	synonym	|		|	
1191418	|	Corizus marginatus	|	synonym	|		|	
1191418	|	Corizus (Liorhyssus) hyalinus nigrinus	|	synonym	|		|	
1191418	|	Corizus hyalinus spathula	|	synonym	|		|	
1191418	|	Liorhyssus hyalinus rubricatus	|	synonym	|		|	
1191418	|	Liorhyssus natalensis corallinus	|	synonym	|		|	
1191418	|	Corizus scotti	|	synonym	|		|	
1191418	|	Corizus imperialis	|	synonym	|		|	
1191418	|	Corizus pronotalis	|	synonym	|		|	
1191418	|	Liorhyssus hyalinus pallidus	|	synonym	|		|	
1191444	|	Corizus puncticornis	|	synonym	|		|	
1191446	|	Corizus javanensis	|	synonym	|		|	
1191446	|	Corizus robinsoni	|	synonym	|		|	
1191446	|	Corizus macropictus	|	synonym	|		|	
1191446	|	Corizus multimaculatus	|	synonym	|		|	
1191417	|	Colobatus	|	synonym	|		|	
1191456	|	Merocoris rubescens	|	synonym	|		|	
1191456	|	Corizus chilensis	|	synonym	|		|	
1191460	|	Corizus ornatus	|	synonym	|		|	
1191466	|	Corizus guttatus	|	synonym	|		|	
1191468	|	Cimex nervosus	|	synonym	|		|	
1191468	|	Cimex trinervis	|	synonym	|		|	
1191468	|	Corizus lividus	|	synonym	|		|	
1191468	|	Rhopalus (Rhopalus) albicarinus	|	synonym	|		|	
1191474	|	Corizus pratensis	|	synonym	|		|	
1191474	|	Corizus parumpunctatus subspeciosa	|	synonym	|		|	
1191474	|	Corizus parumpunctatus extrema	|	synonym	|		|	
1191474	|	Rhopalus parumpunctatus singeri	|	synonym	|		|	
1191482	|	Rhopalus (Aeschynteles) angularis	|	synonym	|		|	
1191482	|	Rhopalus (Aeschynteles) robustus	|	synonym	|		|	
1191482	|	Corizus reuteri	|	synonym	|		|	
1191482	|	Aeschyntelus notatus	|	synonym	|		|	
1191487	|	Coreus crassicornis	|	synonym	|		|	
1191487	|	Coreus clavicornis	|	synonym	|		|	
1191487	|	Corizus maculatus	|	synonym	|		|	
1191487	|	Rhopalus chinensis	|	synonym	|		|	
1191487	|	Corizus ledi	|	synonym	|		|	
1191487	|	Corizus meridionalis	|	synonym	|		|	
1191487	|	Rhopalus maculatus decolor	|	synonym	|		|	
1191495	|	Aeschyntelus bicolor	|	synonym	|		|	
1191497	|	Rhopalus maculatus umbratilis	|	synonym	|		|	
1191497	|	Corizus sparsus	|	synonym	|		|	
1191497	|	Aeschyntelus communis	|	synonym	|		|	
1191480	|	Rhopalus (Aeschynteles)	|	synonym	|		|	
1191504	|	Corizus substriatus	|	synonym	|		|	
1191504	|	Rhopalus abutilon flavescens	|	synonym	|		|	
1191504	|	Rhopalus signoreti	|	synonym	|		|	
1191508	|	Stictopleurus rubrinervis	|	synonym	|		|	
1191510	|	Cimex alatus	|	synonym	|		|	
1191510	|	Corizus cellulatus	|	synonym	|		|	
1191510	|	Corizus panzeri	|	synonym	|		|	
1191510	|	Rhopalus crassicornis griseus	|	synonym	|		|	
1191510	|	Rhopalus crassicornis maculatus	|	synonym	|		|	
1191510	|	Corizus crassicornis pictus	|	synonym	|		|	
1191510	|	Corizus crassicornis umbrinus	|	synonym	|		|	
1191510	|	Corizus crassicornis anticus	|	synonym	|		|	
1191510	|	Corizus crassicornis maculicollis	|	synonym	|		|	
1191510	|	Stictopleurus mixtus	|	synonym	|		|	
1191510	|	Stictopleurus crassicornis immaculata	|	synonym	|		|	
1191510	|	Stictopleurus crassicornis virgata	|	synonym	|		|	
1191525	|	Corizus limbatus	|	synonym	|		|	
1191525	|	Stictopleurus abutilon pictus pallida	|	synonym	|		|	
1191525	|	Stictopleurus abutilon pictus tamaninii	|	synonym	|		|	
1191529	|	Cimex sabulosus	|	synonym	|		|	
1191529	|	Cimex subfuscus	|	synonym	|		|	
1191529	|	Stictopleurus viridescens	|	synonym	|		|	
1191529	|	Stictopleurus punctatonervosus virescens	|	synonym	|		|	
1191529	|	Stictopleurus breviusculus	|	synonym	|		|	
1191529	|	Stictopleurus lauterbachi	|	synonym	|		|	
1191541	|	Stictopleurus riveti	|	synonym	|		|	
1191541	|	Stictopleurus parvus	|	synonym	|		|	
1191541	|	Stictopleurus riveti flaveola	|	synonym	|		|	
1191548	|	Rhopalus (Stictopleurus) pallidus	|	synonym	|		|	
1191548	|	Rhopalus (Stictopleurus) nysioides	|	synonym	|		|	
1191548	|	Corizus novaeboracensis pallidus	|	synonym	|		|	
1191560	|	Corizus borealis	|	synonym	|		|	
1191560	|	Corizus novaeboracensis	|	synonym	|		|	
1191560	|	Corizus novaeboracensis occidentalis	|	synonym	|		|	
1191565	|	Corizus pilosicollis	|	synonym	|		|	
1191565	|	Corizus stalii	|	synonym	|		|	
1191574	|	Cimex lineola	|	synonym	|		|	
1191574	|	Cimex sanctaecrucis	|	synonym	|		|	
1191574	|	Cimex lineolaris	|	synonym	|		|	
1191574	|	Maccevethus lineolaris chobauti	|	synonym	|		|	
1191574	|	Stictopleurus elongatus	|	synonym	|		|	
1191574	|	Maccevethus lineola macedonica	|	synonym	|		|	
1191574	|	Maccevethus houskai	|	synonym	|		|	
1191574	|	Maccevethus venatus	|	synonym	|		|	
1191584	|	Maccevethus lutheri	|	synonym	|		|	
1191586	|	Maccevethus pulcher	|	synonym	|		|	
1191571	|	Macevethus	|	synonym	|		|	
1191589	|	Dicranocephalidae	|	synonym	|		|	
1191591	|	Stenocephala	|	synonym	|		|	
1191591	|	Stenocephalus	|	synonym	|		|	
1191591	|	Dicranomerus	|	synonym	|		|	
1191591	|	Psotilnus	|	synonym	|		|	
1191591	|	Dichomerus	|	synonym	|		|	
1189689	|	Paranotocornis	|	synonym	|		|	
1191597	|	Cimex nugax	|	synonym	|		|	
1187714	|	Narnia anaticula	|	synonym	|		|	
1191465	|	Lygaeus magnicornis	|	synonym	|		|	
1187631	|	Theonoe	|	synonym	|		|	
1218335	|	Theonoe spiniger	|	synonym	|		|	
1191298	|	Darmistidus	|	synonym	|		|	
1188047	|	Colpura (Sphinctocolpura) guttatipes	|	synonym	|		|	
1187450	|	Anhomoeus haripurensis	|	synonym	|		|	
1186702	|	Dulichius macrocephalus	|	synonym	|		|	
1188695	|	Cletus binotulatus obtusulus	|	synonym	|		|	
1188053	|	Colpura (Sphinctocolpura) roratipes	|	synonym	|		|	
1189780	|	Cyllarus sjoestedti	|	synonym	|		|	
1187759	|	Pthia splendida	|	synonym	|		|	
1188096	|	Leptoscelis turpis	|	synonym	|		|	
1189782	|	Distantidea vedda	|	synonym	|		|	
1189610	|	Sulpicia yapoensis	|	synonym	|		|	
1189257	|	Anoplocnemis hygrotopora	|	synonym	|		|	
1186917	|	Mevanidea kilimana	|	synonym	|		|	
1188603	|	Aulacosternum nigro-rubrum	|	synonym	|		|	
1189171	|	Mictis rothii	|	synonym	|		|	
1189774	|	Distantidea	|	synonym	|		|	
1188185	|	Acantholybas brunneus	|	synonym	|		|	
1187011	|	Pseudophloeus falleni	|	synonym	|		|	
1186516	|	Leptocorisaria	|	synonym	|		|	
1190950	|	Meropachydida	|	synonym	|		|	
1189094	|	Mercennaria	|	synonym	|		|	
1191061	|	Leptocorini	|	synonym	|		|	
1189586	|	Petaloscelis	|	synonym	|		|	
1191606	|	Stenocephalus agilis marginicollis	|	synonym	|		|	
1191597	|	Cimex quinquepunctatus	|	synonym	|		|	
1191597	|	Cimex monilis	|	synonym	|		|	
1191597	|	Cimex geoffroy	|	synonym	|		|	
1191597	|	Cimex multicolor	|	synonym	|		|	
1191597	|	Cimex nussax	|	synonym	|		|	
1191597	|	Cimex celer	|	synonym	|		|	
1191597	|	Cimex melanochros	|	synonym	|		|	
1191597	|	Stenocephalus mexicanus	|	synonym	|		|	
1191597	|	Stenocephalus crassicornis	|	synonym	|		|	
1191597	|	Stenocephalus agilis femoralis	|	synonym	|		|	
1191597	|	Stenocephalus agilis femoratus	|	synonym	|		|	
